"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"5498","2","3","5","80","81","166","132","175","473","C0000768"
"3784","2","5","8","63","36","166","106","110","158","C0000768"
"525","2","3","5","29","88","110","141","537","50","C0000768"
"54361","2","5","3","68","221","197","259","560","422","C0000768"
"5194","2","3","5","43","161","305","409","208","482","C0000768"
"1747","2","3","3","19","221","321","428","541","667","C0000768"
"2187","2","3","12","19","31","261","116","1","86","C0000768"
"5993","2","3","12","19","31","1","426","55","78","C0000768"
"3767","2","5","8","63","36","166","106","110","158","C0000768"
"1301","2","5","7","53","51","342","454","573","492","C0000768"
"5110","2","3","2","41","75","139","175","111","312","C0000768"
"25782","2","5","7","60","54","24","30","46","72","C0000832"
"6663","2","3","3","19","221","321","428","541","667","C0000832"
"1906","2","5","4","68","96","326","427","548","672","C0000832"
"3659","2","3","12","19","184","119","156","287","116","C0000887"
"7043","2","5","7","53","51","342","454","573","492","C0000887"
"4878","2","3","12","19","31","1","426","55","78","C0000887"
"3861","2","1","6","11","142","225","142","220","298","C0000887"
"5993","2","3","12","19","31","1","426","55","78","C0000887"
"2121","2","3","12","41","116","268","434","568","605","C0000887"
"63894","2","3","2","48","81","184","202","66","203","C0000889"
"9927","2","3","12","19","31","118","155","287","116","C0000889"
"26608","2","3","2","22","170","50","119","463","153","C0000889"
"4583","2","3","3","89","206","324","430","429","544","C0000889"
"6125","2","3","2","110","85","237","433","547","671","C0000889"
"9856","2","5","7","60","14","184","341","544","669","C0000889"
"3762","2","5","8","63","36","166","106","110","158","C0000889"
"26123","2","3","2","76","153","40","38","54","75","C0000889"
"2138","2","3","12","19","31","1","426","55","78","C0000889"
"7681","2","3","12","41","116","268","434","468","213","C0000889"
"9791","2","3","8","45","94","199","240","415","666","C0000889"
"51062","2","5","7","27","36","150","402","489","373","C0000889"
"4763","2","5","7","60","54","24","30","46","214","C0000889"
"2138","2","3","12","19","31","1","426","55","78","C0000889"
"1373","2","3","8","84","97","167","210","271","536","C0000889"
"6499","2","3","2","110","85","237","433","547","671","C0000889"
"84879","2","3","5","85","143","286","51","488","102","C0000889"
"8214","2","3","6","11","142","225","142","220","298","C0000889"
"3735","2","3","2","110","85","237","433","252","154","C0000889"
"8314","2","3","12","41","31","1","426","55","78","C0000889"
"7372","2","3","2","68","119","109","266","182","182","C0001122"
"860","2","3","12","19","31","276","91","433","118","C0001122"
"6223","2","3","2","110","85","237","433","547","671","C0001122"
"5781","2","5","7","53","14","20","25","40","186","C0001126"
"2720","2","3","7","34","52","216","395","21","599","C0001126"
"1134","2","5","8","27","70","99","162","216","290","C0001126"
"50964","2","5","3","68","221","197","259","423","422","C0001126"
"10297","2","3","12","27","36","150","444","223","628","C0001126"
"4668","2","3","5","21","111","188","242","313","396","C0001126"
"1716","2","3","2","27","36","150","221","138","188","C0001126"
"7415","2","3","7","34","52","216","395","536","445","C0001126"
"5830","2","3","5","43","161","305","409","208","482","C0001126"
