"gene","0","0.5","1","1.5","2","2.5","3","3.5","4","disease"
"1","5784","2","5","7","42","81","296","399","201","274","C0000768"
"2","2969","2","3","12","19","31","276","91","433","118","C0000768"
"3","4088","2","3","12","19","219","339","259","423","605","C0000768"
"4","4726","2","3","2","48","170","50","119","444","556","C0000768"
"5","26504","2","3","5","42","81","296","399","201","274","C0000768"
"6","51062","2","5","7","27","36","150","402","489","373","C0000768"
"7","114609","2","3","12","41","219","339","156","568","697","C0000768"
"8","175","2","3","7","34","52","216","395","549","674","C0000768"
"9","182","2","5","7","53","51","143","428","236","667","C0000768"
"10","6329","2","5","8","63","36","166","341","390","158","C0000768"
"11","7518","2","3","12","19","31","261","116","1","86","C0000768"
"12","3106","2","5","7","34","52","119","395","549","674","C0000832"
"13","133","2","5","4","68","96","326","427","548","672","C0000832"
"14","8242","2","3","12","19","31","1","426","55","78","C0000832"
"15","5144","2","3","4","68","96","326","427","548","672","C0000887"
"16","5351","2","5","7","53","51","342","454","573","492","C0000887"
"17","1130","2","5","7","60","54","326","141","359","462","C0000887"
"18","2053","2","3","5","80","81","305","409","208","482","C0000887"
"19","10142","2","3","12","76","153","40","38","54","75","C0000887"
"20","7490","2","3","3","19","221","321","428","541","667","C0000887"
"21","5146","2","3","5","86","72","258","318","403","518","C0000889"
"22","857","2","5","7","53","45","23","57","83","422","C0000889"
"23","3748","2","5","8","63","36","166","106","110","158","C0000889"
"24","5327","2","5","7","53","51","342","454","573","492","C0000889"
"25","23426","2","5","7","42","36","71","177","223","219","C0000889"
"26","3914","2","5","7","53","51","342","454","573","492","C0000889"
"27","6439","2","5","5","68","96","185","238","310","272","C0000889"
"28","10522","2","3","12","19","221","197","259","236","422","C0000889"
"29","779","2","5","8","63","36","166","341","390","158","C0000889"
"30","3077","2","5","7","53","51","119","395","549","674","C0000889"
"31","2261","2","5","7","53","14","20","25","40","186","C0000889"
"32","367","2","3","12","19","31","276","91","433","118","C0000889"
"33","652","2","5","7","53","51","342","454","573","492","C0000889"
"34","10269","2","3","2","48","182","50","119","444","556","C0000889"
"35","6154","2","3","2","110","85","237","433","547","671","C0000889"
"36","6638","2","3","2","22","33","323","66","101","136","C0000889"
"37","1548","2","3","5","91","214","226","326","447","586","C0000889"
"38","7140","2","5","8","63","45","23","103","464","187","C0000889"
"39","103","2","3","2","110","184","119","156","287","116","C0000889"
"40","2263","2","5","7","53","14","20","25","40","186","C0000889"
"41","2074","2","3","12","19","31","1","426","55","78","C0001122"
"42","4318","2","5","7","34","52","216","395","573","492","C0001122"
"43","2248","2","5","7","53","14","20","25","40","186","C0001122"
"44","10019","2","5","7","53","14","20","25","40","116","C0001126"
"45","9581","2","3","5","27","36","150","76","223","628","C0001126"
"46","7403","2","3","12","19","31","1","426","55","78","C0001126"
"47","2006","2","5","7","53","51","342","454","573","492","C0001126"
"48","55636","2","3","3","19","221","321","428","423","389","C0001126"
"49","4853","2","3","12","19","124","143","428","236","667","C0001126"
"50","5654","2","5","7","53","51","342","454","573","492","C0001126"
"51","2263","2","5","7","53","14","20","25","40","186","C0001126"
"52","3043","2","5","7","34","52","216","395","549","116","C0001126"
"53","2138","2","3","12","19","31","1","426","55","78","C0001126"
"54","4791","2","3","12","41","219","339","156","568","697","C0001175"
"55","5830","2","3","5","43","161","305","409","208","482","C0001175"
"56","9509","2","5","7","53","51","342","454","573","492","C0001175"
"57","1991","2","5","7","34","52","216","395","549","674","C0001202"
"58","4284","2","3","5","80","81","166","397","374","486","C0001202"
"59","6335","2","5","8","63","36","166","341","390","158","C0001206"
"60","10891","2","3","3","19","151","276","91","433","118","C0001206"
"61","10919","2","3","12","19","31","1","426","55","78","C0001206"
"62","4582","2","5","7","53","206","324","430","429","544","C0001206"
"63","6736","2","3","12","19","31","276","91","433","667","C0001206"
"64","6569","2","3","8","45","94","199","240","415","666","C0001206"
"65","2261","2","5","7","53","14","20","25","40","186","C0001206"
"66","3425","2","3","5","80","81","166","454","573","492","C0001206"
"67","30062","2","3","3","19","221","321","428","541","667","C0001206"
"68","5318","2","1","6","11","142","225","142","220","298","C0001206"
"69","2799","2","3","7","34","52","216","395","549","33","C0001206"
"70","7227","2","3","12","19","31","276","91","433","118","C0001206"
"71","6736","2","3","12","19","31","276","91","433","667","C0001206"
"72","23384","2","3","12","63","45","184","103","572","658","C0001206"
"73","4869","2","3","12","110","85","237","433","547","664","C0001206"
"74","5159","2","5","7","53","14","20","25","40","186","C0001206"
"75","5468","2","3","3","19","151","276","91","433","118","C0001206"
"76","347733","2","3","12","76","153","40","38","54","75","C0001339"
"77","7249","2","3","7","60","57","110","141","359","462","C0001339"
"78","2033","2","3","12","19","31","1","91","433","118","C0001339"
"79","3439","2","3","12","19","184","118","155","287","116","C0001403"
"80","547","2","3","7","76","153","40","38","54","75","C0001403"
"81","2273","2","5","8","63","45","23","103","464","187","C0001403"
"82","2290","2","3","3","19","221","321","428","541","667","C0001403"
"83","4915","2","5","7","53","14","20","25","40","186","C0001403"
"84","55704","2","3","12","76","153","40","38","54","75","C0001403"
"85","5396","2","3","3","19","221","321","428","541","667","C0001403"
"86","5781","2","5","7","53","14","20","25","40","186","C0001403"
"87","3543","2","5","7","53","51","119","395","549","674","C0001403"
"88","9935","2","3","12","19","31","1","426","55","78","C0001403"
"89","5518","2","3","12","76","153","40","38","54","435","C0001403"
"90","9321","2","3","12","76","153","40","38","54","203","C0001403"
"91","4935","2","5","4","68","96","326","427","548","672","C0001403"
"92","27445","2","5","7","60","36","71","341","223","624","C0001403"
"93","864","2","3","12","19","31","276","91","236","605","C0001403"
"94","7133","2","5","7","34","52","216","395","549","697","C0001403"
"95","5290","2","3","7","53","14","20","25","40","186","C0001403"
"96","4221","2","3","12","19","31","342","454","573","492","C0001403"
"97","673","2","5","7","53","14","20","34","540","68","C0001430"
"98","2130","2","3","2","22","33","323","66","491","609","C0001430"
