"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"6505","2","3","2","45","94","199","240","415","666","C0000768"
"8647","2","3","5","46","158","252","352","449","563","C0000768"
"9031","2","3","12","19","31","1","426","55","78","C0000768"
"7372","2","3","2","68","119","109","266","182","182","C0000768"
"19","2","3","3","19","151","276","91","433","118","C0000768"
"55636","2","3","3","19","221","321","428","423","389","C0000768"
"8481","2","3","12","76","153","40","38","54","75","C0000768"
"8973","2","5","8","27","70","99","162","216","290","C0000768"
"3767","2","5","8","63","36","166","106","110","158","C0000768"
"1146","2","5","8","27","70","99","162","216","290","C0000768"
"3284","2","3","2","69","98","169","299","183","243","C0000768"
"25836","2","3","12","76","153","40","38","54","75","C0000832"
"5184","2","3","5","80","81","166","52","105","349","C0000832"
"931","2","5","7","53","14","119","156","287","116","C0000832"
"2161","2","5","7","68","51","119","395","549","674","C0000887"
"6154","2","3","2","110","85","237","433","547","671","C0000887"
"6324","2","5","7","63","36","166","341","223","158","C0000887"
"5743","2","3","5","53","175","119","167","489","416","C0000887"
"5979","2","5","7","53","14","20","25","40","186","C0000887"
"9180","2","5","7","53","51","119","25","549","416","C0000887"
"6390","2","3","2","48","170","50","119","444","556","C0000889"
"4488","2","3","3","19","221","321","428","541","667","C0000889"
"338","2","5","7","53","51","342","454","573","492","C0000889"
"6103","2","3","12","76","153","40","38","54","75","C0000889"
"7290","2","3","12","19","31","1","426","55","78","C0000889"
"29887","2","3","7","60","18","110","141","198","270","C0000889"
"472","2","3","12","19","31","261","116","1","86","C0000889"
"5961","2","5","7","27","51","326","126","414","702","C0000889"
"3766","2","5","8","63","36","166","106","110","158","C0000889"
"51010","2","3","2","110","85","237","433","547","671","C0000889"
"4306","2","3","3","19","151","276","91","433","118","C0000889"
"6908","2","3","12","19","31","1","116","159","211","C0000889"
"843","2","3","12","41","219","339","156","568","697","C0000889"
"5373","2","3","2","90","167","123","158","207","278","C0000889"
"717","2","5","7","53","51","119","395","549","674","C0000889"
"3026","2","5","7","68","51","119","395","549","674","C0000889"
"1146","2","5","8","27","70","99","162","216","290","C0000889"
"6492","2","3","3","19","151","276","91","433","118","C0000889"
