"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"7036","2","3","5","29","88","132","85","222","346","C0000768"
"287","2","5","7","76","153","40","38","54","203","C0000768"
"54551","2","3","12","41","219","197","156","568","422","C0000768"
"51086","2","3","2","68","45","232","321","406","520","C0000768"
"3559","2","5","7","53","14","20","25","40","186","C0000768"
"613","2","5","7","60","54","24","30","46","72","C0000768"
"3586","2","5","7","53","51","119","25","489","416","C0000768"
"6515","2","5","7","34","52","216","395","549","674","C0000768"
"8314","2","3","12","41","31","1","426","55","78","C0000768"
"2263","2","5","7","53","14","20","25","40","186","C0000768"
"1512","2","5","7","34","52","216","395","549","674","C0000768"
"4035","2","5","7","53","51","342","454","573","492","C0000832"
"2554","2","5","8","27","70","99","162","216","290","C0000832"
"23534","2","3","2","22","33","323","66","101","136","C0000832"
"9129","2","3","2","22","33","323","66","101","136","C0000887"
"2720","2","3","7","34","52","216","395","21","599","C0000887"
"673","2","5","7","53","14","20","34","540","68","C0000887"
"6609","2","3","5","105","155","250","291","152","420","C0000887"
"3815","2","5","7","53","14","20","25","40","186","C0000887"
"51119","2","3","2","110","85","237","433","547","671","C0000887"
"7305","2","5","7","34","52","216","395","549","674","C0000889"
"6341","2","3","2","48","170","50","119","444","556","C0000889"
"2778","2","5","4","68","96","326","427","548","672","C0000889"
"4838","2","5","3","53","221","321","259","423","389","C0000889"
"4633","2","5","8","63","45","23","103","464","187","C0000889"
"4621","2","5","8","63","45","23","103","464","187","C0000889"
"7994","2","3","12","19","31","1","426","55","78","C0000889"
"2248","2","5","7","53","14","20","25","40","186","C0000889"
"1075","2","5","7","34","52","216","395","549","674","C0000889"
"3845","2","5","7","60","54","24","30","46","72","C0000889"
"617","2","3","2","48","170","50","304","167","593","C0000889"
"51360","2","3","3","26","35","276","91","433","203","C0000889"
"6890","2","3","12","41","184","119","156","568","116","C0000889"
"50943","2","3","12","19","31","1","426","129","131","C0000889"
"6605","2","3","12","19","31","1","426","55","78","C0000889"
"778","2","5","8","63","36","166","341","223","158","C0000889"
"3300","2","3","12","41","116","268","347","271","356","C0000889"
"6913","2","3","3","19","221","321","428","541","667","C0000889"
"3308","2","3","12","41","219","339","347","271","356","C0000889"
"9420","2","3","5","79","159","256","215","282","366","C0000889"
"1277","2","5","7","53","51","342","454","573","492","C0001122"
"51114","2","5","5","68","96","326","162","216","290","C0001122"
"4000","2","3","12","26","105","178","226","297","156","C0001122"
"6609","2","3","5","105","155","250","291","152","420","C0001126"
"5621","2","5","8","27","36","342","454","573","628","C0001126"
"25978","2","3","2","48","57","110","141","359","462","C0001126"
"6443","2","5","8","63","45","23","103","464","187","C0001126"
"1644","2","3","2","88","79","239","333","258","345","C0001126"
"5982","2","3","12","19","31","261","116","1","86","C0001126"
"1235","2","5","4","68","96","326","427","548","672","C0001126"
"10117","2","5","7","53","51","342","454","573","492","C0001126"
"1493","2","5","7","53","51","119","25","40","186","C0001126"
"5450","2","3","12","19","221","261","116","159","211","C0001126"
"8200","2","5","7","53","51","342","259","423","389","C0001175"
"2138","2","3","12","19","31","1","426","55","78","C0001175"
"4148","2","5","7","53","51","342","454","573","492","C0001175"
"94160","2","3","12","41","116","268","423","536","445","C0001202"
"8675","2","5","7","60","54","24","98","66","203","C0001202"
"1280","2","5","7","53","51","342","454","573","492","C0001206"
"5193","2","3","5","43","161","305","409","208","482","C0001206"
"3703","2","3","2","78","26","54","283","118","124","C0001206"
"4337","2","3","2","80","91","75","204","267","352","C0001206"
"731","2","5","7","53","51","119","395","549","674","C0001206"
"3845","2","5","7","60","54","24","30","46","72","C0001206"
"8260","2","3","12","41","85","266","76","287","78","C0001206"
"57539","2","3","12","76","153","40","38","54","75","C0001206"
"50846","2","3","3","68","221","197","259","560","422","C0001206"
"5144","2","3","4","68","96","326","427","548","672","C0001206"
"3861","2","1","6","11","142","225","142","220","298","C0001206"
"1134","2","5","8","27","70","99","162","216","290","C0001206"
"54880","2","3","12","19","31","1","426","55","78","C0001206"
"23411","2","3","12","19","31","1","91","433","118","C0001206"
"6567","2","5","8","35","41","77","40","57","80","C0001206"
"8526","2","3","2","63","30","193","306","390","158","C0001206"
"54938","2","3","2","110","85","67","76","252","154","C0001206"
"2138","2","3","12","19","31","1","426","55","78","C0001339"
"5159","2","5","7","53","14","20","25","40","186","C0001339"
"3399","2","3","12","19","31","276","91","433","118","C0001339"
"2743","2","5","8","27","70","99","162","216","290","C0001403"
"1352","2","3","2","48","170","50","119","444","556","C0001403"
"242","2","3","5","11","142","223","142","220","298","C0001403"
"5195","2","3","5","43","161","305","409","208","482","C0001403"
"5550","2","3","2","68","96","326","427","548","672","C0001403"
"3977","2","5","7","53","51","119","25","40","416","C0001403"
"6016","2","5","7","60","54","24","30","46","72","C0001403"
"3589","2","5","7","53","51","119","25","40","416","C0001403"
"5296","2","5","7","53","14","20","25","40","186","C0001403"
"10516","2","5","7","53","51","342","454","573","492","C0001403"
"3329","2","3","2","48","170","50","304","167","593","C0001403"
"27077","2","3","12","76","153","40","38","54","75","C0001403"
"368","2","3","12","41","116","268","423","536","445","C0001403"
"3717","2","5","7","53","14","20","25","40","186","C0001403"
"4041","2","5","3","68","221","197","259","560","422","C0001403"
"9896","2","3","5","80","81","296","399","201","274","C0001403"
"84315","2","5","7","60","54","24","30","46","72","C0001403"
"3480","2","5","7","53","14","20","25","40","186","C0001403"
"1145","2","5","8","27","70","99","162","216","290","C0001430"
"1281","2","5","7","53","51","342","454","573","492","C0001430"
"2006","2","5","7","53","51","342","454","573","492","C0001430"
"5308","2","3","3","19","221","321","428","541","667","C0001430"
"8139","2","3","12","41","116","268","434","468","213","C0001430"
"7456","2","5","7","60","14","20","25","40","215","C0001430"
"1513","2","5","7","53","51","342","454","573","492","C0001430"
"2176","2","3","12","19","31","261","116","1","86","C0001430"
"79133","2","3","2","48","170","50","119","444","556","C0001430"
"2263","2","5","7","53","14","20","25","40","186","C0001430"
"26229","2","3","2","74","205","191","396","408","257","C0001430"
"23418","2","5","7","53","36","71","177","560","373","C0001430"
"6208","2","3","2","110","85","237","433","547","671","C0001430"
"3614","2","3","7","34","52","216","395","549","674","C0001430"
"567","2","5","7","34","52","119","395","549","674","C0001430"
"2512","2","3","7","34","52","216","395","544","358","C0001430"
"54977","2","3","2","110","85","118","155","287","116","C0001430"
"7018","2","5","7","53","51","342","454","573","669","C0001430"
"2260","2","5","7","53","14","20","25","40","186","C0001430"
"26040","2","3","12","19","31","1","116","297","78","C0001430"
"3712","2","3","2","48","170","50","119","444","556","C0001430"
"1789","2","3","12","19","31","1","426","55","78","C0001430"
"1836","2","3","2","35","41","94","260","330","375","C0001430"
"7148","2","5","7","53","51","342","454","573","492","C0001430"
"5443","2","5","4","68","96","326","427","548","672","C0001430"
"867","2","5","7","53","14","184","25","40","669","C0001430"
"5422","2","3","12","19","31","261","116","1","86","C0001430"
"9573","2","5","7","53","51","342","259","423","389","C0001430"
"1736","2","3","2","110","85","237","433","547","671","C0001430"
"410","2","3","7","34","52","216","395","549","674","C0001430"
"23414","2","3","12","19","31","118","155","287","116","C0001430"
"8260","2","3","12","41","85","266","76","287","78","C0001430"
"1643","2","3","12","41","116","268","434","468","213","C0001618"
"4607","2","5","7","53","51","23","103","464","187","C0001618"
"7516","2","3","12","19","31","261","116","1","86","C0001618"
"2317","2","5","7","63","45","23","103","287","664","C0001621"
"23347","2","3","12","41","116","268","434","468","213","C0001621"
"54209","2","5","7","53","51","119","395","549","674","C0001623"
"2048","2","5","7","53","14","20","25","560","373","C0001623"
"3425","2","3","5","80","81","166","454","573","492","C0001623"
"23483","2","3","2","28","191","306","143","452","258","C0001623"
"3845","2","5","7","60","54","24","30","46","72","C0001623"
"860","2","3","12","19","31","276","91","433","118","C0001623"
"9321","2","3","12","76","153","40","38","54","203","C0001623"
"1134","2","5","8","27","70","99","162","216","290","C0001623"
"6926","2","5","7","53","51","335","259","560","373","C0001623"
"6792","2","5","7","53","14","20","34","540","68","C0001624"
"7486","2","3","12","19","31","261","116","1","86","C0001624"
"6392","2","3","2","48","170","50","119","444","556","C0001624"
"54","2","3","5","80","81","178","195","256","342","C0001624"
"26525","2","5","7","53","219","119","156","568","697","C0001624"
"51124","2","5","4","68","96","326","427","548","672","C0001624"
"5573","2","3","12","19","184","118","155","287","116","C0001624"
"3953","2","5","7","53","14","20","25","40","186","C0001624"
"10002","2","3","3","19","151","276","91","433","118","C0001624"
"128674","2","5","4","68","96","326","427","548","672","C0001624"
"2780","2","5","4","68","96","326","427","548","672","C0001624"
"3030","2","3","2","48","57","339","44","65","31","C0001627"
"1717","2","3","2","19","151","276","48","69","204","C0001627"
"55703","2","3","2","22","33","261","116","159","211","C0001627"
"1437","2","5","7","53","14","20","25","40","186","C0001627"
"11277","2","3","12","19","31","261","116","1","86","C0001627"
"5932","2","3","12","19","31","261","116","1","86","C0001627"
"1001","2","5","7","53","51","335","444","560","373","C0001627"
"26504","2","3","5","42","81","296","399","201","274","C0001627"
"1181","2","5","8","63","45","23","34","464","187","C0001627"
"2784","2","5","4","68","96","326","427","548","672","C0001627"
"3784","2","5","8","63","36","166","106","110","158","C0001627"
"1311","2","5","7","53","51","342","454","573","492","C0001723"
"23534","2","3","2","22","33","323","66","101","136","C0001723"
"2521","2","3","2","22","33","323","66","101","136","C0001723"
"208","2","5","7","53","14","20","34","540","68","C0001723"
"2317","2","5","7","63","45","23","103","287","664","C0001723"
"23746","2","3","12","41","83","101","126","271","356","C0001723"
"6535","2","5","8","45","94","199","240","415","666","C0001733"
"3717","2","5","7","53","14","20","25","40","186","C0001733"
"8314","2","3","12","41","31","1","426","55","78","C0001733"
"8200","2","5","7","53","51","342","259","423","389","C0001768"
"2673","2","3","2","110","94","178","226","297","380","C0001768"
"51010","2","3","2","110","85","237","433","547","671","C0001768"
"4694","2","3","2","48","170","50","119","444","556","C0001768"
"8820","2","3","3","19","221","321","428","541","667","C0001768"
"9607","2","5","4","68","96","326","427","548","672","C0001768"
"3835","2","3","12","76","153","40","38","54","75","C0001768"
"51684","2","3","12","41","116","268","38","54","75","C0001768"
"1376","2","3","2","19","151","276","91","433","118","C0001768"
"6817","2","3","2","37","105","92","113","154","201","C0001768"
"1594","2","3","5","92","163","96","363","460","487","C0001768"
"5080","2","3","3","19","221","321","428","541","667","C0001768"
"5728","2","3","5","80","81","339","156","568","605","C0001768"
"1610","2","3","5","80","81","305","409","208","482","C0001768"
"1674","2","5","8","63","45","23","103","464","187","C0001768"
"6103","2","3","12","76","153","40","38","54","75","C0001768"
"6870","2","5","4","68","96","326","427","548","672","C0001815"
"23476","2","3","12","19","31","1","426","159","211","C0001815"
"4758","2","3","7","34","52","216","395","549","517","C0001816"
"3339","2","5","7","53","51","342","454","573","492","C0001816"
"1001","2","5","7","53","51","335","444","560","373","C0001816"
"51062","2","5","7","27","36","150","402","489","373","C0001818"
"9451","2","3","2","110","51","335","226","297","380","C0001818"
"10456","2","3","2","41","170","150","304","167","593","C0001818"
"5828","2","3","5","43","161","305","409","208","482","C0001818"
"3814","2","5","4","68","96","326","427","548","672","C0001824"
"5830","2","3","5","43","161","305","409","208","482","C0001824"
"7468","2","3","12","19","31","1","426","55","78","C0001824"
"7086","2","3","2","90","167","266","367","500","577","C0001824"
"5972","2","5","5","34","52","216","397","418","568","C0001883"
"958","2","5","7","53","51","119","156","568","697","C0001883"
"545","2","3","12","19","31","261","116","1","86","C0001883"
"9723","2","5","7","53","51","342","79","560","373","C0001916"
"54332","2","3","2","60","170","40","98","66","203","C0001916"
"29851","2","5","7","53","14","20","25","40","186","C0001916"
"5979","2","5","7","53","14","20","25","40","186","C0001916"
"5443","2","5","4","68","96","326","427","548","672","C0001916"
"5190","2","3","5","43","161","305","409","208","482","C0001916"
"2706","2","3","12","76","153","40","38","54","75","C0001916"
"2332","2","3","2","22","33","71","373","466","609","C0001916"
"3636","2","3","5","80","14","20","25","40","186","C0001916"
"9095","2","5","7","53","51","335","444","560","373","C0001916"
"5290","2","3","7","53","14","20","25","40","186","C0001916"
"5728","2","3","5","80","81","339","156","568","605","C0001925"
"116519","2","5","7","53","51","342","454","573","492","C0001925"
"5913","2","5","7","27","36","71","341","223","219","C0001925"
"5195","2","3","5","43","161","305","409","208","482","C0001925"
"1026","2","3","12","19","31","1","116","489","416","C0001925"
"3123","2","5","7","53","51","119","156","287","116","C0001925"
"4509","2","3","2","48","170","50","119","444","556","C0001925"
"1280","2","5","7","53","51","342","454","573","492","C0001925"
"224","2","3","5","50","47","39","202","19","233","C0001925"
"4204","2","3","12","19","31","1","426","55","78","C0001925"
"355","2","3","7","41","219","339","156","568","697","C0001925"
"51021","2","3","2","48","182","67","76","463","153","C0001925"
"9722","2","5","7","60","36","71","341","223","219","C0001925"
"91252","2","5","4","68","96","326","427","548","672","C0001925"
"6303","2","3","2","67","118","160","261","188","423","C0001925"
"1289","2","5","7","53","51","342","454","573","492","C0001925"
"5332","2","3","4","68","96","326","427","548","672","C0001925"
"2261","2","5","7","53","14","20","25","40","186","C0001925"
"2626","2","3","12","19","31","118","155","287","116","C0001925"
"5573","2","3","12","19","184","118","155","287","116","C0001925"
"396","2","5","7","60","54","24","30","46","72","C0001925"
"5195","2","3","5","43","161","305","409","208","482","C0001956"
"5573","2","3","12","19","184","118","155","287","116","C0001956"
"51738","2","5","4","68","96","326","427","548","672","C0001956"
"5727","2","3","12","68","221","197","259","560","422","C0001956"
