"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"3861","2","1","6","11","142","225","142","220","298","C0000768"
"8822","2","5","7","53","14","20","25","40","186","C0000768"
"3762","2","5","8","63","36","166","106","110","158","C0000768"
"7253","2","5","4","68","96","326","427","548","672","C0000768"
"7291","2","3","12","19","151","276","91","489","416","C0000768"
"5449","2","3","3","19","221","321","428","541","667","C0000768"
"2177","2","3","2","110","90","261","431","545","443","C0000768"
"6497","2","5","3","19","221","342","259","423","389","C0000768"
"9401","2","3","12","76","31","261","116","1","86","C0000768"
"3295","2","3","5","43","161","305","409","208","482","C0000768"
"4087","2","3","12","19","219","339","259","423","605","C0000768"
"2074","2","3","12","19","31","1","426","55","78","C0000832"
"3636","2","3","5","80","14","20","25","40","186","C0000832"
"5080","2","3","3","19","221","321","428","541","667","C0000832"
"2657","2","5","7","53","51","342","259","423","389","C0000887"
"4359","2","5","7","53","51","342","454","573","492","C0000887"
"2261","2","5","7","53","14","20","25","40","186","C0000887"
"25974","2","3","7","48","51","105","139","186","245","C0000887"
"4358","2","3","5","43","161","305","409","208","482","C0000887"
"2296","2","3","3","19","221","321","428","541","667","C0000887"
"8802","2","3","8","67","92","293","55","75","311","C0000889"
"4318","2","5","7","34","52","216","395","573","492","C0000889"
"3239","2","3","3","19","221","321","428","541","667","C0000889"
"9896","2","3","5","80","81","296","399","201","274","C0000889"
"5077","2","3","3","19","221","321","428","541","667","C0000889"
"1280","2","5","7","53","51","342","454","573","492","C0000889"
"6899","2","5","7","53","184","335","259","560","373","C0000889"
"1302","2","5","7","53","51","342","454","573","492","C0000889"
"6812","2","5","7","27","36","150","341","223","628","C0000889"
"55084","2","3","12","19","31","261","402","489","215","C0000889"
"4626","2","5","8","63","45","23","103","464","187","C0000889"
"3000","2","5","4","68","96","326","427","548","672","C0000889"
"5264","2","3","5","43","161","305","409","208","482","C0000889"
"54941","2","3","12","41","116","268","434","468","213","C0000889"
"2332","2","3","2","22","33","71","373","466","609","C0000889"
"284654","2","3","3","68","221","197","259","499","422","C0000889"
"6532","2","5","8","45","94","199","240","415","666","C0000889"
"4846","2","3","5","41","219","75","243","44","64","C0000889"
"9573","2","5","7","53","51","342","259","423","389","C0000889"
"2710","2","3","2","72","43","179","88","125","382","C0000889"
"8799","2","3","5","43","161","305","409","208","482","C0001122"
"5652","2","1","6","11","142","225","142","220","298","C0001122"
"7472","2","5","3","68","221","197","259","560","422","C0001122"
"6497","2","5","3","19","221","342","259","423","389","C0001126"
"26277","2","3","12","19","31","1","426","1","78","C0001126"
"54567","2","5","7","53","51","143","428","236","667","C0001126"
"3887","2","1","6","11","142","225","142","220","298","C0001126"
"10686","2","5","6","42","36","71","177","64","219","C0001126"
"9031","2","3","12","19","31","1","426","55","78","C0001126"
"9742","2","3","12","76","153","40","38","54","75","C0001126"
"6197","2","3","12","19","14","20","34","540","68","C0001126"
