"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"2335","2","5","7","53","51","342","454","573","492","C0000768"
"59","2","5","8","63","45","23","103","464","187","C0000768"
"1959","2","3","3","19","151","276","91","433","118","C0000768"
"50964","2","5","3","68","221","197","259","423","422","C0000768"
"1080","2","3","12","41","219","339","156","544","669","C0000768"
"6863","2","5","4","68","96","326","427","548","672","C0000768"
"2066","2","5","7","53","14","20","25","40","186","C0000768"
"51317","2","3","12","19","31","1","426","55","78","C0000768"
"4598","2","3","2","19","151","276","198","259","427","C0000768"
"3953","2","5","7","53","14","20","25","40","186","C0000768"
"25","2","3","12","19","14","20","25","287","116","C0000768"
"2261","2","5","7","53","14","20","25","40","186","C0000832"
"1716","2","3","2","27","36","150","221","138","188","C0000832"
"5663","2","5","7","34","52","216","395","549","667","C0000832"
"1836","2","3","2","35","41","94","260","330","375","C0000887"
"5792","2","5","7","53","51","335","444","560","373","C0000887"
"10847","2","3","12","19","31","1","426","55","78","C0000887"
"9031","2","3","12","19","31","1","426","55","78","C0000887"
"4882","2","3","4","68","96","326","427","548","672","C0000887"
"6535","2","5","8","45","94","199","240","415","666","C0000887"
"3284","2","3","2","69","98","169","299","183","243","C0000889"
"1513","2","5","7","53","51","342","454","573","492","C0000889"
"55699","2","3","2","110","85","67","76","252","154","C0000889"
"7138","2","5","8","63","45","23","103","464","187","C0000889"
"3426","2","5","7","53","51","119","395","549","674","C0000889"
"3991","2","3","5","80","81","166","57","83","658","C0000889"
"1717","2","3","2","19","151","276","48","69","204","C0000889"
"8195","2","3","12","76","153","76","38","54","75","C0000889"
"1302","2","5","7","53","51","342","454","573","492","C0000889"
"30062","2","3","3","19","221","321","428","541","667","C0000889"
"6285","2","5","7","41","219","339","156","568","697","C0000889"
"8797","2","5","7","41","219","339","156","568","697","C0000889"
"51085","2","3","2","48","57","110","141","359","462","C0000889"
"5189","2","3","5","43","161","305","409","208","482","C0000889"
"5080","2","3","3","19","221","321","428","541","667","C0000889"
"6439","2","5","5","68","96","185","238","310","272","C0000889"
"4541","2","3","2","48","170","50","119","444","24","C0000889"
"579","2","3","3","19","221","321","428","541","667","C0000889"
