"gene","0","0.5","1","1.5","2","2.5","3","3.5","4","disease"
"1","10560","2","3","2","65","196","310","127","527","648","C0000768"
"2","5728","2","3","5","80","81","339","156","568","605","C0000768"
"3","7461","2","3","7","60","153","40","38","93","75","C0000768"
"4","1902","2","5","4","68","96","326","427","548","672","C0000768"
"5","4361","2","3","12","19","31","261","116","1","86","C0000768"
"6","5447","2","3","5","91","214","271","372","471","586","C0000768"
"7","10134","2","3","2","41","219","339","156","536","342","C0000768"
"8","26277","2","3","12","19","31","1","426","1","78","C0000768"
"9","7124","2","3","12","41","219","339","156","568","697","C0000768"
"10","6231","2","3","2","110","85","237","433","547","671","C0000768"
"11","7139","2","5","8","63","45","23","103","464","187","C0000768"
"12","1145","2","5","8","27","70","99","162","216","290","C0000832"
"13","4843","2","3","5","43","161","305","409","489","416","C0000832"
"14","10978","2","3","2","22","33","323","66","101","136","C0000832"
"15","2693","2","5","4","68","96","326","427","548","672","C0000887"
"16","9927","2","3","12","19","31","118","155","287","116","C0000887"
"17","10733","2","3","12","76","153","40","38","54","75","C0000887"
"18","4548","2","3","2","15","85","105","139","186","245","C0000887"
"19","23321","2","5","7","53","184","119","156","287","116","C0000887"
"20","5340","2","5","7","53","51","342","454","573","492","C0000887"
"21","10815","2","5","7","60","36","71","341","223","666","C0000889"
"22","36","2","3","2","48","170","50","119","444","556","C0000889"
"23","3818","2","5","7","68","51","119","395","549","674","C0000889"
"24","1001","2","5","7","53","51","335","444","560","373","C0000889"
"25","79659","2","3","12","76","153","40","38","54","75","C0000889"
"26","114609","2","3","12","41","219","339","156","568","697","C0000889"
"27","3265","2","5","7","60","54","24","30","46","72","C0000889"
"28","9409","2","3","5","43","161","305","409","208","482","C0000889"
"29","4255","2","3","12","19","31","261","116","1","86","C0000889"
"30","2176","2","3","12","19","31","261","116","1","86","C0000889"
"31","1588","2","3","5","79","159","256","350","27","44","C0000889"
"32","4514","2","3","2","48","57","110","141","359","5","C0000889"
"33","1123","2","5","7","60","54","24","30","46","72","C0000889"
"34","207","2","3","7","53","14","20","34","489","416","C0000889"
"35","2255","2","5","7","53","14","20","25","40","186","C0000889"
"36","2200","2","5","7","53","51","342","454","573","492","C0000889"
"37","5971","2","3","12","41","219","339","156","568","621","C0000889"
"38","3359","2","5","8","27","70","99","162","216","290","C0000889"
"39","1540","2","3","12","41","219","339","156","568","605","C0000889"
"40","6340","2","5","8","63","45","23","34","464","187","C0000889"
"41","5095","2","3","2","48","40","130","166","127","173","C0001122"
"42","51626","2","3","12","76","153","40","38","54","75","C0001122"
"43","8220","2","3","2","22","33","323","66","101","136","C0001122"
"44","4683","2","3","12","19","31","261","116","1","86","C0001126"
"45","5828","2","3","5","43","161","305","409","208","482","C0001126"
"46","54","2","3","5","80","81","178","195","256","342","C0001126"
"47","2299","2","3","3","19","221","321","428","541","667","C0001126"
"48","7518","2","3","12","19","31","261","116","1","86","C0001126"
"49","26580","2","5","8","27","70","99","162","216","290","C0001126"
"50","1543","2","3","5","91","151","276","91","433","118","C0001126"
"51","7048","2","5","7","53","51","342","259","423","389","C0001126"
"52","287","2","5","7","76","153","40","38","54","203","C0001126"
"53","2055","2","3","2","27","36","150","402","223","628","C0001126"
"54","3717","2","5","7","53","14","20","25","40","186","C0001175"
"55","4539","2","3","2","53","184","86","107","560","195","C0001175"
"56","2767","2","5","4","68","96","326","427","548","672","C0001175"
"57","51124","2","5","4","68","96","326","427","548","672","C0001202"
"58","8838","2","5","7","53","51","342","259","423","389","C0001202"
"59","5290","2","3","7","53","14","20","25","40","186","C0001206"
"60","6948","2","5","7","48","51","105","139","186","245","C0001206"
"61","8694","2","5","7","34","52","216","395","549","674","C0001206"
"62","5449","2","3","3","19","221","321","428","541","667","C0001206"
"63","25778","2","3","2","41","51","138","79","160","385","C0001206"
"64","2720","2","3","7","34","52","216","395","21","599","C0001206"
"65","4287","2","3","12","41","116","268","434","468","215","C0001206"
"66","6448","2","3","5","74","160","294","376","453","567","C0001206"
"67","10716","2","5","7","53","51","335","444","560","373","C0001206"
"68","54453","2","5","7","60","54","24","30","46","72","C0001206"
"69","8626","2","3","3","19","221","321","428","541","667","C0001206"
"70","1736","2","3","2","110","85","237","433","547","671","C0001206"
"71","27019","2","3","12","76","153","40","38","54","75","C0001206"
"72","6770","2","5","7","27","36","273","341","100","589","C0001206"
"73","5155","2","5","7","53","51","342","454","573","186","C0001206"
"74","5015","2","3","3","19","221","321","428","541","667","C0001206"
"75","189","2","3","5","43","161","305","409","208","482","C0001206"
"76","1411","2","3","6","63","45","160","362","177","673","C0001339"
"77","9531","2","3","12","41","219","339","347","271","356","C0001339"
"78","3953","2","5","7","53","14","20","25","40","186","C0001339"
"79","10577","2","5","7","34","52","216","395","549","674","C0001403"
"80","3664","2","5","7","53","184","119","156","287","116","C0001403"
"81","5831","2","3","2","101","62","189","182","566","409","C0001403"
"82","1277","2","5","7","53","51","342","454","573","492","C0001403"
"83","5428","2","3","2","48","170","50","119","167","593","C0001403"
"84","3073","2","3","5","105","155","250","291","152","420","C0001403"
"85","2812","2","5","7","53","51","342","454","573","492","C0001403"
"86","54187","2","3","5","80","81","296","272","452","148","C0001403"
"87","1277","2","5","7","53","51","342","454","573","492","C0001403"
"88","4068","2","5","7","53","51","119","25","549","674","C0001403"
"89","1947","2","5","7","53","51","20","25","560","373","C0001403"
"90","4998","2","3","12","76","31","261","116","1","86","C0001403"
"91","22926","2","3","12","19","31","276","91","433","118","C0001403"
"92","10000","2","5","7","53","14","20","34","540","68","C0001403"
"93","2244","2","5","7","53","51","342","454","573","492","C0001403"
"94","7056","2","5","7","53","51","119","454","573","492","C0001403"
"95","940","2","5","7","53","14","20","25","40","186","C0001403"
"96","3549","2","5","3","53","51","197","259","560","422","C0001403"
"97","7124","2","3","12","41","219","339","156","568","697","C0001430"
"98","50814","2","3","2","69","221","73","360","86","119","C0001430"
"99","3845","2","5","7","60","54","24","30","46","72","C0001430"
"100","4709","2","3","2","48","170","50","119","444","556","C0001430"
"101","7099","2","5","7","41","219","339","156","568","697","C0001430"
"102","6662","2","3","3","19","221","321","428","541","667","C0001430"
"103","3248","2","3","2","69","83","133","167","224","301","C0001430"
"104","8514","2","5","7","34","52","216","395","549","674","C0001430"
"105","8322","2","5","3","68","221","184","259","544","669","C0001430"
"106","5336","2","3","7","53","14","20","25","40","215","C0001430"
"107","8091","2","3","12","110","109","22","262","129","638","C0001430"
"108","1387","2","3","12","19","31","276","91","433","118","C0001430"
"109","2879","2","3","5","80","81","166","378","173","229","C0001430"
"110","3458","2","5","7","53","184","119","156","287","116","C0001430"
"111","25885","2","3","12","19","31","1","426","55","78","C0001430"
"112","55135","2","3","12","76","137","76","136","472","435","C0001430"
"113","7249","2","3","7","60","57","110","141","359","462","C0001430"
"114","55112","2","3","12","76","153","40","38","54","75","C0001430"
"115","2316","2","5","7","53","51","342","454","573","702","C0001430"
"116","10087","2","3","7","50","47","39","100","321","255","C0001430"
"117","5443","2","5","4","68","96","326","427","548","672","C0001430"
"118","2324","2","5","7","53","14","20","25","40","186","C0001430"
"119","2629","2","3","5","80","81","250","291","152","420","C0001430"
"120","546","2","3","12","19","31","261","426","1","86","C0001430"
"121","54345","2","5","3","19","221","321","428","541","667","C0001430"
"122","650","2","5","7","53","51","342","259","423","389","C0001430"
"123","1230","2","5","4","68","96","326","427","548","672","C0001430"
"124","5156","2","5","7","53","14","20","25","40","186","C0001430"
"125","10269","2","3","2","48","182","50","119","444","556","C0001430"
"126","4893","2","5","7","34","52","24","30","46","72","C0001430"
"127","9897","2","3","12","76","18","75","38","1","212","C0001430"
"128","8924","2","3","12","41","116","268","434","468","213","C0001430"
"129","5824","2","3","5","47","144","185","238","310","392","C0001618"
"130","3952","2","5","3","53","151","276","91","433","118","C0001618"
"131","796","2","5","4","68","96","326","427","548","672","C0001618"
"132","5000","2","3","12","76","31","261","116","1","86","C0001621"
"133","4129","2","3","5","63","63","120","197","203","350","C0001621"
"134","190","2","3","3","19","151","276","91","433","118","C0001623"
"135","10225","2","5","7","53","51","119","395","549","674","C0001623"
"136","1832","2","5","7","34","52","225","142","220","298","C0001623"
"137","4952","2","3","5","60","54","184","30","544","669","C0001623"
"138","1991","2","5","7","34","52","216","395","549","674","C0001623"
"139","5696","2","3","12","41","116","268","156","568","116","C0001623"
"140","26229","2","3","2","74","205","191","396","408","257","C0001623"
"141","23405","2","3","2","22","33","323","66","146","194","C0001623"
"142","5660","2","5","7","34","52","326","427","548","702","C0001623"
"143","4514","2","3","2","48","57","110","141","359","5","C0001624"
"144","11141","2","5","7","53","36","335","444","223","373","C0001624"
"145","6323","2","5","8","63","36","166","341","390","158","C0001624"
"146","2259","2","5","8","63","36","166","341","223","158","C0001624"
"147","1747","2","3","3","19","221","321","428","541","667","C0001624"
"148","538","2","3","8","63","45","23","103","464","187","C0001624"
"149","1906","2","5","4","68","96","326","427","548","672","C0001624"
"150","3945","2","3","2","62","137","76","136","212","286","C0001624"
"151","3730","2","5","7","53","14","20","25","40","186","C0001624"
"152","1277","2","5","7","53","51","342","454","573","492","C0001624"
"153","10913","2","3","12","41","219","339","156","568","697","C0001624"
"154","7042","2","5","7","53","51","342","454","573","492","C0001627"
"155","5744","2","5","4","68","96","326","427","548","672","C0001627"
"156","1536","2","5","7","34","52","216","395","549","674","C0001627"
"157","5663","2","5","7","34","52","216","395","549","667","C0001627"
"158","2263","2","5","7","53","14","20","25","40","186","C0001627"
"159","955","2","3","5","64","42","80","328","135","181","C0001627"
"160","3251","2","3","4","68","96","326","427","341","150","C0001627"
"161","7248","2","3","2","48","57","110","141","359","462","C0001627"
"162","29954","2","5","2","27","206","324","430","215","290","C0001627"
"163","9401","2","3","12","76","31","261","116","1","86","C0001627"
"164","10082","2","3","2","74","51","342","454","573","492","C0001627"
"165","1723","2","3","2","48","170","50","119","444","556","C0001723"
"166","4643","2","5","7","60","14","20","25","40","215","C0001723"
"167","8924","2","3","12","41","116","268","434","468","213","C0001723"
"168","4487","2","3","3","19","221","321","428","541","667","C0001723"
"169","11186","2","5","7","60","54","24","30","46","72","C0001723"
"170","10397","2","3","2","110","81","148","402","51","383","C0001723"
"171","2896","2","5","7","34","52","216","395","549","674","C0001733"
"172","51098","2","3","12","76","153","40","38","54","75","C0001733"
"173","55343","2","3","4","68","69","306","410","520","639","C0001733"
"174","2492","2","5","4","68","96","326","427","548","672","C0001768"
"175","652","2","5","7","53","51","342","454","573","492","C0001768"
"176","7871","2","3","12","76","137","76","136","472","435","C0001768"
"177","1376","2","3","2","19","151","276","91","433","118","C0001768"
"178","5155","2","5","7","53","51","342","454","573","186","C0001768"
"179","26128","2","3","12","76","153","40","38","54","154","C0001768"
"180","29089","2","3","12","41","116","268","434","468","213","C0001768"
"181","4851","2","3","12","19","221","143","428","236","667","C0001768"
"182","6342","2","3","5","80","161","305","409","208","482","C0001768"
"183","3426","2","5","7","53","51","119","395","549","674","C0001768"
"184","4838","2","5","3","53","221","321","259","423","389","C0001768"
"185","6696","2","5","7","53","51","342","454","573","492","C0001768"
"186","85358","2","5","7","60","14","71","341","223","219","C0001768"
"187","5095","2","3","2","48","40","130","166","127","173","C0001768"
"188","471","2","3","5","80","81","61","373","341","142","C0001768"
"189","19","2","3","3","19","151","276","91","433","118","C0001768"
"190","4621","2","5","8","63","45","23","103","464","187","C0001815"
"191","2895","2","5","4","68","36","71","427","223","219","C0001815"
"192","23594","2","3","12","76","153","261","116","1","86","C0001816"
"193","10913","2","3","12","41","219","339","156","568","697","C0001816"
"194","7137","2","5","8","63","45","23","103","464","187","C0001816"
"195","4148","2","5","7","53","51","342","454","573","492","C0001818"
"196","80781","2","5","7","53","51","342","454","573","492","C0001818"
"197","54585","2","3","12","76","153","76","38","54","75","C0001818"
"198","9056","2","3","8","45","94","199","240","415","666","C0001818"
"199","6342","2","3","5","80","161","305","409","208","482","C0001824"
