"gene","0","0.5","1","1.5","2","2.5","3","3.5","4","disease"
"1","4540","2","3","2","48","170","50","119","444","556","C0000768"
"2","492","2","3","8","63","45","23","103","464","187","C0000768"
"3","4508","2","3","2","48","170","50","119","444","556","C0000768"
"4","9368","2","5","7","42","36","71","177","223","219","C0000768"
"5","2317","2","5","7","63","45","23","103","287","664","C0000768"
"6","1896","2","5","12","41","219","339","156","568","697","C0000768"
"7","4137","2","3","7","27","36","150","341","223","628","C0000768"
"8","2548","2","3","7","34","52","216","395","549","674","C0000768"
"9","860","2","3","12","19","31","276","91","433","118","C0000768"
"10","6347","2","5","7","53","51","119","427","489","416","C0000768"
"11","64072","2","5","7","53","51","335","444","560","373","C0000768"
"12","23639","2","3","12","41","219","261","136","271","356","C0000832"
"13","3930","2","3","2","22","33","323","66","3","464","C0000832"
"14","3663","2","3","12","53","184","119","156","287","116","C0000832"
"15","2705","2","3","12","76","153","40","38","54","75","C0000887"
"16","8626","2","3","3","19","221","321","428","541","667","C0000887"
"17","1641","2","5","7","60","221","321","428","560","373","C0000887"
"18","5644","2","5","7","68","51","119","395","549","674","C0000887"
"19","1437","2","5","7","53","14","20","25","40","186","C0000887"
"20","4948","2","5","8","63","45","23","250","464","187","C0000887"
"21","54345","2","5","3","19","221","321","428","541","667","C0000889"
"22","4921","2","5","7","53","14","20","25","573","186","C0000889"
"23","3984","2","5","7","53","14","20","34","540","68","C0000889"
"24","8074","2","5","7","53","14","20","25","40","186","C0000889"
"25","6927","2","3","3","19","221","321","428","541","667","C0000889"
"26","857","2","5","7","53","45","23","57","83","422","C0000889"
"27","57817","2","5","7","34","51","342","350","243","561","C0000889"
"28","1123","2","5","7","60","54","24","30","46","72","C0000889"
"29","1312","2","3","2","87","79","105","426","129","25","C0000889"
"30","51626","2","3","12","76","153","40","38","54","75","C0000889"
"31","4843","2","3","5","43","161","305","409","489","416","C0000889"
"32","5077","2","3","3","19","221","321","428","541","667","C0000889"
"33","3425","2","3","5","80","81","166","454","573","492","C0000889"
"34","2253","2","5","7","53","14","20","25","40","186","C0000889"
"35","4625","2","3","8","63","45","23","103","464","187","C0000889"
"36","28958","2","3","2","48","170","50","119","444","556","C0000889"
"37","2317","2","5","7","63","45","23","103","287","664","C0000889"
"38","5781","2","5","7","53","14","20","25","40","186","C0000889"
"39","596","2","3","12","19","219","339","402","489","416","C0000889"
"40","3954","2","3","2","48","170","67","119","444","593","C0000889"
"41","51364","2","3","6","11","142","225","142","220","298","C0001122"
"42","5728","2","3","5","80","81","339","156","568","605","C0001122"
"43","3763","2","5","8","63","36","166","106","110","158","C0001122"
"44","3972","2","5","4","68","96","326","427","548","672","C0001126"
"45","6204","2","3","2","110","85","237","433","547","671","C0001126"
"46","3914","2","5","7","53","51","342","454","573","492","C0001126"
"47","324","2","3","12","41","219","197","70","255","422","C0001126"
"48","6925","2","3","12","19","31","225","142","220","298","C0001126"
"49","1051","2","3","12","19","31","276","91","433","118","C0001126"
"50","51119","2","3","2","110","85","237","433","547","671","C0001126"
"51","7450","2","5","7","53","51","342","454","573","492","C0001126"
"52","9775","2","3","2","22","33","323","66","101","136","C0001126"
"53","4615","2","3","12","41","219","339","156","568","697","C0001126"
"54","2317","2","5","7","63","45","23","103","287","664","C0001175"
"55","54806","2","5","7","76","153","40","38","54","75","C0001175"
"56","6311","2","3","2","22","33","323","66","362","468","C0001175"
"57","2188","2","3","12","19","31","261","116","1","86","C0001202"
"58","54","2","3","5","80","81","178","195","256","342","C0001202"
"59","4846","2","3","5","41","219","75","243","44","64","C0001206"
"60","3123","2","5","7","53","51","119","156","287","116","C0001206"
"61","1736","2","3","2","110","85","237","433","547","671","C0001206"
"62","25793","2","3","12","41","116","268","434","468","213","C0001206"
"63","5506","2","3","12","76","137","76","136","82","658","C0001206"
"64","2332","2","3","2","22","33","71","373","466","609","C0001206"
"65","22858","2","3","7","53","14","20","34","540","68","C0001206"
"66","2737","2","3","12","19","116","321","428","54","667","C0001206"
"67","478","2","3","8","63","45","23","366","464","187","C0001206"
"68","29123","2","3","12","19","151","276","91","433","118","C0001206"
"69","51259","2","3","2","76","153","40","38","54","75","C0001206"
"70","6635","2","3","2","22","33","323","66","101","136","C0001206"
"71","23118","2","3","12","41","219","339","156","568","697","C0001206"
"72","7076","2","5","7","53","51","342","454","573","492","C0001206"
"73","55670","2","3","5","43","161","305","409","208","482","C0001206"
"74","368","2","3","12","41","116","268","423","536","445","C0001206"
"75","2065","2","5","7","53","14","20","25","40","186","C0001206"
"76","673","2","5","7","53","14","20","34","540","68","C0001339"
"77","8518","2","3","12","19","31","1","426","55","78","C0001339"
"78","6785","2","3","5","67","7","5","239","311","393","C0001339"
"79","1908","2","5","4","68","96","326","427","548","672","C0001403"
"80","335","2","5","7","53","51","342","454","573","492","C0001403"
"81","55315","2","3","5","80","81","296","62","94","150","C0001403"
"82","5376","2","5","7","53","51","342","454","573","492","C0001403"
"83","2260","2","5","7","53","14","20","25","40","186","C0001403"
"84","7124","2","3","12","41","219","339","156","568","697","C0001403"
"85","4643","2","5","7","60","14","20","25","40","215","C0001403"
"86","1581","2","3","5","19","151","276","91","433","118","C0001403"
"87","7450","2","5","7","53","51","342","454","573","492","C0001403"
"88","26040","2","3","12","19","31","1","116","297","78","C0001403"
"89","1356","2","3","7","53","51","342","454","573","492","C0001403"
"90","259266","2","3","12","76","153","40","38","54","75","C0001403"
"91","1278","2","5","7","53","51","342","454","573","492","C0001403"
"92","27247","2","3","2","48","170","50","119","100","556","C0001403"
"93","5873","2","5","7","34","54","24","30","46","72","C0001403"
"94","23426","2","5","7","42","36","71","177","223","219","C0001403"
