"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"8398","2","3","5","116","183","40","38","352","455","C0000768"
"9990","2","5","8","45","94","199","240","415","666","C0000768"
"54386","2","3","12","19","31","261","116","1","78","C0000768"
"359","2","3","5","80","81","166","397","374","486","C0000768"
"3914","2","5","7","53","51","342","454","573","492","C0000768"
"4221","2","3","12","19","31","342","454","573","492","C0000768"
"4000","2","3","12","26","105","178","226","297","156","C0000768"
"6507","2","3","2","45","94","199","240","415","666","C0000768"
"335","2","5","7","53","51","342","454","573","492","C0000768"
"7428","2","3","12","41","116","268","434","468","213","C0000768"
"26154","2","3","5","47","144","185","238","310","392","C0000768"
"6609","2","3","5","105","155","250","291","152","420","C0000832"
"6513","2","5","7","90","216","337","448","565","562","C0000832"
"23529","2","5","7","53","51","119","25","40","416","C0000832"
"23269","2","3","12","19","31","1","426","55","78","C0000887"
"1063","2","3","12","76","153","40","38","54","75","C0000887"
"23314","2","3","3","19","221","321","428","541","667","C0000887"
"23327","2","3","12","41","116","268","434","468","213","C0000887"
"5073","2","3","2","110","85","323","433","146","194","C0000887"
"9632","2","3","7","60","153","40","38","54","203","C0000887"
"7067","2","3","3","19","151","276","91","433","118","C0000889"
"7399","2","5","7","53","51","342","454","573","492","C0000889"
"5663","2","5","7","34","52","216","395","549","667","C0000889"
"2074","2","3","12","19","31","1","426","55","78","C0000889"
"805","2","5","8","53","45","20","34","464","187","C0000889"
"4233","2","5","7","53","14","20","25","40","186","C0000889"
"5781","2","5","7","53","14","20","25","40","186","C0000889"
"7248","2","3","2","48","57","110","141","359","462","C0000889"
"5604","2","5","7","53","14","20","34","540","68","C0000889"
"1832","2","5","7","34","52","225","142","220","298","C0000889"
"5144","2","3","4","68","96","326","427","548","672","C0000889"
"3440","2","3","12","19","184","118","155","287","116","C0000889"
"55212","2","3","12","76","153","76","38","54","75","C0000889"
"657","2","5","7","53","221","342","259","423","389","C0000889"
"5272","2","5","7","68","51","342","454","573","492","C0000889"
"9254","2","5","8","63","36","166","341","223","158","C0000889"
"2879","2","3","5","80","81","166","378","173","229","C0000889"
"57534","2","3","12","41","124","143","428","236","667","C0000889"
"54551","2","3","12","41","219","197","156","568","422","C0000889"
"4514","2","3","2","48","57","110","141","359","5","C0000889"
"2697","2","3","7","76","153","40","38","54","75","C0001122"
"1356","2","3","7","53","51","342","454","573","492","C0001122"
"7054","2","3","5","80","81","166","34","258","345","C0001122"
"3482","2","5","7","34","52","216","395","544","669","C0001126"
"3977","2","5","7","53","51","119","25","40","416","C0001126"
