"gene","0","0.5","1","1.5","2","2.5","3","3.5","4","disease"
"1","1909","2","5","4","68","96","326","427","548","672","C0000768"
"2","64240","2","3","5","47","144","185","238","310","392","C0000768"
"3","51807","2","3","12","76","153","40","38","54","75","C0000768"
"4","5915","2","3","3","19","151","276","91","433","118","C0000768"
"5","4851","2","3","12","19","221","143","428","236","667","C0000768"
"6","8214","2","3","6","11","142","225","142","220","298","C0000768"
"7","2705","2","3","12","76","153","40","38","54","75","C0000768"
"8","215","2","3","5","47","144","185","238","310","392","C0000768"
"9","1536","2","5","7","34","52","216","395","549","674","C0000768"
"10","1130","2","5","7","60","54","326","141","359","462","C0000768"
"11","26519","2","3","2","48","170","50","304","167","593","C0000768"
"12","2538","2","3","5","90","216","333","438","561","689","C0000832"
"13","2200","2","5","7","53","51","342","454","573","492","C0000832"
"14","4363","2","3","12","41","116","268","423","536","245","C0000832"
"15","3835","2","3","12","76","153","40","38","54","75","C0000887"
"16","2563","2","5","8","27","70","99","162","216","290","C0000887"
"17","5444","2","3","5","80","147","236","328","411","229","C0000887"
"18","9793","2","3","12","76","153","40","38","54","75","C0000887"
"19","1278","2","5","7","53","51","342","454","573","492","C0000887"
"20","866","2","5","7","68","51","342","454","573","492","C0000887"
"21","6330","2","5","8","63","36","166","341","223","158","C0000889"
"22","4221","2","3","12","19","31","342","454","573","492","C0000889"
"23","3643","2","5","7","53","14","20","25","40","186","C0000889"
"24","1031","2","3","12","19","31","1","426","55","78","C0000889"
"25","7428","2","3","12","41","116","268","434","468","213","C0000889"
"26","22","2","3","2","48","170","279","423","274","154","C0000889"
"27","10559","2","3","2","89","124","204","272","347","451","C0000889"
"28","1145","2","5","8","27","70","99","162","216","290","C0000889"
"29","6103","2","3","12","76","153","40","38","54","75","C0000889"
"30","2641","2","5","4","68","96","326","427","548","672","C0000889"
"31","7468","2","3","12","19","31","1","426","55","78","C0000889"
"32","2317","2","5","7","63","45","23","103","287","664","C0000889"
"33","8216","2","3","12","41","119","330","214","454","144","C0000889"
"34","1027","2","3","12","19","31","1","116","1","86","C0000889"
"35","8242","2","3","12","19","31","1","426","55","78","C0000889"
"36","55172","2","5","7","27","36","150","341","223","628","C0000889"
"37","6391","2","3","2","48","170","50","119","444","556","C0000889"
"38","2187","2","3","12","19","31","261","116","1","86","C0000889"
"39","348","2","5","7","53","51","342","454","573","492","C0000889"
"40","6497","2","5","3","19","221","342","259","423","389","C0000889"
"41","7157","2","3","12","19","31","261","402","489","551","C0001122"
"42","4598","2","3","2","19","151","276","198","259","427","C0001122"
"43","7297","2","5","7","53","184","119","25","40","186","C0001122"
"44","8892","2","3","2","110","85","237","433","547","671","C0001126"
"45","1759","2","5","7","60","14","184","341","544","669","C0001126"
"46","4952","2","3","5","60","54","184","30","544","669","C0001126"
"47","7508","2","3","12","19","31","261","116","1","664","C0001126"
"48","10087","2","3","7","50","47","39","100","321","255","C0001126"
"49","834","2","5","12","41","219","339","156","568","697","C0001126"
"50","6567","2","5","8","35","41","77","40","57","80","C0001126"
"51","7227","2","3","12","19","31","276","91","433","118","C0001126"
"52","5781","2","5","7","53","14","20","25","40","186","C0001126"
"53","773","2","5","8","27","36","166","341","223","628","C0001126"
"54","4000","2","3","12","26","105","178","226","297","156","C0001175"
"55","5158","2","3","4","68","45","272","259","518","621","C0001175"
"56","6444","2","5","8","63","45","23","103","464","187","C0001175"
"57","2071","2","3","12","19","31","261","116","159","211","C0001202"
"58","10060","2","3","8","41","45","23","423","464","445","C0001202"
"59","613","2","5","7","60","54","24","30","46","72","C0001206"
"60","1605","2","5","7","53","51","342","454","573","492","C0001206"
"61","9829","2","5","7","60","14","184","341","544","669","C0001206"
"62","7456","2","5","7","60","14","20","25","40","215","C0001206"
"63","55240","2","3","5","29","88","132","402","489","551","C0001206"
"64","10564","2","5","7","60","54","24","30","46","72","C0001206"
"65","7428","2","3","12","41","116","268","434","468","213","C0001206"
"66","4313","2","5","7","53","51","342","454","573","492","C0001206"
"67","54982","2","3","2","48","170","50","399","167","593","C0001206"
"68","5076","2","3","3","19","221","321","428","541","667","C0001206"
"69","9531","2","3","12","41","219","339","347","271","356","C0001206"
"70","5314","2","3","12","76","153","40","38","54","75","C0001206"
"71","8626","2","3","3","19","221","321","428","541","667","C0001206"
"72","7337","2","3","12","41","116","268","434","468","213","C0001206"
"73","84570","2","5","7","53","51","342","454","573","492","C0001206"
