"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"2072","2","3","12","19","31","261","116","1","86","C0000768"
"5157","2","5","7","80","81","342","367","500","577","C0000768"
"8398","2","3","5","116","183","40","38","352","455","C0000768"
"1956","2","5","7","53","14","184","45","544","669","C0000768"
"1147","2","3","12","41","219","339","156","568","697","C0000768"
"54507","2","5","6","11","142","225","142","220","298","C0000768"
"57030","2","3","7","27","36","150","341","223","628","C0000768"
"5424","2","3","12","19","31","261","116","1","86","C0000768"
"5906","2","5","7","34","52","216","30","46","72","C0000768"
"9469","2","3","2","103","189","303","29","475","467","C0000768"
"2623","2","3","12","19","31","1","155","287","116","C0000768"
"54806","2","5","7","76","153","40","38","54","75","C0000832"
"1301","2","5","7","53","51","342","454","573","492","C0000832"
"3146","2","5","7","34","52","216","395","549","674","C0000832"
"3565","2","5","7","53","51","119","25","489","416","C0000887"
"10568","2","3","8","45","94","199","240","415","666","C0000887"
"7681","2","3","12","41","116","268","434","468","213","C0000887"
"4000","2","3","12","26","105","178","226","297","156","C0000887"
"1545","2","3","5","91","175","271","372","443","558","C0000887"
"2260","2","5","7","53","14","20","25","40","186","C0000887"
"6524","2","5","8","45","94","199","240","415","666","C0000889"
"7849","2","3","3","19","221","321","428","541","667","C0000889"
"1499","2","3","12","19","221","197","259","560","422","C0000889"
"3339","2","5","7","53","51","342","454","573","492","C0000889"
"5195","2","3","5","43","161","305","409","208","482","C0000889"
"3090","2","3","12","19","31","1","426","55","664","C0000889"
"6197","2","3","12","19","14","20","34","540","68","C0000889"
"23590","2","3","2","48","170","50","119","444","556","C0000889"
"2697","2","3","7","76","153","40","38","54","75","C0000889"
"2131","2","3","2","74","58","112","148","181","416","C0000889"
"43","2","3","5","85","143","286","51","488","389","C0000889"
"427","2","3","7","34","52","216","395","549","420","C0000889"
"23064","2","3","6","11","31","261","142","220","664","C0000889"
"1513","2","5","7","53","51","342","454","573","492","C0000889"
"9056","2","3","8","45","94","199","240","415","666","C0000889"
"9499","2","5","7","53","51","23","103","464","187","C0000889"
"7048","2","5","7","53","51","342","259","423","389","C0000889"
"6774","2","3","12","53","14","276","25","489","416","C0000889"
"23554","2","5","3","68","221","197","259","518","492","C0000889"
"595","2","3","12","19","31","1","426","489","416","C0000889"
"112476","2","3","2","48","170","50","119","444","556","C0001122"
"6303","2","3","2","67","118","160","261","188","423","C0001122"
"56623","2","3","5","80","81","296","118","543","214","C0001122"
"7486","2","3","12","19","31","261","116","1","86","C0001126"
"26873","2","3","5","83","171","97","237","77","391","C0001126"
"2657","2","5","7","53","51","342","259","423","389","C0001126"
"93986","2","3","12","19","221","321","428","541","667","C0001126"
"26353","2","3","12","76","45","160","347","271","356","C0001126"
"8200","2","5","7","53","51","342","259","423","389","C0001126"
"7468","2","3","12","19","31","1","426","55","78","C0001126"
"3209","2","3","3","19","221","321","428","541","667","C0001126"
"9215","2","5","2","27","36","150","430","215","628","C0001126"
"10587","2","3","2","95","2","60","378","37","55","C0001126"
"387","2","5","7","60","54","24","30","46","72","C0001175"
"26608","2","3","2","22","170","50","119","463","153","C0001175"
"5424","2","3","12","19","31","261","116","1","86","C0001175"
"3594","2","5","7","53","51","119","25","560","373","C0001202"
"6197","2","3","12","19","14","20","34","540","68","C0001202"
"6892","2","3","12","41","116","119","156","568","116","C0001206"
"28234","2","5","8","35","41","77","40","57","80","C0001206"
"760","2","3","5","35","41","77","40","78","178","C0001206"
"2643","2","3","5","87","91","75","204","267","352","C0001206"
"2720","2","3","7","34","52","216","395","21","599","C0001206"
"4312","2","5","7","53","51","342","454","573","492","C0001206"
"8200","2","5","7","53","51","342","259","423","389","C0001206"
"3762","2","5","8","63","36","166","106","110","158","C0001206"
"2697","2","3","7","76","153","40","38","54","75","C0001206"
"8813","2","3","2","48","116","142","136","280","363","C0001206"
"3954","2","3","2","48","170","67","119","444","593","C0001206"
"6662","2","3","3","19","221","321","428","541","667","C0001206"
