"gene","0","0.5","1","1.5","2","2.5","3","3.5","4","disease"
"1","9968","2","4","3","24","119","330","214","454","144","C0000768"
"2","4780","2","3","12","19","31","276","91","433","118","C0000768"
"3","2261","2","5","7","53","14","20","25","40","186","C0000768"
"4","1717","2","3","2","19","151","276","48","69","204","C0000768"
"5","5251","2","3","5","80","81","296","474","593","722","C0000768"
"6","22868","2","3","2","48","182","67","76","463","153","C0000768"
"7","6498","2","5","7","53","221","342","259","423","389","C0000768"
"8","3115","2","5","7","53","184","119","156","287","116","C0000768"
"9","3664","2","5","7","53","184","119","156","287","116","C0000768"
"10","3918","2","5","7","53","51","342","454","573","492","C0000768"
"11","8284","2","3","12","19","31","1","426","55","78","C0000768"
"12","144717","2","5","7","60","54","24","30","46","72","C0000832"
"13","1130","2","5","7","60","54","326","141","359","462","C0000832"
"14","2147","2","5","7","68","51","342","454","573","492","C0000832"
"15","5290","2","3","7","53","14","20","25","40","186","C0000887"
"16","204","2","3","4","72","109","182","235","307","506","C0000887"
"17","358","2","3","5","80","81","166","397","374","486","C0000887"
"18","2260","2","5","7","53","14","20","25","40","186","C0000887"
"19","7227","2","3","12","19","31","276","91","433","118","C0000887"
"20","55112","2","3","12","76","153","40","38","54","75","C0000887"
"21","27077","2","3","12","76","153","40","38","54","75","C0000889"
"22","29760","2","5","7","53","14","20","25","40","186","C0000889"
"23","2492","2","5","4","68","96","326","427","548","672","C0000889"
"24","3763","2","5","8","63","36","166","106","110","158","C0000889"
"25","10804","2","3","12","76","153","40","38","54","75","C0000889"
"26","3689","2","5","7","34","52","216","395","549","674","C0000889"
"27","55636","2","3","3","19","221","321","428","423","389","C0000889"
"28","10269","2","3","2","48","182","50","119","444","556","C0000889"
"29","10516","2","5","7","53","51","342","454","573","492","C0000889"
"30","55315","2","3","5","80","81","296","62","94","150","C0000889"
"31","4803","2","5","7","60","54","24","30","46","72","C0000889"
"32","5449","2","3","3","19","221","321","428","541","667","C0000889"
"33","23534","2","3","2","22","33","323","66","101","136","C0000889"
"34","11067","2","5","6","11","142","225","142","220","298","C0000889"
