"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"2623","2","3","12","19","31","1","155","287","116","C0000768"
"5896","2","3","12","41","116","268","434","568","605","C0000768"
"2121","2","3","12","41","116","268","434","568","605","C0000768"
"7053","2","3","6","11","142","225","142","220","298","C0000768"
"1301","2","5","7","53","51","342","454","573","492","C0000768"
"481","2","3","8","63","45","23","103","464","187","C0000768"
"6709","2","5","7","34","52","216","395","572","158","C0000768"
"10978","2","3","2","22","33","323","66","101","136","C0000768"
"2316","2","5","7","53","51","342","454","573","702","C0000768"
"1303","2","5","7","53","51","342","454","573","492","C0000768"
"2736","2","3","12","41","116","321","428","54","667","C0000768"
"5889","2","3","12","19","31","261","116","1","86","C0000832"
"5332","2","3","4","68","96","326","427","548","672","C0000832"
"2736","2","3","12","41","116","321","428","54","667","C0000832"
"6208","2","3","2","110","85","237","433","547","671","C0000887"
"2177","2","3","2","110","90","261","431","545","443","C0000887"
"3098","2","3","2","90","167","266","367","500","577","C0000887"
"4041","2","5","3","68","221","197","259","560","422","C0000887"
"1581","2","3","5","19","151","276","91","433","118","C0000887"
"55209","2","3","12","11","142","225","142","220","298","C0000887"
"506","2","3","2","48","170","50","119","167","593","C0000889"
"26580","2","5","8","27","70","99","162","216","290","C0000889"
"2316","2","5","7","53","51","342","454","573","702","C0000889"
"5290","2","3","7","53","14","20","25","40","186","C0000889"
"3239","2","3","3","19","221","321","428","541","667","C0000889"
"1954","2","5","7","53","51","342","454","573","492","C0000889"
"54209","2","5","7","53","51","119","395","549","674","C0000889"
"3984","2","5","7","53","14","20","34","540","68","C0000889"
"4038","2","5","7","53","51","342","454","573","492","C0000889"
"158","2","3","4","96","177","61","373","341","142","C0000889"
"7040","2","5","7","53","51","342","454","573","492","C0000889"
"54765","2","3","12","48","182","50","119","444","556","C0000889"
"7498","2","3","5","80","157","187","159","209","282","C0000889"
"3586","2","5","7","53","51","119","25","489","416","C0000889"
"1855","2","5","12","76","153","197","259","560","422","C0000889"
"1356","2","3","7","53","51","342","454","573","492","C0000889"
"1540","2","3","12","41","219","339","156","568","605","C0000889"
"54209","2","5","7","53","51","119","395","549","674","C0000889"
"26160","2","3","12","76","153","40","38","54","75","C0000889"
"22","2","3","2","48","170","279","423","274","154","C0000889"
"11285","2","3","2","74","205","191","396","408","620","C0001122"
"6439","2","5","5","68","96","185","238","310","272","C0001122"
"8289","2","3","12","19","31","1","426","55","78","C0001122"
"4214","2","3","12","41","219","339","34","540","117","C0001126"
"1130","2","5","7","60","54","326","141","359","462","C0001126"
"51062","2","5","7","27","36","150","402","489","373","C0001126"
"5340","2","5","7","53","51","342","454","573","492","C0001126"
"5176","2","5","7","53","51","342","454","573","492","C0001126"
"2570","2","5","8","27","70","99","162","216","290","C0001126"
"8200","2","5","7","53","51","342","259","423","389","C0001126"
