"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"7124","2","3","12","41","219","339","156","568","697","C0000768"
"3827","2","5","4","68","96","326","427","548","672","C0000768"
"3918","2","5","7","53","51","342","454","573","492","C0000768"
"3026","2","5","7","68","51","119","395","549","674","C0000768"
"2052","2","3","5","91","130","114","290","367","475","C0000768"
"883","2","3","5","80","81","189","182","509","290","C0000768"
"4282","2","5","7","34","52","216","395","549","674","C0000768"
"2627","2","3","12","19","31","118","155","287","116","C0000768"
"1593","2","3","5","79","152","273","157","333","277","C0000768"
"23729","2","3","2","90","167","148","36","51","383","C0000768"
"7045","2","5","12","19","51","1","426","55","78","C0000768"
"3458","2","5","7","53","184","119","156","287","116","C0000832"
"2934","2","5","7","34","52","216","395","549","674","C0000832"
"2353","2","3","12","19","31","1","91","489","416","C0000832"
"7468","2","3","12","19","31","1","426","55","78","C0000887"
"9394","2","3","2","74","58","112","148","193","263","C0000887"
"4286","2","3","12","19","31","261","116","1","664","C0000887"
"2006","2","5","7","53","51","342","454","573","492","C0000887"
"6775","2","5","7","53","14","119","25","40","186","C0000887"
"551","2","5","4","68","96","326","427","548","672","C0000887"
"3767","2","5","8","63","36","166","106","110","158","C0000889"
"5160","2","3","2","67","92","293","55","75","311","C0000889"
"4893","2","5","7","34","52","24","30","46","72","C0000889"
"6622","2","3","7","27","36","150","341","223","628","C0000889"
"1293","2","5","7","53","51","342","454","573","492","C0000889"
"5445","2","3","5","80","147","236","328","411","229","C0000889"
"5063","2","5","7","53","14","20","34","540","68","C0000889"
"7248","2","3","2","48","57","110","141","359","462","C0000889"
"285","2","5","7","53","51","342","454","573","492","C0000889"
"2670","2","5","7","27","36","150","341","223","628","C0000889"
"3081","2","3","2","91","51","3","267","308","429","C0000889"
"9394","2","3","2","74","58","112","148","193","263","C0000889"
"7461","2","3","7","60","153","40","38","93","75","C0000889"
"207","2","3","7","53","14","20","34","489","416","C0000889"
"4125","2","3","7","34","52","216","395","549","674","C0000889"
"271","2","3","5","33","6","241","233","304","386","C0000889"
"3977","2","5","7","53","51","119","25","40","416","C0000889"
"4338","2","3","2","110","85","75","204","267","352","C0000889"
"7373","2","5","7","53","51","342","454","573","492","C0000889"
"2147","2","5","7","68","51","342","454","573","492","C0000889"
"8514","2","5","7","34","52","216","395","549","674","C0001122"
"8289","2","3","12","19","31","1","426","55","78","C0001122"
"1634","2","5","7","53","51","342","454","573","492","C0001122"
"4846","2","3","5","41","219","75","243","44","64","C0001126"
"2969","2","3","12","19","31","276","91","433","118","C0001126"
"3655","2","5","7","53","51","342","454","573","492","C0001126"
"23414","2","3","12","19","31","118","155","287","116","C0001126"
"767","2","3","5","35","41","87","93","149","196","C0001126"
"50939","2","3","12","76","153","40","38","472","435","C0001126"
"2243","2","5","7","53","51","342","454","573","492","C0001126"
"1244","2","3","12","41","116","268","423","536","445","C0001126"
"4538","2","3","2","48","170","50","119","444","556","C0001126"
"778","2","5","8","63","36","166","341","223","158","C0001126"
"6134","2","3","2","110","85","237","433","547","671","C0001175"
"8518","2","3","12","19","31","1","426","55","78","C0001175"
"2332","2","3","2","22","33","71","373","466","609","C0001175"
"5264","2","3","5","43","161","305","409","208","482","C0001202"
"8801","2","3","5","67","92","293","55","75","311","C0001202"
"9885","2","3","3","50","151","276","91","321","255","C0001206"
"54499","2","3","2","48","170","50","119","444","593","C0001206"
"9211","2","5","7","27","36","150","341","223","628","C0001206"
"4541","2","3","2","48","170","50","119","444","24","C0001206"
"55636","2","3","3","19","221","321","428","423","389","C0001206"
"7258","2","3","12","19","36","1","426","55","78","C0001206"
"23426","2","5","7","42","36","71","177","223","219","C0001206"
"5728","2","3","5","80","81","339","156","568","605","C0001206"
"7476","2","5","3","68","221","197","259","560","422","C0001206"
"538","2","3","8","63","45","23","103","464","187","C0001206"
"3561","2","5","7","53","14","20","25","40","186","C0001206"
"1487","2","3","12","19","31","1","426","55","340","C0001206"
"5444","2","3","5","80","147","236","328","411","229","C0001206"
"335","2","5","7","53","51","342","454","573","492","C0001206"
"3553","2","5","7","53","51","119","25","489","416","C0001206"
"5830","2","3","5","43","161","305","409","208","482","C0001206"
"1311","2","5","7","53","51","342","454","573","492","C0001206"
"4010","2","3","3","19","221","321","428","541","667","C0001339"
"3094","2","3","2","48","170","266","367","500","78","C0001339"
"9896","2","3","5","80","81","296","399","201","274","C0001339"
"9210","2","5","7","53","51","342","454","573","492","C0001403"
"8546","2","5","7","60","18","184","341","544","669","C0001403"
"5597","2","3","12","41","14","76","34","540","68","C0001403"
"6786","2","5","8","63","45","23","103","464","187","C0001403"
"6197","2","3","12","19","14","20","34","540","68","C0001403"
"5728","2","3","5","80","81","339","156","568","605","C0001403"
"7170","2","5","8","63","45","23","103","464","187","C0001403"
"4790","2","3","7","34","52","216","166","129","697","C0001403"
"1282","2","5","7","53","51","342","454","573","492","C0001403"
"5179","2","5","4","68","96","326","427","548","672","C0001403"
"6664","2","3","3","19","221","321","428","541","667","C0001403"
"7421","2","3","3","19","151","276","91","433","118","C0001403"
"9031","2","3","12","19","31","1","426","55","78","C0001403"
"396","2","5","7","60","54","24","30","46","72","C0001403"
"55149","2","3","2","110","221","321","428","167","593","C0001403"
"5908","2","5","7","34","52","216","30","46","72","C0001403"
"26005","2","3","12","76","153","40","38","54","75","C0001403"
"9652","2","3","2","110","85","237","433","547","671","C0001403"
"2290","2","3","3","19","221","321","428","541","667","C0001430"
"2318","2","5","7","53","45","23","103","464","187","C0001430"
"6532","2","5","8","45","94","199","240","415","666","C0001430"
"2121","2","3","12","41","116","268","434","568","605","C0001430"
"7421","2","3","3","19","151","276","91","433","118","C0001430"
"11107","2","3","12","19","31","1","426","55","78","C0001430"
"8200","2","5","7","53","51","342","259","423","389","C0001430"
"55630","2","3","5","27","81","99","162","216","290","C0001430"
"8905","2","5","7","60","153","184","341","544","669","C0001430"
"2022","2","5","7","53","51","342","259","423","389","C0001430"
"2706","2","3","12","76","153","40","38","54","75","C0001430"
"5159","2","5","7","53","14","20","25","40","186","C0001430"
"65266","2","5","8","63","45","23","34","464","187","C0001430"
"3145","2","3","5","80","81","166","132","175","473","C0001430"
"3507","2","5","7","53","51","119","395","549","674","C0001430"
"816","2","5","7","53","14","20","34","540","68","C0001430"
"5731","2","5","4","68","96","326","427","548","672","C0001430"
"3815","2","5","7","53","14","20","25","40","186","C0001430"
"2187","2","3","12","19","31","261","116","1","86","C0001430"
"5728","2","3","5","80","81","339","156","568","605","C0001430"
"26047","2","5","7","27","36","335","341","223","373","C0001430"
"2581","2","3","5","80","81","250","291","152","420","C0001430"
"5193","2","3","5","43","161","305","409","208","482","C0001430"
"1636","2","3","5","80","81","166","397","418","568","C0001430"
"8091","2","3","12","110","109","22","262","129","638","C0001430"
"22995","2","3","12","76","153","40","38","54","75","C0001430"
"2202","2","5","7","53","51","342","454","573","492","C0001430"
"22827","2","3","2","22","33","323","66","101","136","C0001430"
"29108","2","5","7","34","52","216","395","549","674","C0001430"
"10564","2","5","7","60","54","24","30","46","72","C0001430"
"763","2","3","5","35","41","77","40","526","647","C0001430"
"5332","2","3","4","68","96","326","427","548","672","C0001430"
"1075","2","5","7","34","52","216","395","549","674","C0001618"
"5727","2","3","12","68","221","197","259","560","422","C0001618"
"6197","2","3","12","19","14","20","34","540","68","C0001618"
"2006","2","5","7","53","51","342","454","573","492","C0001621"
