"gene","0","0.5","1","1.5","2","2.5","3","3.5","4","disease"
"1","1181","2","5","8","63","45","23","34","464","187","C0000768"
"2","23203","2","3","5","80","81","50","304","167","593","C0000768"
"3","2332","2","3","2","22","33","71","373","466","609","C0000768"
"4","5594","2","5","7","34","14","20","34","540","274","C0000768"
"5","3514","2","5","7","53","51","119","395","549","674","C0000768"
"6","3098","2","3","2","90","167","266","367","500","577","C0000768"
"7","1235","2","5","4","68","96","326","427","548","672","C0000768"
"8","545","2","3","12","19","31","261","116","1","86","C0000768"
"9","1289","2","5","7","53","51","342","454","573","492","C0000768"
"10","2488","2","5","4","68","96","326","427","548","672","C0000768"
"11","2324","2","5","7","53","14","20","25","40","186","C0000768"
"12","7290","2","3","12","19","31","1","426","55","78","C0000832"
"13","5339","2","5","7","53","51","342","454","573","492","C0000832"
"14","1281","2","5","7","53","51","342","454","573","492","C0000832"
"15","712","2","5","7","53","51","119","395","549","674","C0000887"
"16","9451","2","3","2","110","51","335","226","297","380","C0000887"
"17","1066","2","3","5","80","130","114","290","367","623","C0000887"
"18","1297","2","5","7","53","51","342","454","573","492","C0000887"
"19","7291","2","3","12","19","151","276","91","489","416","C0000887"
"20","6689","2","3","12","19","31","276","91","433","118","C0000887"
"21","2908","2","3","12","19","151","276","91","433","118","C0000889"
"22","55612","2","5","7","60","36","71","177","560","701","C0000889"
"23","11322","2","5","7","34","52","216","395","549","674","C0000889"
"24","25977","2","5","7","60","14","184","341","544","669","C0000889"
"25","200879","2","3","5","116","183","295","398","552","622","C0000889"
"26","5631","2","3","2","72","119","109","266","336","452","C0000889"
"27","54790","2","3","12","19","31","1","426","55","78","C0000889"
"28","23322","2","3","12","76","153","40","38","54","75","C0000889"
"29","4852","2","5","4","68","96","326","427","548","672","C0000889"
"30","4624","2","5","8","63","45","23","103","464","187","C0000889"
"31","7010","2","5","7","53","14","20","25","40","186","C0000889"
"32","54982","2","3","2","48","170","50","399","167","593","C0000889"
"33","538","2","3","8","63","45","23","103","464","187","C0000889"
"34","6229","2","3","2","110","85","237","433","547","671","C0000889"
"35","23594","2","3","12","76","153","261","116","1","86","C0000889"
"36","60","2","3","12","60","45","184","155","287","78","C0000889"
"37","10682","2","5","4","68","96","326","48","69","204","C0000889"
"38","540","2","5","8","63","45","23","103","464","187","C0000889"
"39","6899","2","5","7","53","184","335","259","560","373","C0000889"
"40","1747","2","3","3","19","221","321","428","541","667","C0000889"
"41","5994","2","3","12","19","31","276","91","491","118","C0001122"
"42","7040","2","5","7","53","51","342","454","573","492","C0001122"
"43","2121","2","3","12","41","116","268","434","568","605","C0001122"
"44","3914","2","5","7","53","51","342","454","573","492","C0001126"
"45","9759","2","3","12","19","31","276","91","433","118","C0001126"
"46","4747","2","5","7","27","36","150","341","223","628","C0001126"
"47","23742","2","5","5","68","96","326","427","447","586","C0001126"
"48","5728","2","3","5","80","81","339","156","568","605","C0001126"
"49","4843","2","3","5","43","161","305","409","489","416","C0001126"
"50","10682","2","5","4","68","96","326","48","69","204","C0001126"
"51","50964","2","5","3","68","221","197","259","423","422","C0001126"
"52","2990","2","3","7","34","52","216","395","549","674","C0001126"
"53","1050","2","3","12","19","151","276","91","433","118","C0001126"
"54","1292","2","5","7","53","51","342","454","573","492","C0001175"
"55","10371","2","5","7","53","51","342","79","560","373","C0001175"
"56","258","2","5","7","53","51","342","454","573","492","C0001175"
"57","9562","2","3","5","80","81","296","248","317","405","C0001202"
"58","10008","2","5","8","63","36","166","341","223","158","C0001202"
"59","627","2","5","7","53","51","335","444","423","373","C0001206"
"60","51360","2","3","3","26","35","276","91","433","203","C0001206"
"61","8856","2","3","3","19","151","276","91","433","118","C0001206"
"62","207","2","3","7","53","14","20","34","489","416","C0001206"
"63","554","2","5","4","68","96","326","427","548","672","C0001206"
"64","5914","2","3","3","19","151","276","91","433","118","C0001206"
"65","10806","2","3","12","76","153","40","38","54","75","C0001206"
"66","26146","2","3","12","76","153","40","38","54","75","C0001206"
"67","9509","2","5","7","53","51","342","454","573","492","C0001206"
"68","9968","2","4","3","24","119","330","214","454","144","C0001206"
"69","55215","2","3","12","76","31","261","116","1","86","C0001206"
"70","7476","2","5","3","68","221","197","259","560","422","C0001206"
"71","6899","2","5","7","53","184","335","259","560","373","C0001206"
"72","2641","2","5","4","68","96","326","427","548","672","C0001206"
"73","613","2","5","7","60","54","24","30","46","72","C0001206"
"74","5307","2","3","3","19","221","321","428","541","667","C0001206"
"75","4017","2","3","2","53","51","342","454","573","492","C0001206"
"76","4524","2","3","2","15","166","104","369","117","583","C0001339"
"77","5625","2","3","2","101","103","177","225","271","356","C0001339"
"78","1857","2","3","12","76","153","40","38","54","422","C0001339"
"79","4609","2","3","12","19","31","1","160","107","416","C0001403"
"80","4846","2","3","5","41","219","75","243","44","64","C0001403"
"81","5743","2","3","5","53","175","119","167","489","416","C0001403"
"82","11155","2","5","7","63","45","23","103","464","187","C0001403"
"83","5495","2","3","12","41","219","339","347","287","664","C0001403"
"84","5743","2","3","5","53","175","119","167","489","416","C0001403"
"85","7043","2","5","7","53","51","342","454","573","492","C0001403"
"86","857","2","5","7","53","45","23","57","83","422","C0001403"
"87","5116","2","3","12","76","153","40","38","54","75","C0001403"
"88","1123","2","5","7","60","54","24","30","46","72","C0001403"
"89","2048","2","5","7","53","14","20","25","560","373","C0001403"
"90","9414","2","5","7","42","36","71","177","223","219","C0001403"
"91","2956","2","3","12","19","31","261","116","1","86","C0001403"
"92","613","2","5","7","60","54","24","30","46","72","C0001403"
"93","94","2","5","7","53","51","342","259","423","389","C0001403"
"94","4128","2","3","5","80","81","119","402","489","416","C0001403"
"95","176","2","5","7","53","51","342","454","573","492","C0001403"
"96","5657","2","5","7","34","52","216","395","549","674","C0001403"
"97","7515","2","3","12","19","31","261","116","1","86","C0001430"
"98","51715","2","5","7","60","54","24","30","46","72","C0001430"
"99","5443","2","5","4","68","96","326","427","548","672","C0001430"
"100","3032","2","3","2","48","57","38","347","12","145","C0001430"
"101","6833","2","5","8","45","36","166","240","415","666","C0001430"
"102","673","2","5","7","53","14","20","34","540","68","C0001430"
"103","2903","2","5","7","53","14","20","25","223","219","C0001430"
"104","3914","2","5","7","53","51","342","454","573","492","C0001430"
"105","1312","2","3","2","87","79","105","426","129","25","C0001430"
"106","10855","2","5","7","34","52","216","395","549","674","C0001430"
"107","7994","2","3","12","19","31","1","426","55","78","C0001430"
"108","4538","2","3","2","48","170","50","119","444","556","C0001430"
"109","778","2","5","8","63","36","166","341","223","158","C0001430"
"110","1161","2","3","12","41","116","268","434","468","213","C0001430"
"111","58","2","5","8","63","45","23","103","464","187","C0001430"
"112","1421","2","3","6","63","45","160","362","177","673","C0001430"
"113","10269","2","3","2","48","182","50","119","444","556","C0001430"
"114","3897","2","5","7","53","51","335","444","560","373","C0001430"
"115","8626","2","3","3","19","221","321","428","541","667","C0001430"
"116","286","2","5","7","60","153","40","38","54","203","C0001430"
"117","9536","2","3","5","91","175","119","167","224","301","C0001430"
"118","5832","2","3","2","101","62","189","182","509","252","C0001430"
"119","3976","2","5","7","53","51","119","25","489","416","C0001430"
"120","345","2","5","7","53","51","342","454","573","492","C0001430"
"121","10908","2","3","2","97","173","275","377","473","592","C0001430"
"122","4041","2","5","3","68","221","197","259","560","422","C0001430"
"123","1674","2","5","8","63","45","23","103","464","187","C0001430"
"124","3872","2","1","6","11","142","225","142","220","298","C0001430"
"125","7015","2","3","12","19","31","1","426","55","78","C0001430"
"126","337867","2","3","2","48","170","50","119","167","593","C0001430"
"127","81848","2","5","7","53","14","20","25","40","186","C0001430"
"128","5096","2","3","2","48","40","130","166","127","173","C0001430"
"129","2245","2","5","7","60","54","24","30","46","72","C0001618"
"130","2316","2","5","7","53","51","342","454","573","702","C0001618"
"131","5573","2","3","12","19","184","118","155","287","116","C0001618"
"132","5697","2","5","4","68","96","326","427","548","672","C0001621"
"133","51114","2","5","5","68","96","326","162","216","290","C0001621"
"134","210","2","3","7","34","52","216","395","549","674","C0001623"
"135","3643","2","5","7","53","14","20","25","40","186","C0001623"
"136","2130","2","3","2","22","33","323","66","491","609","C0001623"
"137","4487","2","3","3","19","221","321","428","541","667","C0001623"
"138","51082","2","3","2","19","31","1","426","55","78","C0001623"
"139","10560","2","3","2","65","196","310","127","527","648","C0001623"
"140","5660","2","5","7","34","52","326","427","548","702","C0001623"
"141","1301","2","5","7","53","51","342","454","573","492","C0001623"
"142","9993","2","5","7","53","51","342","454","573","492","C0001623"
"143","5000","2","3","12","76","31","261","116","1","86","C0001624"
"144","1258","2","5","4","68","45","272","106","518","621","C0001624"
"145","1589","2","3","5","79","186","215","297","379","491","C0001624"
"146","2261","2","5","7","53","14","20","25","40","186","C0001624"
"147","2010","2","3","12","26","105","296","226","488","156","C0001624"
"148","1641","2","5","7","60","221","321","428","560","373","C0001624"
"149","11005","2","1","6","11","142","225","142","220","298","C0001624"
"150","100","2","3","5","33","21","47","56","80","199","C0001624"
"151","54209","2","5","7","53","51","119","395","549","674","C0001624"
"152","1356","2","3","7","53","51","342","454","573","492","C0001624"
"153","51103","2","3","2","48","170","50","119","444","556","C0001624"
"154","360","2","3","5","80","81","166","397","374","486","C0001627"
"155","4780","2","3","12","19","31","276","91","433","118","C0001627"
"156","55005","2","3","2","68","96","326","427","429","544","C0001627"
"157","2767","2","5","4","68","96","326","427","548","672","C0001627"
"158","2121","2","3","12","41","116","268","434","568","605","C0001627"
"159","2301","2","5","6","11","142","225","142","220","673","C0001627"
"160","5922","2","5","7","60","54","24","30","46","72","C0001627"
"161","2623","2","3","12","19","31","1","155","287","116","C0001627"
"162","10913","2","3","12","41","219","339","156","568","697","C0001627"
"163","5550","2","3","2","68","96","326","427","548","672","C0001627"
"164","26227","2","3","2","41","137","44","208","81","108","C0001627"
"165","4508","2","3","2","48","170","50","119","444","556","C0001723"
"166","5077","2","3","3","19","221","321","428","541","667","C0001723"
"167","673","2","5","7","53","14","20","34","540","68","C0001723"
"168","4255","2","3","12","19","31","261","116","1","86","C0001723"
"169","26137","2","5","7","63","45","184","103","572","658","C0001723"
"170","8291","2","5","8","63","45","23","103","464","187","C0001723"
"171","7439","2","5","8","63","45","23","34","464","187","C0001733"
"172","23218","2","5","7","34","52","216","395","549","674","C0001733"
"173","7046","2","3","12","41","219","339","259","423","605","C0001733"
"174","23247","2","3","12","76","153","71","34","540","68","C0001768"
"175","23522","2","3","12","19","31","1","426","55","78","C0001768"
"176","51741","2","3","2","22","33","323","66","101","127","C0001768"
"177","1776","2","5","7","105","219","261","402","129","215","C0001768"
"178","6392","2","3","2","48","170","50","119","444","556","C0001768"
"179","28962","2","5","8","63","45","23","34","464","187","C0001768"
