"gene","0","0.5","1","1.5","2","2.5","3","3.5","4","disease"
"1","348","2","5","7","53","51","342","454","573","492","C0000768"
"2","6609","2","3","5","105","155","250","291","152","420","C0000768"
"3","57822","2","3","12","19","31","1","426","55","78","C0000768"
"4","1281","2","5","7","53","51","342","454","573","492","C0000768"
"5","2778","2","5","4","68","96","326","427","548","672","C0000768"
"6","4838","2","5","3","53","221","321","259","423","389","C0000768"
"7","54499","2","3","2","48","170","50","119","444","593","C0000768"
"8","5605","2","5","7","53","14","20","34","540","68","C0000768"
"9","2956","2","3","12","19","31","261","116","1","86","C0000768"
"10","1736","2","3","2","110","85","237","433","547","671","C0000768"
"11","1723","2","3","2","48","170","50","119","444","556","C0000768"
"12","10908","2","3","2","97","173","275","377","473","592","C0000832"
"13","1103","2","3","2","67","92","293","55","75","311","C0000832"
"14","9871","2","3","7","60","153","40","38","54","203","C0000832"
"15","113278","2","3","5","38","190","304","408","517","637","C0000887"
"16","657","2","5","7","53","221","342","259","423","389","C0000887"
"17","4513","2","3","2","48","170","110","141","359","532","C0000887"
"18","8200","2","5","7","53","51","342","259","423","389","C0000887"
"19","190","2","3","3","19","151","276","91","433","118","C0000887"
"20","3759","2","5","8","63","36","166","106","110","158","C0000887"
"21","6557","2","5","8","45","94","199","240","415","666","C0000889"
"22","8928","2","3","12","19","221","321","259","423","389","C0000889"
"23","26229","2","3","2","74","205","191","396","408","257","C0000889"
"24","23534","2","3","2","22","33","323","66","101","136","C0000889"
"25","1235","2","5","4","68","96","326","427","548","672","C0000889"
"26","1299","2","5","7","53","51","342","454","573","492","C0000889"
"27","1161","2","3","12","41","116","268","434","468","213","C0000889"
"28","2911","2","5","4","68","96","326","427","548","672","C0000889"
"29","7157","2","3","12","19","31","261","402","489","551","C0000889"
"30","3887","2","1","6","11","142","225","142","220","298","C0000889"
"31","10653","2","5","7","68","51","114","162","321","475","C0000889"
"32","3383","2","5","7","53","51","119","454","287","116","C0000889"
"33","1299","2","5","7","53","51","342","454","573","492","C0000889"
"34","5979","2","5","7","53","14","20","25","40","186","C0000889"
"35","6833","2","5","8","45","36","166","240","415","666","C0000889"
"36","10269","2","3","2","48","182","50","119","444","556","C0000889"
"37","3984","2","5","7","53","14","20","34","540","68","C0000889"
"38","54209","2","5","7","53","51","119","395","549","674","C0000889"
"39","860","2","3","12","19","31","276","91","433","118","C0000889"
"40","477","2","3","8","63","45","23","103","464","187","C0000889"
"41","8600","2","5","7","41","219","339","156","568","697","C0001122"
"42","4846","2","3","5","41","219","75","243","44","64","C0001122"
"43","9632","2","3","7","60","153","40","38","54","203","C0001122"
"44","10084","2","3","2","22","33","323","66","101","136","C0001126"
"45","11322","2","5","7","34","52","216","395","549","674","C0001126"
"46","2879","2","3","5","80","81","166","378","173","229","C0001126"
"47","367","2","3","12","19","31","276","91","433","118","C0001126"
"48","98","2","3","5","5","240","244","340","431","546","C0001126"
"49","3094","2","3","2","48","170","266","367","500","78","C0001126"
"50","6324","2","5","7","63","36","166","341","223","158","C0001126"
"51","9241","2","5","7","53","51","342","259","423","389","C0001126"
"52","2812","2","5","7","53","51","342","454","573","492","C0001126"
"53","5148","2","3","4","68","45","272","259","518","621","C0001126"
"54","51741","2","3","2","22","33","323","66","101","127","C0001175"
"55","9968","2","4","3","24","119","330","214","454","144","C0001175"
"56","5476","2","3","7","34","52","216","395","152","310","C0001175"
"57","3014","2","3","12","19","31","1","426","55","78","C0001202"
"58","477","2","3","8","63","45","23","103","464","187","C0001202"
"59","5580","2","5","7","34","52","216","395","287","116","C0001206"
"60","6736","2","3","12","19","31","276","91","433","667","C0001206"
"61","9364","2","5","7","60","54","24","30","46","72","C0001206"
"62","5979","2","5","7","53","14","20","25","40","186","C0001206"
"63","3123","2","5","7","53","51","119","156","287","116","C0001206"
"64","5602","2","3","12","19","14","150","34","540","68","C0001206"
"65","5290","2","3","7","53","14","20","25","40","186","C0001206"
"66","2147","2","5","7","68","51","342","454","573","492","C0001206"
"67","23534","2","3","2","22","33","323","66","101","136","C0001206"
"68","6239","2","3","12","19","119","330","214","454","144","C0001206"
"69","5781","2","5","7","53","14","20","25","40","186","C0001206"
"70","2919","2","5","7","34","52","216","427","548","672","C0001206"
"71","55670","2","3","5","43","161","305","409","208","482","C0001206"
"72","11128","2","3","2","22","33","261","116","159","211","C0001206"
"73","29954","2","5","2","27","206","324","430","215","290","C0001206"
"74","2247","2","5","7","53","14","20","25","40","186","C0001206"
"75","54714","2","5","8","63","36","166","106","110","158","C0001206"
"76","324","2","3","12","41","219","197","70","255","422","C0001339"
"77","54463","2","3","2","48","57","110","141","359","462","C0001339"
"78","55651","2","3","2","110","85","237","433","547","671","C0001339"
"79","5447","2","3","5","91","214","271","372","471","586","C0001403"
"80","147409","2","1","6","11","142","225","142","220","298","C0001403"
"81","4541","2","3","2","48","170","50","119","444","24","C0001403"
"82","1811","2","5","8","35","41","199","40","415","666","C0001403"
"83","6323","2","5","8","63","36","166","341","390","158","C0001403"
"84","4292","2","3","12","19","31","261","116","1","86","C0001403"
"85","2243","2","5","7","53","51","342","454","573","492","C0001403"
"86","8929","2","3","3","19","221","321","428","541","667","C0001403"
"87","23414","2","3","12","19","31","118","155","287","116","C0001403"
"88","1387","2","3","12","19","31","276","91","433","118","C0001403"
"89","2556","2","5","8","27","70","99","162","216","290","C0001403"
"90","2776","2","5","4","68","96","326","427","548","672","C0001403"
"91","207","2","3","7","53","14","20","34","489","416","C0001403"
"92","8787","2","5","4","68","96","326","427","548","672","C0001403"
"93","5378","2","3","12","19","31","261","116","1","86","C0001403"
"94","55135","2","3","12","76","137","76","136","472","435","C0001403"
"95","55636","2","3","3","19","221","321","428","423","389","C0001403"
"96","4000","2","3","12","26","105","178","226","297","156","C0001403"
"97","7852","2","5","4","68","96","326","427","548","672","C0001430"
"98","776","2","5","8","63","36","166","341","390","158","C0001430"
