"gene","0","0.5","1","1.5","2","2.5","3","3.5","4","disease"
"1","8892","2","3","2","110","85","237","433","547","671","C0000768"
"2","9820","2","3","12","41","116","268","434","468","213","C0000768"
"3","5167","2","3","5","32","93","163","207","303","126","C0000768"
"4","5015","2","3","3","19","221","321","428","541","667","C0000768"
"5","8085","2","3","12","19","31","1","426","55","78","C0000768"
"6","158","2","3","4","96","177","61","373","341","142","C0000768"
"7","7020","2","3","12","19","31","276","91","433","664","C0000768"
"8","9415","2","3","5","26","46","88","108","150","125","C0000768"
"9","29940","2","5","7","53","51","342","454","573","492","C0000768"
"10","26229","2","3","2","74","205","191","396","408","257","C0000768"
"11","270","2","3","5","33","21","47","84","261","246","C0000768"
"12","6197","2","3","12","19","14","20","34","540","68","C0000832"
"13","10371","2","5","7","53","51","342","79","560","373","C0000832"
"14","3039","2","3","5","35","41","118","155","287","116","C0000832"
"15","4089","2","3","12","19","219","339","259","423","605","C0000887"
"16","23414","2","3","12","19","31","118","155","287","116","C0000887"
"17","338","2","5","7","53","51","342","454","573","492","C0000887"
"18","5193","2","3","5","43","161","305","409","208","482","C0000887"
"19","7040","2","5","7","53","51","342","454","573","492","C0000887"
"20","6469","2","5","3","53","221","197","259","560","422","C0000887"
"21","7054","2","3","5","80","81","166","34","258","345","C0000889"
"22","4193","2","3","12","19","31","1","116","89","605","C0000889"
"23","23400","2","5","8","63","45","23","103","464","187","C0000889"
"24","7056","2","5","7","53","51","119","454","573","492","C0000889"
"25","2247","2","5","7","53","14","20","25","40","186","C0000889"
"26","182","2","5","7","53","51","143","428","236","667","C0000889"
"27","5594","2","5","7","34","14","20","34","540","274","C0000889"
"28","1490","2","5","7","53","51","342","454","573","492","C0000889"
"29","2318","2","5","7","53","45","23","103","464","187","C0000889"
"30","1435","2","5","7","53","51","342","454","573","492","C0000889"
"31","8518","2","3","12","19","31","1","426","55","78","C0000889"
"32","3181","2","3","2","22","33","323","66","101","136","C0000889"
"33","51091","2","3","2","110","85","237","433","547","671","C0000889"
"34","7552","2","4","3","24","119","330","214","454","144","C0000889"
"35","6885","2","3","12","41","219","339","156","568","697","C0000889"
"36","6609","2","3","5","105","155","250","291","152","420","C0000889"
"37","51626","2","3","12","76","153","40","38","54","75","C0000889"
"38","8504","2","3","5","47","144","185","238","310","392","C0000889"
"39","8174","2","5","7","53","51","119","454","573","492","C0000889"
"40","7046","2","3","12","41","219","339","259","423","605","C0000889"
"41","8200","2","5","7","53","51","342","259","423","389","C0001122"
"42","54361","2","5","3","68","221","197","259","560","422","C0001122"
"43","170680","2","1","6","11","142","225","142","220","298","C0001122"
"44","1200","2","3","5","80","81","178","226","297","380","C0001126"
"45","6390","2","3","2","48","170","50","119","444","556","C0001126"
"46","5728","2","3","5","80","81","339","156","568","605","C0001126"
"47","10919","2","3","12","19","31","1","426","55","78","C0001126"
"48","5913","2","5","7","27","36","71","341","223","219","C0001126"
"49","23522","2","3","12","19","31","1","426","55","78","C0001126"
"50","6399","2","5","7","60","54","24","30","46","72","C0001126"
"51","8496","2","5","7","50","30","193","306","148","624","C0001126"
"52","3569","2","5","7","53","51","342","454","573","416","C0001126"
"53","2068","2","3","12","19","31","261","116","159","211","C0001126"
"54","4791","2","3","12","41","219","339","156","568","697","C0001175"
