"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1277","2","5","7","53","51","342","454","573","492","C0000768"
"7291","2","3","12","19","151","276","91","489","416","C0000768"
"8643","2","5","3","68","221","197","259","560","422","C0000768"
"9444","2","3","2","22","33","323","66","101","214","C0000768"
"1281","2","5","7","53","51","342","454","573","492","C0000768"
"7299","2","3","5","23","18","138","250","332","407","C0000768"
"3159","2","3","12","19","31","276","91","433","664","C0000768"
"55670","2","3","5","43","161","305","409","208","482","C0000768"
"2261","2","5","7","53","14","20","25","40","186","C0000768"
"8398","2","3","5","116","183","40","38","352","455","C0000768"
"4784","2","3","2","22","33","261","116","159","211","C0000768"
"4724","2","3","2","48","170","50","119","444","556","C0000832"
"6261","2","5","8","63","45","23","34","464","187","C0000832"
"5077","2","3","3","19","221","321","428","541","667","C0000832"
"7389","2","3","2","17","24","51","132","210","123","C0000887"
"8050","2","3","2","67","92","293","55","75","311","C0000887"
"8192","2","3","2","48","170","50","119","444","556","C0000887"
"1311","2","5","7","53","51","342","454","573","492","C0000887"
"4508","2","3","2","48","170","50","119","444","556","C0000887"
"6654","2","5","7","60","54","24","30","46","72","C0000887"
"3440","2","3","12","19","184","118","155","287","116","C0000889"
"25914","2","3","12","41","116","339","409","359","187","C0000889"
"8085","2","3","12","19","31","1","426","55","78","C0000889"
"2892","2","5","8","63","36","166","106","110","158","C0000889"
"23095","2","3","7","76","153","40","38","54","75","C0000889"
"2778","2","5","4","68","96","326","427","548","672","C0000889"
"79722","2","3","12","76","153","40","38","54","75","C0000889"
"1616","2","3","12","19","31","1","426","55","316","C0000889"
"3425","2","3","5","80","81","166","454","573","492","C0000889"
"100","2","3","5","33","21","47","56","80","199","C0000889"
"5626","2","3","3","19","221","321","428","541","667","C0000889"
"5080","2","3","3","19","221","321","428","541","667","C0000889"
"1536","2","5","7","34","52","216","395","549","674","C0000889"
"2138","2","3","12","19","31","1","426","55","78","C0000889"
"5192","2","3","5","43","161","305","409","208","482","C0000889"
"5896","2","3","12","41","116","268","434","568","605","C0000889"
"1749","2","3","3","19","221","321","428","541","667","C0000889"
"9780","2","3","2","48","96","326","246","444","666","C0000889"
"5518","2","3","12","76","153","40","38","54","435","C0000889"
"1717","2","3","2","19","151","276","48","69","204","C0000889"
"5077","2","3","3","19","221","321","428","541","667","C0001122"
"7038","2","5","7","60","18","184","98","66","203","C0001122"
"54840","2","3","12","19","31","261","116","1","86","C0001122"
"9411","2","5","7","60","54","24","30","46","72","C0001126"
"51259","2","3","2","76","153","40","38","54","75","C0001126"
"6154","2","3","2","110","85","237","433","547","671","C0001126"
"5604","2","5","7","53","14","20","34","540","68","C0001126"
"138050","2","5","7","34","52","216","395","549","674","C0001126"
"715","2","5","7","53","51","119","395","549","674","C0001126"
"1401","2","5","7","53","51","119","395","573","492","C0001126"
"3606","2","5","7","53","51","119","156","489","416","C0001126"
"207","2","3","7","53","14","20","34","489","416","C0001126"
"5328","2","5","7","34","52","216","395","549","674","C0001126"
"351","2","5","4","68","96","326","188","145","193","C0001175"
"26191","2","5","7","53","14","20","25","40","186","C0001175"
"5317","2","5","7","34","52","216","142","220","298","C0001175"
"10265","2","3","3","19","221","321","428","541","667","C0001202"
"25978","2","3","2","48","57","110","141","359","462","C0001202"
"6529","2","5","8","45","94","199","240","415","666","C0001206"
"55636","2","3","3","19","221","321","428","423","389","C0001206"
"7468","2","3","12","19","31","1","426","55","78","C0001206"
"4287","2","3","12","41","116","268","434","468","215","C0001206"
"1188","2","5","8","63","45","23","34","464","187","C0001206"
"2643","2","3","5","87","91","75","204","267","352","C0001206"
"8048","2","5","8","63","45","23","103","464","187","C0001206"
"4771","2","5","7","60","36","71","177","64","215","C0001206"
"51103","2","3","2","48","170","50","119","444","556","C0001206"
"4068","2","5","7","53","51","119","25","549","674","C0001206"
"6330","2","5","8","63","36","166","341","223","158","C0001206"
"2629","2","3","5","80","81","250","291","152","420","C0001206"
"585","2","3","12","76","153","40","38","54","75","C0001206"
"1892","2","3","2","67","148","70","456","97","395","C0001206"
"4089","2","3","12","19","219","339","259","423","605","C0001206"
"3162","2","3","5","53","51","119","402","489","416","C0001206"
"859","2","5","8","63","45","23","103","464","187","C0001206"
"3455","2","5","12","53","184","119","156","287","116","C0001339"
"50939","2","3","12","76","153","40","38","472","435","C0001339"
"54903","2","3","12","76","153","40","38","54","75","C0001339"
"2263","2","5","7","53","14","20","25","40","186","C0001403"
"1187","2","5","8","63","45","23","34","464","187","C0001403"
"6197","2","3","12","19","14","20","34","540","68","C0001403"
"4089","2","3","12","19","219","339","259","423","605","C0001403"
"7169","2","5","8","63","45","23","103","464","187","C0001403"
"1759","2","5","7","60","14","184","341","544","669","C0001403"
"875","2","3","5","80","137","44","21","451","316","C0001403"
"2146","2","3","12","19","31","1","426","55","78","C0001403"
"2260","2","5","7","53","14","20","25","40","186","C0001403"
"4703","2","5","7","60","45","23","103","464","187","C0001403"
"51752","2","3","2","41","153","119","156","536","116","C0001403"
"26040","2","3","12","19","31","1","116","297","78","C0001403"
"51684","2","3","12","41","116","268","38","54","75","C0001403"
"7140","2","5","8","63","45","23","103","464","187","C0001403"
"55651","2","3","2","110","85","237","433","547","671","C0001403"
"51204","2","3","2","48","170","50","119","444","556","C0001403"
"1030","2","3","12","19","31","1","426","55","78","C0001403"
"5019","2","3","2","67","92","293","55","75","311","C0001403"
"6663","2","3","3","19","221","321","428","541","667","C0001430"
"1909","2","5","4","68","96","326","427","548","672","C0001430"
"4247","2","3","2","68","67","320","98","180","279","C0001430"
"226","2","5","7","34","52","216","395","549","702","C0001430"
"2517","2","3","7","34","52","216","395","549","674","C0001430"
"50615","2","5","7","53","51","119","25","40","186","C0001430"
"3000","2","5","4","68","96","326","427","548","672","C0001430"
"3909","2","5","7","53","51","342","454","573","492","C0001430"
"8893","2","3","2","110","85","237","433","547","671","C0001430"
"6648","2","3","2","95","151","160","378","173","229","C0001430"
"2261","2","5","7","53","14","20","25","40","186","C0001430"
"7021","2","3","12","19","31","261","91","433","664","C0001430"
"1146","2","5","8","27","70","99","162","216","290","C0001430"
"3284","2","3","2","69","98","169","299","183","243","C0001430"
"7545","2","5","3","34","52","216","142","220","298","C0001430"
"11010","2","5","7","34","52","216","395","549","674","C0001430"
"9569","2","3","12","19","31","276","91","433","118","C0001430"
