"gene","0","0.5","1","1.5","2","2.5","3","3.5","4","disease"
"1","9569","2","3","12","19","31","276","91","433","118","C0000768"
"2","1299","2","5","7","53","51","342","454","573","492","C0000768"
"3","50964","2","5","3","68","221","197","259","423","422","C0000768"
"4","1728","2","3","2","41","116","268","434","568","605","C0000768"
"5","8481","2","3","12","76","153","40","38","54","75","C0000768"
"6","2688","2","5","7","53","51","119","25","40","186","C0000768"
"7","2301","2","5","6","11","142","225","142","220","673","C0000768"
"8","6567","2","5","8","35","41","77","40","57","80","C0000768"
"9","7050","2","3","12","19","31","321","428","541","667","C0000768"
"10","23314","2","3","3","19","221","321","428","541","667","C0000768"
"11","60","2","3","12","60","45","184","155","287","78","C0000768"
"12","1387","2","3","12","19","31","276","91","433","118","C0000832"
"13","8287","2","3","12","41","219","339","156","568","605","C0000832"
"14","9215","2","5","2","27","36","150","430","215","628","C0000832"
"15","2033","2","3","12","19","31","1","91","433","118","C0000887"
"16","1690","2","5","7","27","51","342","454","573","492","C0000887"
"17","2273","2","5","8","63","45","23","103","464","187","C0000887"
"18","9731","2","3","12","76","153","40","38","54","75","C0000887"
"19","6469","2","5","3","53","221","197","259","560","422","C0000887"
"20","672","2","3","12","19","31","261","116","1","86","C0000887"
"21","1297","2","5","7","53","51","342","454","573","492","C0000889"
"22","593","2","3","2","67","92","293","55","75","311","C0000889"
"23","23314","2","3","3","19","221","321","428","541","667","C0000889"
"24","3159","2","3","12","19","31","276","91","433","664","C0000889"
"25","326","2","3","12","19","31","261","377","370","269","C0000889"
"26","23312","2","5","7","60","36","71","341","223","624","C0000889"
"27","8893","2","3","2","110","85","237","433","547","671","C0000889"
"28","26137","2","5","7","63","45","184","103","572","658","C0000889"
"29","8626","2","3","3","19","221","321","428","541","667","C0000889"
"30","5332","2","3","4","68","96","326","427","548","672","C0000889"
"31","2623","2","3","12","19","31","1","155","287","116","C0000889"
"32","701","2","3","12","76","153","40","38","54","75","C0000889"
"33","1144","2","5","8","27","70","99","162","216","290","C0000889"
"34","6548","2","3","2","45","94","199","240","415","326","C0000889"
"35","7450","2","5","7","53","51","342","454","573","492","C0000889"
"36","26040","2","3","12","19","31","1","116","297","78","C0000889"
"37","4170","2","3","12","41","219","339","402","489","416","C0000889"
"38","3702","2","5","7","53","14","20","25","40","186","C0000889"
"39","3949","2","5","7","60","14","184","341","544","669","C0000889"
"40","55129","2","5","8","63","45","23","34","464","187","C0000889"
"41","3115","2","5","7","53","184","119","156","287","116","C0001122"
"42","5728","2","3","5","80","81","339","156","568","605","C0001122"
"43","3694","2","5","7","53","51","342","454","573","492","C0001122"
"44","26005","2","3","12","76","153","40","38","54","75","C0001126"
"45","3930","2","3","2","22","33","323","66","3","464","C0001126"
"46","667","2","5","7","53","51","342","454","573","492","C0001126"
"47","55112","2","3","12","76","153","40","38","54","75","C0001126"
"48","5332","2","3","4","68","96","326","427","548","672","C0001126"
"49","8878","2","3","12","41","219","339","156","568","697","C0001126"
"50","2592","2","3","2","68","117","196","257","326","419","C0001126"
"51","1139","2","5","8","27","70","99","162","216","290","C0001126"
"52","1630","2","5","7","53","51","335","444","560","373","C0001126"
"53","9197","2","3","2","67","92","293","55","75","311","C0001126"
"54","91851","2","5","7","53","51","342","454","573","492","C0001175"
"55","2182","2","3","2","67","92","265","284","147","235","C0001175"
"56","658","2","5","7","53","51","342","259","423","389","C0001175"
"57","4791","2","3","12","41","219","339","156","568","697","C0001202"
"58","64170","2","3","12","41","219","339","156","568","697","C0001202"
"59","6772","2","3","12","53","184","119","156","287","116","C0001206"
"60","2746","2","3","2","110","62","189","182","509","356","C0001206"
"61","1030","2","3","12","19","31","1","426","55","78","C0001206"
"62","140628","2","3","12","19","31","118","155","287","116","C0001206"
"63","5696","2","3","12","41","116","268","156","568","116","C0001206"
"64","6338","2","5","8","63","45","23","34","464","187","C0001206"
"65","26277","2","3","12","19","31","1","426","1","78","C0001206"
"66","6334","2","5","8","63","36","166","341","223","158","C0001206"
"67","53335","2","3","12","19","31","1","426","55","78","C0001206"
"68","4089","2","3","12","19","219","339","259","423","605","C0001206"
"69","10371","2","5","7","53","51","342","79","560","373","C0001206"
"70","9742","2","3","12","76","153","40","38","54","75","C0001206"
"71","23322","2","3","12","76","153","40","38","54","75","C0001206"
"72","2778","2","5","4","68","96","326","427","548","672","C0001206"
"73","2632","2","3","2","28","22","48","232","82","114","C0001206"
"74","7498","2","3","5","80","157","187","159","209","282","C0001206"
"75","6635","2","3","2","22","33","323","66","101","136","C0001206"
"76","1230","2","5","4","68","96","326","427","548","672","C0001339"
"77","3835","2","3","12","76","153","40","38","54","75","C0001339"
"78","3852","2","1","6","11","142","225","142","220","298","C0001339"
"79","3339","2","5","7","53","51","342","454","573","492","C0001403"
"80","26119","2","5","7","60","14","184","341","544","669","C0001403"
"81","6492","2","3","3","19","151","276","91","433","118","C0001403"
"82","2694","2","5","7","48","51","105","139","186","245","C0001403"
"83","2261","2","5","7","53","14","20","25","40","186","C0001403"
"84","1639","2","3","12","76","153","40","38","54","75","C0001403"
"85","103","2","3","2","110","184","119","156","287","116","C0001403"
"86","7048","2","5","7","53","51","342","259","423","389","C0001403"
"87","7353","2","3","12","41","219","339","156","568","605","C0001403"
"88","9049","2","3","3","41","151","276","378","271","356","C0001403"
"89","2812","2","5","7","53","51","342","454","573","492","C0001403"
"90","9401","2","3","12","76","31","261","116","1","86","C0001403"
"91","4541","2","3","2","48","170","50","119","444","24","C0001403"
"92","2239","2","3","2","74","51","342","454","573","492","C0001403"
"93","2629","2","3","5","80","81","250","291","152","420","C0001403"
"94","1493","2","5","7","53","51","119","25","40","186","C0001403"
