"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"6715","2","3","2","69","98","85","189","247","333","C0000768"
"23064","2","3","6","11","31","261","142","220","664","C0000768"
"3977","2","5","7","53","51","119","25","40","416","C0000768"
"1356","2","3","7","53","51","342","454","573","492","C0000768"
"9662","2","3","12","76","153","40","38","54","75","C0000768"
"10483","2","3","7","60","54","24","30","46","72","C0000768"
"4193","2","3","12","19","31","1","116","89","605","C0000768"
"3265","2","5","7","60","54","24","30","46","72","C0000768"
"9581","2","3","5","27","36","150","76","223","628","C0000768"
"3239","2","3","3","19","221","321","428","541","667","C0000768"
"2892","2","5","8","63","36","166","106","110","158","C0000768"
"4843","2","3","5","43","161","305","409","489","416","C0000832"
"3655","2","5","7","53","51","342","454","573","492","C0000832"
"3559","2","5","7","53","14","20","25","40","186","C0000832"
"7132","2","3","12","41","219","339","156","568","697","C0000887"
"7547","2","3","3","19","221","321","428","541","667","C0000887"
"5173","2","5","4","68","96","326","427","548","672","C0000887"
"7157","2","3","12","19","31","261","402","489","551","C0000887"
"55750","2","3","2","42","18","184","118","543","214","C0000887"
"5818","2","5","7","53","51","335","444","560","373","C0000887"
"4683","2","3","12","19","31","261","116","1","86","C0000889"
"5443","2","5","4","68","96","326","427","548","672","C0000889"
"7461","2","3","7","60","153","40","38","93","75","C0000889"
"54902","2","3","2","48","182","50","119","444","556","C0000889"
"7469","2","3","12","19","31","261","116","159","211","C0000889"
"2629","2","3","5","80","81","250","291","152","420","C0000889"
"55149","2","3","2","110","221","321","428","167","593","C0000889"
"2736","2","3","12","41","116","321","428","54","667","C0000889"
"356","2","5","7","53","219","339","25","489","697","C0000889"
"9517","2","3","2","50","47","39","100","321","638","C0000889"
"2255","2","5","7","53","14","20","25","40","186","C0000889"
"7015","2","3","12","19","31","1","426","55","78","C0000889"
"1285","2","5","7","53","51","342","454","573","492","C0000889"
"5961","2","5","7","27","51","326","126","414","702","C0000889"
"3209","2","3","3","19","221","321","428","541","667","C0000889"
"1280","2","5","7","53","51","342","454","573","492","C0000889"
"7431","2","3","12","41","45","23","103","489","416","C0000889"
"1719","2","3","2","76","153","40","116","54","75","C0000889"
"4882","2","3","4","68","96","326","427","548","672","C0000889"
"10243","2","3","2","27","91","71","204","267","352","C0000889"
"5290","2","3","7","53","14","20","25","40","186","C0001122"
"4157","2","5","4","68","96","326","427","548","672","C0001122"
"162514","2","5","8","63","45","193","306","390","158","C0001122"
"153201","2","3","2","45","94","199","15","25","676","C0001126"
"2778","2","5","4","68","96","326","427","548","672","C0001126"
"6647","2","3","2","95","2","342","378","173","702","C0001126"
"2132","2","3","2","74","58","112","148","193","263","C0001126"
"23594","2","3","12","76","153","261","116","1","86","C0001126"
"1440","2","5","7","53","51","119","25","489","416","C0001126"
"10002","2","3","3","19","151","276","91","433","118","C0001126"
"5155","2","5","7","53","51","342","454","573","186","C0001126"
"4536","2","3","2","48","170","50","119","444","556","C0001126"
"64072","2","5","7","53","51","335","444","560","373","C0001126"
"6628","2","3","2","22","33","323","66","101","136","C0001175"
"3636","2","3","5","80","14","20","25","40","186","C0001175"
"6531","2","5","8","45","94","199","240","415","666","C0001175"
"6049","2","3","12","41","116","268","434","468","213","C0001202"
"2324","2","5","7","53","14","20","25","40","186","C0001202"
"4337","2","3","2","80","91","75","204","267","352","C0001206"
"10342","2","3","7","60","219","40","202","66","203","C0001206"
"9394","2","3","2","74","58","112","148","193","263","C0001206"
"5727","2","3","12","68","221","197","259","560","422","C0001206"
"5896","2","3","12","41","116","268","434","568","605","C0001206"
"2261","2","5","7","53","14","20","25","40","186","C0001206"
"2155","2","5","7","53","51","119","454","549","674","C0001206"
"2969","2","3","12","19","31","276","91","433","118","C0001206"
"4864","2","3","5","48","152","184","341","544","669","C0001206"
"2556","2","5","8","27","70","99","162","216","290","C0001206"
"11200","2","3","12","19","31","261","116","1","86","C0001206"
"25836","2","3","12","76","153","40","38","54","75","C0001206"
"54209","2","5","7","53","51","119","395","549","674","C0001206"
"10908","2","3","2","97","173","275","377","473","592","C0001206"
"1050","2","3","12","19","151","276","91","433","118","C0001206"
"411","2","3","7","34","52","216","395","549","674","C0001206"
"5573","2","3","12","19","184","118","155","287","116","C0001206"
"6535","2","5","8","45","94","199","240","415","666","C0001339"
"2187","2","3","12","19","31","261","116","1","86","C0001339"
"2737","2","3","12","19","116","321","428","54","667","C0001339"
"7045","2","5","12","19","51","1","426","55","78","C0001403"
"472","2","3","12","19","31","261","116","1","86","C0001403"
"55612","2","5","7","60","36","71","177","560","701","C0001403"
"5077","2","3","3","19","221","321","428","541","667","C0001403"
"4524","2","3","2","15","166","104","369","117","583","C0001403"
"10265","2","3","3","19","221","321","428","541","667","C0001403"
"3284","2","3","2","69","98","169","299","183","243","C0001403"
"8241","2","3","2","22","33","323","66","101","136","C0001403"
"50717","2","3","12","41","116","268","434","468","213","C0001403"
"1311","2","5","7","53","51","342","454","573","492","C0001403"
"11232","2","3","3","19","151","276","91","433","118","C0001403"
"3561","2","5","7","53","14","20","25","40","186","C0001403"
"55212","2","3","12","76","153","76","38","54","75","C0001403"
"6239","2","3","12","19","119","330","214","454","144","C0001403"
"2779","2","5","4","68","96","326","427","548","672","C0001403"
"6414","2","5","7","53","51","342","454","573","702","C0001403"
"3094","2","3","2","48","170","266","367","500","78","C0001403"
"1294","2","5","7","53","51","342","454","573","492","C0001403"
"2799","2","3","7","34","52","216","395","549","33","C0001430"
"9361","2","3","2","48","170","50","119","444","556","C0001430"
"5663","2","5","7","34","52","216","395","549","667","C0001430"
"5979","2","5","7","53","14","20","25","40","186","C0001430"
"7454","2","5","7","60","14","20","25","40","215","C0001430"
"7021","2","3","12","19","31","261","91","433","664","C0001430"
"3425","2","3","5","80","81","166","454","573","492","C0001430"
"6532","2","5","8","45","94","199","240","415","666","C0001430"
"7531","2","3","2","48","170","110","329","251","533","C0001430"
"1387","2","3","12","19","31","276","91","433","118","C0001430"
"2629","2","3","5","80","81","250","291","152","420","C0001430"
"2554","2","5","8","27","70","99","162","216","290","C0001430"
"5648","2","5","7","53","51","119","395","549","674","C0001430"
"867","2","5","7","53","14","184","25","40","669","C0001430"
"207","2","3","7","53","14","20","34","489","416","C0001430"
"6648","2","3","2","95","151","160","378","173","229","C0001430"
"1756","2","5","8","63","45","23","103","464","187","C0001430"
"2168","2","3","3","19","151","276","91","433","118","C0001430"
"8214","2","3","6","11","142","225","142","220","298","C0001430"
"3988","2","3","5","98","174","277","379","476","42","C0001430"
"10948","2","3","5","54","152","273","119","100","589","C0001430"
