"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"28956","2","5","7","34","52","216","395","359","462","C0000768"
"2261","2","5","7","53","14","20","25","40","186","C0000768"
"10018","2","3","7","41","219","339","402","489","72","C0000768"
"5888","2","3","12","19","31","261","116","1","86","C0000768"
"2218","2","5","2","53","123","194","255","560","373","C0000768"
"7345","2","3","12","41","116","268","341","223","628","C0000768"
"5728","2","3","5","80","81","339","156","568","605","C0000768"
"26277","2","3","12","19","31","1","426","1","78","C0000768"
"23312","2","5","7","60","36","71","341","223","624","C0000768"
"5295","2","5","7","53","14","20","25","40","186","C0000768"
"3567","2","5","7","53","14","20","25","40","186","C0000768"
"3075","2","5","7","53","51","119","395","549","674","C0000832"
"2623","2","3","12","19","31","1","155","287","116","C0000832"
"257","2","3","3","19","221","321","428","541","667","C0000832"
"9241","2","5","7","53","51","342","259","423","389","C0000887"
"51626","2","3","12","76","153","40","38","54","75","C0000887"
"9531","2","3","12","41","219","339","347","271","356","C0000887"
"177","2","5","7","53","51","339","156","568","697","C0000887"
"4882","2","3","4","68","96","326","427","548","672","C0000887"
"3295","2","3","5","43","161","305","409","208","482","C0000887"
"10060","2","3","8","41","45","23","423","464","445","C0000889"
"1760","2","5","8","63","14","20","34","540","68","C0000889"
"9790","2","3","2","110","85","237","433","547","671","C0000889"
"9051","2","5","7","60","14","20","25","40","215","C0000889"
"8626","2","3","3","19","221","321","428","541","667","C0000889"
"6559","2","5","8","45","94","199","240","415","666","C0000889"
"8743","2","5","12","41","219","339","156","568","697","C0000889"
"4514","2","3","2","48","57","110","141","359","5","C0000889"
"5354","2","5","7","27","36","150","341","223","628","C0000889"
"5172","2","5","8","45","94","199","240","415","666","C0000889"
"8626","2","3","3","19","221","321","428","541","667","C0000889"
"2815","2","5","7","53","51","342","454","573","492","C0000889"
"79577","2","3","12","19","31","261","116","159","211","C0000889"
"5654","2","5","7","53","51","342","454","573","492","C0000889"
"8626","2","3","3","19","221","321","428","541","667","C0000889"
"7136","2","5","8","63","45","23","103","464","187","C0000889"
"7849","2","3","3","19","221","321","428","541","667","C0000889"
"6261","2","5","8","63","45","23","34","464","187","C0000889"
"8726","2","3","12","19","31","1","426","55","78","C0000889"
"6575","2","3","8","45","94","199","240","415","666","C0000889"
