"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"23169","2","3","2","78","205","112","430","429","544","C0000768"
"3930","2","3","2","22","33","323","66","3","464","C0000768"
"6469","2","5","3","53","221","197","259","560","422","C0000768"
"8292","2","5","5","27","51","342","454","573","492","C0000768"
"4921","2","5","7","53","14","20","25","573","186","C0000768"
"30008","2","5","7","53","51","342","454","573","492","C0000768"
"3730","2","5","7","53","14","20","25","40","186","C0000768"
"595","2","3","12","19","31","1","426","489","416","C0000768"
"4729","2","3","2","48","170","50","119","444","556","C0000768"
"3146","2","5","7","34","52","216","395","549","674","C0000768"
"2176","2","3","12","19","31","261","116","1","86","C0000768"
"2623","2","3","12","19","31","1","155","287","116","C0000832"
"9401","2","3","12","76","31","261","116","1","86","C0000832"
"22827","2","3","2","22","33","323","66","101","136","C0000832"
"2200","2","5","7","53","51","342","454","573","492","C0000887"
"51259","2","3","2","76","153","40","38","54","75","C0000887"
"54361","2","5","3","68","221","197","259","560","422","C0000887"
"11186","2","5","7","60","54","24","30","46","72","C0000887"
"7048","2","5","7","53","51","342","259","423","389","C0000887"
"1947","2","5","7","53","51","20","25","560","373","C0000887"
"10815","2","5","7","60","36","71","341","223","666","C0000889"
"5657","2","5","7","34","52","216","395","549","674","C0000889"
"2908","2","3","12","19","151","276","91","433","118","C0000889"
"1848","2","3","5","42","81","296","399","201","274","C0000889"
"11315","2","3","2","48","170","50","399","201","229","C0000889"
"3914","2","5","7","53","51","342","454","573","492","C0000889"
"5032","2","5","4","68","96","326","427","548","672","C0000889"
"3081","2","3","2","91","51","3","267","308","429","C0000889"
"1352","2","3","2","48","170","50","119","444","556","C0000889"
"26012","2","3","12","19","31","261","116","159","211","C0000889"
"5116","2","3","12","76","153","40","38","54","75","C0000889"
"9702","2","3","12","76","153","40","38","54","75","C0000889"
"359","2","3","5","80","81","166","397","374","486","C0000889"
"7157","2","3","12","19","31","261","402","489","551","C0000889"
"26012","2","3","12","19","31","261","116","159","211","C0000889"
"3909","2","5","7","53","51","342","454","573","492","C0000889"
"54101","2","3","2","48","170","50","347","167","593","C0000889"
"190","2","3","3","19","151","276","91","433","118","C0000889"
"2736","2","3","12","41","116","321","428","54","667","C0000889"
"51816","2","5","7","34","52","216","395","549","674","C0000889"
"10577","2","5","7","34","52","216","395","549","674","C0001122"
"5727","2","3","12","68","221","197","259","560","422","C0001122"
"635","2","3","8","45","94","199","240","415","666","C0001122"
"2147","2","5","7","68","51","342","454","573","492","C0001126"
"5173","2","5","4","68","96","326","427","548","672","C0001126"
"7157","2","3","12","19","31","261","402","489","551","C0001126"
"4292","2","3","12","19","31","261","116","1","86","C0001126"
"4843","2","3","5","43","161","305","409","489","416","C0001126"
"2033","2","3","12","19","31","1","91","433","118","C0001126"
"1690","2","5","7","27","51","342","454","573","492","C0001126"
"6628","2","3","2","22","33","323","66","101","136","C0001126"
"9517","2","3","2","50","47","39","100","321","638","C0001126"
"54567","2","5","7","53","51","143","428","236","667","C0001126"
"4359","2","5","7","53","51","342","454","573","492","C0001175"
"4952","2","3","5","60","54","184","30","544","669","C0001175"
"26160","2","3","12","76","153","40","38","54","75","C0001175"
"7428","2","3","12","41","116","268","434","468","213","C0001202"
"92667","2","3","2","48","170","50","119","167","593","C0001202"
"6329","2","5","8","63","36","166","341","390","158","C0001206"
"6928","2","3","3","19","221","321","428","541","667","C0001206"
"4978","2","5","7","27","51","335","444","560","373","C0001206"
"5075","2","3","3","19","221","321","428","541","667","C0001206"
"4692","2","5","7","53","51","119","402","489","416","C0001206"
"6253","2","5","4","27","36","326","402","489","187","C0001206"
"6605","2","3","12","19","31","1","426","55","78","C0001206"
"3908","2","5","7","53","51","342","454","573","492","C0001206"
"6262","2","5","8","63","45","23","34","464","187","C0001206"
"50846","2","3","3","68","221","197","259","560","422","C0001206"
"3852","2","1","6","11","142","225","142","220","298","C0001206"
"629","2","5","7","53","51","119","395","549","674","C0001206"
"100","2","3","5","33","21","47","56","80","199","C0001206"
"2200","2","5","7","53","51","342","454","573","492","C0001206"
"7704","2","3","12","41","116","268","434","468","213","C0001206"
