"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"9786","2","3","12","76","153","40","38","54","75","C0000768"
"54714","2","5","8","63","36","166","106","110","158","C0000768"
"30008","2","5","7","53","51","342","454","573","492","C0000768"
"836","2","3","12","41","219","339","402","489","697","C0000768"
"54658","2","3","2","78","205","207","67","355","138","C0000768"
"3984","2","5","7","53","14","20","34","540","68","C0000768"
"1585","2","3","5","79","159","256","351","100","589","C0000768"
"4763","2","5","7","60","54","24","30","46","214","C0000768"
"2316","2","5","7","53","51","342","454","573","702","C0000768"
"1441","2","5","7","53","51","119","25","40","186","C0000768"
"582","2","3","12","76","153","76","38","54","75","C0000768"
"1027","2","3","12","19","31","1","116","1","86","C0000832"
"11107","2","3","12","19","31","1","426","55","78","C0000832"
"25923","2","3","2","48","184","50","119","444","116","C0000832"
"7941","2","3","5","7","218","338","450","567","696","C0000887"
"1278","2","5","7","53","51","342","454","573","492","C0000887"
"4538","2","3","2","48","170","50","119","444","556","C0000887"
"1288","2","5","7","53","51","342","454","573","492","C0000887"
"4920","2","5","7","53","14","20","259","560","373","C0000887"
"3066","2","3","12","19","31","1","426","55","78","C0000887"
"5605","2","5","7","53","14","20","34","540","68","C0000889"
"9487","2","3","5","80","81","142","176","235","317","C0000889"
"2263","2","5","7","53","14","20","25","40","186","C0000889"
"51119","2","3","2","110","85","237","433","547","671","C0000889"
"1417","2","5","6","11","142","225","142","177","673","C0000889"
"5250","2","3","2","48","170","50","119","444","593","C0000889"
"1432","2","3","7","34","52","216","34","540","68","C0000889"
"4000","2","3","12","26","105","178","226","297","156","C0000889"
"3784","2","5","8","63","36","166","106","110","158","C0000889"
"55364","2","3","12","76","36","150","177","251","117","C0000889"
"3889","2","1","6","11","142","225","142","220","298","C0000889"
"2010","2","3","12","26","105","296","226","488","156","C0000889"
"2263","2","5","7","53","14","20","25","40","186","C0000889"
"9049","2","3","3","41","151","276","378","271","356","C0000889"
"6662","2","3","3","19","221","321","428","541","667","C0000889"
"100","2","3","5","33","21","47","56","80","199","C0000889"
"6638","2","3","2","22","33","323","66","101","136","C0000889"
"6326","2","5","8","63","36","166","341","390","158","C0000889"
"10165","2","3","2","48","170","50","304","167","593","C0000889"
"2067","2","3","12","19","31","261","116","1","86","C0000889"
"55135","2","3","12","76","137","76","136","472","435","C0001122"
"10020","2","3","2","89","124","204","42","452","258","C0001122"
"3000","2","5","4","68","96","326","427","548","672","C0001122"
"9051","2","5","7","60","14","20","25","40","215","C0001126"
"4094","2","3","12","19","31","276","91","433","118","C0001126"
"1439","2","5","7","53","14","20","25","40","186","C0001126"
"23175","2","3","5","80","81","296","51","488","102","C0001126"
"959","2","5","7","53","51","119","395","549","674","C0001126"
"5308","2","3","3","19","221","321","428","541","667","C0001126"
"2260","2","5","7","53","14","20","25","40","186","C0001126"
"6736","2","3","12","19","31","276","91","433","667","C0001126"
"595","2","3","12","19","31","1","426","489","416","C0001126"
"1012","2","5","7","53","51","335","444","560","373","C0001126"
"51684","2","3","12","41","116","268","38","54","75","C0001175"
"2177","2","3","2","110","90","261","431","545","443","C0001175"
"6473","2","3","3","19","221","321","428","541","667","C0001175"
"9255","2","3","2","110","85","237","433","547","154","C0001202"
"7174","2","3","12","41","116","268","434","468","213","C0001202"
"22856","2","3","2","78","189","303","251","320","403","C0001206"
"846","2","5","4","68","96","326","427","548","672","C0001206"
"54756","2","5","7","41","219","238","118","543","214","C0001206"
"1594","2","3","5","92","163","96","363","460","487","C0001206"
"10000","2","5","7","53","14","20","34","540","68","C0001206"
"6239","2","3","12","19","119","330","214","454","144","C0001206"
"5781","2","5","7","53","14","20","25","40","186","C0001206"
"4952","2","3","5","60","54","184","30","544","669","C0001206"
"3052","2","3","2","48","170","50","119","444","556","C0001206"
"9719","2","5","7","53","51","342","454","573","492","C0001206"
"55670","2","3","5","43","161","305","409","208","482","C0001206"
"6154","2","3","2","110","85","237","433","547","671","C0001206"
"3938","2","3","5","80","81","337","448","565","562","C0001206"
"5339","2","5","7","53","51","342","454","573","492","C0001206"
"9333","2","1","6","11","142","225","142","220","298","C0001206"
"5538","2","3","2","115","18","340","269","342","444","C0001206"
"81839","2","3","2","41","36","71","259","64","422","C0001206"
"540","2","5","8","63","45","23","103","464","187","C0001339"
"2683","2","3","7","34","52","216","395","549","617","C0001339"
"2120","2","3","12","19","31","193","306","148","624","C0001339"
"7507","2","3","12","19","31","261","116","1","86","C0001403"
"5897","2","3","12","41","116","268","141","568","605","C0001403"
"3991","2","3","5","80","81","166","57","83","658","C0001403"
"4968","2","3","12","19","31","261","116","1","86","C0001403"
"348","2","5","7","53","51","342","454","573","492","C0001403"
"1717","2","3","2","19","151","276","48","69","204","C0001403"
"2592","2","3","2","68","117","196","257","326","419","C0001403"
"3123","2","5","7","53","51","119","156","287","116","C0001403"
"7042","2","5","7","53","51","342","454","573","492","C0001403"
"9179","2","5","7","60","18","184","341","544","669","C0001403"
"121391","2","1","6","11","142","225","142","220","298","C0001403"
"7480","2","5","3","68","221","197","259","560","422","C0001403"
"4359","2","5","7","53","51","342","454","573","492","C0001403"
"9939","2","3","2","22","33","323","66","101","136","C0001403"
"5189","2","3","5","43","161","305","409","208","482","C0001403"
"3305","2","3","12","41","219","339","347","271","356","C0001403"
"2260","2","5","7","53","14","20","25","40","186","C0001403"
"55212","2","3","12","76","153","76","38","54","75","C0001403"
"9782","2","3","2","22","33","323","66","101","136","C0001430"
"30061","2","3","5","25","44","165","101","274","358","C0001430"
"2245","2","5","7","60","54","24","30","46","72","C0001430"
"1728","2","3","2","41","116","268","434","568","605","C0001430"
"23322","2","3","12","76","153","40","38","54","75","C0001430"
"5296","2","5","7","53","14","20","25","40","186","C0001430"
"5048","2","3","12","76","153","40","38","54","75","C0001430"
"3356","2","5","4","68","96","326","427","548","672","C0001430"
"3691","2","5","7","53","51","342","454","573","492","C0001430"
