"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"3845","2","5","7","60","54","24","30","46","72","C0000768"
"7518","2","3","12","19","31","261","116","1","86","C0000768"
"59","2","5","8","63","45","23","103","464","187","C0000768"
"2176","2","3","12","19","31","261","116","1","86","C0000768"
"23321","2","5","7","53","184","119","156","287","116","C0000768"
"7097","2","5","7","34","52","216","395","549","674","C0000768"
"2074","2","3","12","19","31","1","426","55","78","C0000768"
"4170","2","3","12","41","219","339","402","489","416","C0000768"
"2301","2","5","6","11","142","225","142","220","673","C0000768"
"4882","2","3","4","68","96","326","427","548","672","C0000768"
"10743","2","3","3","19","151","276","91","433","118","C0000768"
"55112","2","3","12","76","153","40","38","54","75","C0000832"
"6391","2","3","2","48","170","50","119","444","556","C0000832"
"7840","2","3","12","76","153","40","38","54","75","C0000832"
"5696","2","3","12","41","116","268","156","568","116","C0000887"
"7167","2","3","2","90","167","266","367","500","577","C0000887"
"5605","2","5","7","53","14","20","34","540","68","C0000887"
"1441","2","5","7","53","51","119","25","40","186","C0000887"
"2296","2","3","3","19","221","321","428","541","667","C0000887"
"715","2","5","7","53","51","119","395","549","674","C0000887"
"25824","2","3","2","48","57","110","141","359","229","C0000889"
"3162","2","3","5","53","51","119","402","489","416","C0000889"
"16","2","3","2","110","85","237","433","547","154","C0000889"
"55651","2","3","2","110","85","237","433","547","671","C0000889"
"23229","2","5","7","60","54","24","30","46","72","C0000889"
"1778","2","3","7","76","153","40","38","54","75","C0000889"
"51062","2","5","7","27","36","150","402","489","373","C0000889"
"22","2","3","2","48","170","279","423","274","154","C0000889"
"128866","2","3","2","48","57","110","141","359","462","C0000889"
"6016","2","5","7","60","54","24","30","46","72","C0000889"
"5994","2","3","12","19","31","276","91","491","118","C0000889"
"9049","2","3","3","41","151","276","378","271","356","C0000889"
"10913","2","3","12","41","219","339","156","568","697","C0000889"
"23522","2","3","12","19","31","1","426","55","78","C0000889"
"973","2","5","7","53","14","20","25","40","186","C0000889"
"10716","2","5","7","53","51","335","444","560","373","C0000889"
"2879","2","3","5","80","81","166","378","173","229","C0000889"
"3576","2","5","4","68","96","326","427","548","672","C0000889"
"7486","2","3","12","19","31","261","116","1","86","C0000889"
"5054","2","5","7","53","51","342","454","573","492","C0000889"
"1690","2","5","7","27","51","342","454","573","492","C0001122"
"860","2","3","12","19","31","276","91","433","118","C0001122"
"3643","2","5","7","53","14","20","25","40","186","C0001122"
"5982","2","3","12","19","31","261","116","1","86","C0001126"
"57680","2","3","12","19","31","1","426","55","78","C0001126"
"3954","2","3","2","48","170","67","119","444","593","C0001126"
"5190","2","3","5","43","161","305","409","208","482","C0001126"
"51807","2","3","12","76","153","40","38","54","75","C0001126"
"657","2","5","7","53","221","342","259","423","389","C0001126"
"5627","2","5","7","53","51","342","454","573","702","C0001126"
"4615","2","3","12","41","219","339","156","568","697","C0001126"
"4854","2","5","7","53","51","143","428","236","667","C0001126"
"5663","2","5","7","34","52","216","395","549","667","C0001126"
"7170","2","5","8","63","45","23","103","464","187","C0001175"
"10617","2","3","12","48","57","110","141","359","462","C0001175"
"10683","2","5","7","53","51","143","428","560","667","C0001175"
"4041","2","5","3","68","221","197","259","560","422","C0001202"
"7015","2","3","12","19","31","1","426","55","78","C0001202"
"9401","2","3","12","76","31","261","116","1","86","C0001206"
"7249","2","3","7","60","57","110","141","359","462","C0001206"
"6295","2","3","4","68","45","272","427","518","621","C0001206"
"5243","2","3","12","41","116","268","423","536","445","C0001206"
"1394","2","5","4","68","96","326","427","548","672","C0001206"
"3643","2","5","7","53","14","20","25","40","186","C0001206"
"7681","2","3","12","41","116","268","434","468","213","C0001206"
"8092","2","3","3","19","221","321","428","541","667","C0001206"
"4337","2","3","2","80","91","75","204","267","352","C0001206"
"4351","2","3","2","90","167","266","367","500","577","C0001206"
"4193","2","3","12","19","31","1","116","89","605","C0001206"
"540","2","5","8","63","45","23","103","464","187","C0001206"
"10686","2","5","6","42","36","71","177","64","219","C0001206"
"6885","2","3","12","41","219","339","156","568","697","C0001206"
"28952","2","3","12","41","116","268","434","468","213","C0001206"
"23394","2","3","12","19","31","335","444","236","373","C0001206"
"10479","2","5","7","27","36","150","341","223","628","C0001206"
"4920","2","5","7","53","14","20","259","560","373","C0001339"
"5617","2","5","12","19","31","1","426","55","78","C0001339"
"801","2","5","8","63","45","23","103","464","187","C0001339"
"9152","2","5","8","45","94","199","240","415","666","C0001403"
"1736","2","3","2","110","85","237","433","547","671","C0001403"
"2317","2","5","7","63","45","23","103","287","664","C0001403"
"8050","2","3","2","67","92","293","55","75","311","C0001403"
"7010","2","5","7","53","14","20","25","40","186","C0001403"
"1583","2","3","5","79","152","273","375","100","589","C0001403"
"9627","2","3","12","19","31","1","426","55","78","C0001403"
"940","2","5","7","53","14","20","25","40","186","C0001403"
"1910","2","5","4","68","96","326","427","548","672","C0001403"
"4669","2","3","5","80","81","166","454","453","492","C0001403"
"9841","2","3","6","11","142","225","142","220","298","C0001403"
"6569","2","3","8","45","94","199","240","415","666","C0001403"
"3630","2","5","7","53","14","20","25","40","186","C0001403"
"1145","2","5","8","27","70","99","162","216","290","C0001403"
"2778","2","5","4","68","96","326","427","548","672","C0001403"
"9409","2","3","5","43","161","305","409","208","482","C0001403"
"27077","2","3","12","76","153","40","38","54","75","C0001403"
"59344","2","5","5","68","184","223","155","447","586","C0001403"
"2697","2","3","7","76","153","40","38","54","75","C0001430"
"3081","2","3","2","91","51","3","267","308","429","C0001430"
"23363","2","3","12","41","116","268","434","468","213","C0001430"
"10395","2","5","7","60","54","24","30","46","72","C0001430"
"54790","2","3","12","19","31","1","426","55","78","C0001430"
"3459","2","5","7","53","184","119","156","287","116","C0001430"
"3930","2","3","2","22","33","323","66","3","464","C0001430"
"7157","2","3","12","19","31","261","402","489","551","C0001430"
"23479","2","3","2","48","170","50","119","100","556","C0001430"
"6664","2","3","3","19","221","321","428","541","667","C0001430"
"5896","2","3","12","41","116","268","434","568","605","C0001430"
"9469","2","3","2","103","189","303","29","475","467","C0001430"
"3172","2","3","3","19","151","276","91","433","118","C0001430"
"5889","2","3","12","19","31","261","116","1","86","C0001430"
"538","2","3","8","63","45","23","103","464","187","C0001430"
"5728","2","3","5","80","81","339","156","568","605","C0001430"
"1493","2","5","7","53","51","119","25","40","186","C0001430"
"3981","2","3","12","19","31","261","116","1","86","C0001430"
"1278","2","5","7","53","51","342","454","573","492","C0001430"
"4609","2","3","12","19","31","1","160","107","416","C0001430"
"208","2","5","7","53","14","20","34","540","68","C0001430"
"5328","2","5","7","34","52","216","395","549","674","C0001430"
"51103","2","3","2","48","170","50","119","444","556","C0001430"
"50814","2","3","2","69","221","73","360","86","119","C0001430"
"567","2","5","7","34","52","119","395","549","674","C0001430"
"4853","2","3","12","19","124","143","428","236","667","C0001430"
"3123","2","5","7","53","51","119","156","287","116","C0001430"
"5422","2","3","12","19","31","261","116","1","86","C0001430"
"57468","2","5","7","27","36","150","341","223","628","C0001430"
"4322","2","5","7","53","51","342","454","573","492","C0001430"
"9640","2","3","12","19","31","261","116","159","211","C0001430"
"5592","2","5","4","53","14","20","34","540","68","C0001430"
"3717","2","5","7","53","14","20","25","40","186","C0001618"
"2969","2","3","12","19","31","276","91","433","118","C0001618"
"6197","2","3","12","19","14","20","34","540","68","C0001618"
"1028","2","3","12","19","31","1","116","1","86","C0001621"
"1188","2","5","8","63","45","23","34","464","187","C0001621"
"5906","2","5","7","34","52","216","30","46","72","C0001623"
"4893","2","5","7","34","52","24","30","46","72","C0001623"
"538","2","3","8","63","45","23","103","464","187","C0001623"
"21","2","3","5","47","144","185","238","310","272","C0001623"
"1441","2","5","7","53","51","119","25","40","186","C0001623"
"5069","2","5","7","53","51","342","454","573","492","C0001623"
"3508","2","3","12","19","31","261","116","1","86","C0001623"
"4089","2","3","12","19","219","339","259","423","605","C0001623"
"5573","2","3","12","19","184","118","155","287","116","C0001623"
"5144","2","3","4","68","96","326","427","548","672","C0001624"
"221037","2","3","12","19","31","118","155","287","116","C0001624"
"54463","2","3","2","48","57","110","141","359","462","C0001624"
"2260","2","5","7","53","14","20","25","40","186","C0001624"
"6208","2","3","2","110","85","237","433","547","671","C0001624"
"2130","2","3","2","22","33","323","66","491","609","C0001624"
"6885","2","3","12","41","219","339","156","568","697","C0001624"
"9517","2","3","2","50","47","39","100","321","638","C0001624"
"5573","2","3","12","19","184","118","155","287","116","C0001624"
"5468","2","3","3","19","151","276","91","433","118","C0001624"
"7474","2","5","3","68","221","184","259","544","669","C0001624"
"6770","2","5","7","27","36","273","341","100","589","C0001627"
"4247","2","3","2","68","67","320","98","180","279","C0001627"
"2157","2","5","7","53","51","342","454","573","702","C0001627"
"8878","2","3","12","41","219","339","156","568","697","C0001627"
"10269","2","3","2","48","182","50","119","444","556","C0001627"
"26277","2","3","12","19","31","1","426","1","78","C0001627"
"8050","2","3","2","67","92","293","55","75","311","C0001627"
"1848","2","3","5","42","81","296","399","201","274","C0001627"
"3561","2","5","7","53","14","20","25","40","186","C0001627"
"26154","2","3","5","47","144","185","238","310","392","C0001627"
"2299","2","3","3","19","221","321","428","541","667","C0001627"
"6049","2","3","12","41","116","268","434","468","213","C0001723"
"3852","2","1","6","11","142","225","142","220","298","C0001723"
"23483","2","3","2","28","191","306","143","452","258","C0001723"
"4929","2","3","3","19","151","276","91","433","118","C0001723"
"7042","2","5","7","53","51","342","454","573","492","C0001723"
"4704","2","3","2","48","170","50","119","444","556","C0001723"
"875","2","3","5","80","137","44","21","451","316","C0001733"
"5745","2","5","4","68","96","326","427","548","672","C0001733"
"4000","2","3","12","26","105","178","226","297","156","C0001733"
"7809","2","5","8","63","45","23","34","464","187","C0001768"
"2969","2","3","12","19","31","276","91","433","118","C0001768"
