"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"5190","2","3","5","43","161","305","409","208","482","C0000768"
"1351","2","3","2","48","170","110","141","359","462","C0000768"
"30008","2","5","7","53","51","342","454","573","492","C0000768"
"1181","2","5","8","63","45","23","34","464","187","C0000768"
"7403","2","3","12","19","31","1","426","55","78","C0000768"
"55572","2","3","2","48","170","50","119","444","556","C0000768"
"4314","2","5","7","53","51","342","454","573","492","C0000768"
"9719","2","5","7","53","51","342","454","573","492","C0000768"
"1387","2","3","12","19","31","276","91","433","118","C0000768"
"204","2","3","4","72","109","182","235","307","506","C0000768"
"7043","2","5","7","53","51","342","454","573","492","C0000768"
"5314","2","3","12","76","153","40","38","54","75","C0000832"
"5728","2","3","5","80","81","339","156","568","605","C0000832"
"6833","2","5","8","45","36","166","240","415","666","C0000832"
"7879","2","5","7","34","54","24","30","46","72","C0000887"
"1776","2","5","7","105","219","261","402","129","215","C0000887"
"4148","2","5","7","53","51","342","454","573","492","C0000887"
"1559","2","3","5","91","214","226","11","348","172","C0000887"
"9049","2","3","3","41","151","276","378","271","356","C0000887"
"5826","2","3","7","48","161","105","139","186","245","C0000887"
"6011","2","5","7","53","14","20","34","540","68","C0000889"
"1758","2","5","7","53","51","342","454","573","492","C0000889"
"3981","2","3","12","19","31","261","116","1","86","C0000889"
"8481","2","3","12","76","153","40","38","54","75","C0000889"
"774","2","5","8","63","36","166","341","390","158","C0000889"
"2992","2","3","7","34","52","216","395","549","674","C0000889"
"7099","2","5","7","41","219","339","156","568","697","C0000889"
"9096","2","5","7","53","51","335","259","560","373","C0000889"
"2317","2","5","7","63","45","23","103","287","664","C0000889"
"540","2","5","8","63","45","23","103","464","187","C0000889"
"9401","2","3","12","76","31","261","116","1","86","C0000889"
"7531","2","3","2","48","170","110","329","251","533","C0000889"
"3043","2","5","7","34","52","216","395","549","116","C0000889"
"3178","2","3","2","22","33","323","66","101","136","C0000889"
"3077","2","5","7","53","51","119","395","549","674","C0000889"
"2130","2","3","2","22","33","323","66","491","609","C0000889"
"811","2","3","2","41","116","342","423","536","342","C0000889"
"6334","2","5","8","63","36","166","341","223","158","C0000889"
"51259","2","3","2","76","153","40","38","54","75","C0000889"
"4860","2","3","7","34","52","216","395","549","150","C0000889"
"348","2","5","7","53","51","342","454","573","492","C0001122"
"6329","2","5","8","63","36","166","341","390","158","C0001122"
"9401","2","3","12","76","31","261","116","1","86","C0001122"
"4983","2","5","7","60","54","24","30","46","72","C0001126"
"847","2","3","7","34","52","216","395","549","674","C0001126"
"54332","2","3","2","60","170","40","98","66","203","C0001126"
"26229","2","3","2","74","205","191","396","408","257","C0001126"
"2717","2","3","7","34","52","216","395","549","674","C0001126"
"526","2","3","5","29","88","132","172","199","308","C0001126"
"3981","2","3","12","19","31","261","116","1","86","C0001126"
"7078","2","5","7","53","51","342","454","573","702","C0001126"
"5468","2","3","3","19","151","276","91","433","118","C0001126"
"4846","2","3","5","41","219","75","243","44","64","C0001126"
"6208","2","3","2","110","85","237","433","547","671","C0001175"
"1184","2","5","8","63","45","23","34","464","187","C0001175"
"29954","2","5","2","27","206","324","430","215","290","C0001175"
"50717","2","3","12","41","116","268","434","468","213","C0001202"
"10312","2","3","7","34","52","216","395","549","674","C0001202"
"2253","2","5","7","53","14","20","25","40","186","C0001206"
"3000","2","5","4","68","96","326","427","548","672","C0001206"
"22856","2","3","2","78","189","303","251","320","403","C0001206"
"4758","2","3","7","34","52","216","395","549","517","C0001206"
"2314","2","3","12","63","45","184","103","572","658","C0001206"
"8799","2","3","5","43","161","305","409","208","482","C0001206"
"3712","2","3","2","48","170","50","119","444","556","C0001206"
"238","2","5","7","53","14","20","25","40","186","C0001206"
"4221","2","3","12","19","31","342","454","573","492","C0001206"
"3930","2","3","2","22","33","323","66","3","464","C0001206"
"3758","2","5","8","63","36","166","106","110","158","C0001206"
"9031","2","3","12","19","31","1","426","55","78","C0001206"
"3991","2","3","5","80","81","166","57","83","658","C0001206"
"3094","2","3","2","48","170","266","367","500","78","C0001206"
"4000","2","3","12","26","105","178","226","297","156","C0001206"
"3651","2","3","3","19","221","321","428","541","667","C0001206"
"8481","2","3","12","76","153","40","38","54","75","C0001206"
"130340","2","5","7","60","153","184","341","544","669","C0001339"
"1513","2","5","7","53","51","342","454","573","492","C0001339"
"2146","2","3","12","19","31","1","426","55","78","C0001339"
"55651","2","3","2","110","85","237","433","547","671","C0001403"
"4854","2","5","7","53","51","143","428","236","667","C0001403"
"1154","2","3","12","41","116","268","434","468","213","C0001403"
"10555","2","3","7","34","52","216","395","549","622","C0001403"
"9056","2","3","8","45","94","199","240","415","666","C0001403"
"338","2","5","7","53","51","342","454","573","492","C0001403"
"6323","2","5","8","63","36","166","341","390","158","C0001403"
"7253","2","5","4","68","96","326","427","548","672","C0001403"
"2903","2","5","7","53","14","20","25","223","219","C0001403"
"1621","2","3","5","53","51","239","333","422","537","C0001403"
"7403","2","3","12","19","31","1","426","55","78","C0001403"
"5624","2","5","7","53","51","342","454","573","492","C0001403"
"2018","2","3","3","19","221","321","428","541","667","C0001403"
"779","2","5","8","63","36","166","341","390","158","C0001403"
"5648","2","5","7","53","51","119","395","549","674","C0001403"
"460","2","5","7","27","36","150","341","223","628","C0001403"
"10847","2","3","12","19","31","1","426","55","78","C0001403"
"6569","2","3","8","45","94","199","240","415","666","C0001403"
"4968","2","3","12","19","31","261","116","1","86","C0001430"
"5826","2","3","7","48","161","105","139","186","245","C0001430"
"8195","2","3","12","76","153","76","38","54","75","C0001430"
"1406","2","3","3","19","221","321","428","541","667","C0001430"
"7518","2","3","12","19","31","261","116","1","86","C0001430"
"6391","2","3","2","48","170","50","119","444","556","C0001430"
"27125","2","3","12","19","31","261","116","159","211","C0001430"
"5308","2","3","3","19","221","321","428","541","667","C0001430"
"3172","2","3","3","19","151","276","91","433","118","C0001430"
"3762","2","5","8","63","36","166","106","110","158","C0001430"
"3617","2","5","7","86","221","321","454","311","518","C0001430"
"4854","2","5","7","53","51","143","428","236","667","C0001430"
"10397","2","3","2","110","81","148","402","51","383","C0001430"
"11107","2","3","12","19","31","1","426","55","78","C0001430"
"5272","2","5","7","68","51","342","454","573","492","C0001430"
"4893","2","5","7","34","52","24","30","46","72","C0001430"
"771","2","3","5","35","41","77","40","241","212","C0001430"
"2629","2","3","5","80","81","250","291","152","420","C0001430"
"1584","2","3","5","79","159","256","276","353","456","C0001430"
"4935","2","5","4","68","96","326","427","548","672","C0001430"
"4593","2","5","7","53","14","20","454","573","492","C0001430"
"1026","2","3","12","19","31","1","116","489","416","C0001430"
"5317","2","5","7","34","52","216","142","220","298","C0001430"
"6218","2","3","2","110","85","237","433","547","671","C0001430"
"55699","2","3","2","110","85","67","76","252","154","C0001430"
"5745","2","5","4","68","96","326","427","548","672","C0001430"
"1663","2","3","12","76","105","178","226","297","380","C0001430"
"1001","2","5","7","53","51","335","444","560","373","C0001430"
"6496","2","3","3","19","221","321","428","541","667","C0001430"
"4893","2","5","7","34","52","24","30","46","72","C0001430"
"2263","2","5","7","53","14","20","25","40","186","C0001430"
"55699","2","3","2","110","85","67","76","252","154","C0001430"
"22931","2","5","7","34","54","24","30","46","72","C0001618"
"2516","2","3","3","19","151","276","91","433","118","C0001618"
"3954","2","3","2","48","170","67","119","444","593","C0001618"
"4582","2","5","7","53","206","324","430","429","544","C0001621"
"8557","2","5","8","63","45","23","103","464","187","C0001621"
"3239","2","3","3","19","221","321","428","541","667","C0001623"
"7054","2","3","5","80","81","166","34","258","345","C0001623"
"7167","2","3","2","90","167","266","367","500","577","C0001623"
"4854","2","5","7","53","51","143","428","236","667","C0001623"
"5130","2","3","2","85","143","286","51","488","102","C0001623"
"10436","2","3","2","110","85","237","433","547","671","C0001623"
"26353","2","3","12","76","45","160","347","271","356","C0001623"
"3930","2","3","2","22","33","323","66","3","464","C0001623"
"10020","2","3","2","89","124","204","42","452","258","C0001623"
"2121","2","3","12","41","116","268","434","568","605","C0001624"
"8287","2","3","12","41","219","339","156","568","605","C0001624"
"1145","2","5","8","27","70","99","162","216","290","C0001624"
"4222","2","3","3","19","221","321","428","541","667","C0001624"
"1277","2","5","7","53","51","342","454","573","492","C0001624"
"1376","2","3","2","19","151","276","91","433","118","C0001624"
"4038","2","5","7","53","51","342","454","573","492","C0001624"
"51084","2","3","12","76","153","40","38","54","75","C0001624"
"257202","2","3","5","80","81","110","378","173","229","C0001624"
"8626","2","3","3","19","221","321","428","541","667","C0001624"
"27031","2","3","6","11","142","225","38","331","506","C0001624"
"1917","2","3","12","41","219","339","347","572","658","C0001627"
"1374","2","3","2","19","151","276","91","433","118","C0001627"
"29851","2","5","7","53","14","20","25","40","186","C0001627"
"760","2","3","5","35","41","77","40","78","178","C0001627"
"51684","2","3","12","41","116","268","38","54","75","C0001627"
"1282","2","5","7","53","51","342","454","573","492","C0001627"
"5159","2","5","7","53","14","20","25","40","186","C0001627"
"25794","2","5","6","11","142","225","142","220","673","C0001627"
"2328","2","3","5","91","214","226","326","413","530","C0001627"
"8200","2","5","7","53","51","342","259","423","389","C0001627"
"90","2","5","7","53","51","342","259","423","389","C0001627"
"3892","2","1","6","11","142","225","142","220","298","C0001723"
"2720","2","3","7","34","52","216","395","21","599","C0001723"
"7200","2","5","4","68","96","326","427","548","672","C0001723"
"1896","2","5","12","41","219","339","156","568","697","C0001723"
"3439","2","3","12","19","184","118","155","287","116","C0001723"
"51626","2","3","12","76","153","40","38","54","75","C0001723"
"7704","2","3","12","41","116","268","434","468","213","C0001733"
"8540","2","3","5","43","161","305","409","208","482","C0001733"
"6390","2","3","2","48","170","50","119","444","556","C0001733"
"1134","2","5","8","27","70","99","162","216","290","C0001768"
"9394","2","3","2","74","58","112","148","193","263","C0001768"
"9632","2","3","7","60","153","40","38","54","203","C0001768"
"10683","2","5","7","53","51","143","428","560","667","C0001768"
"974","2","5","7","53","51","119","395","549","674","C0001768"
"10128","2","3","2","48","170","50","119","444","556","C0001768"
"2317","2","5","7","63","45","23","103","287","664","C0001768"
"84879","2","3","5","85","143","286","51","488","102","C0001768"
"9927","2","3","12","19","31","118","155","287","116","C0001768"
"213","2","5","7","53","51","342","454","573","492","C0001768"
"374654","2","3","12","76","153","40","38","54","75","C0001768"
"5906","2","5","7","34","52","216","30","46","72","C0001768"
"59344","2","5","5","68","184","223","155","447","586","C0001768"
"29954","2","5","2","27","206","324","430","215","290","C0001768"
"8878","2","3","12","41","219","339","156","568","697","C0001768"
"3593","2","5","7","53","51","119","25","489","416","C0001768"
"1641","2","5","7","60","221","321","428","560","373","C0001815"
"3594","2","5","7","53","51","119","25","560","373","C0001815"
"2720","2","3","7","34","52","216","395","21","599","C0001816"
"6575","2","3","8","45","94","199","240","415","666","C0001816"
"10049","2","3","12","22","219","339","347","271","356","C0001816"
"6473","2","3","3","19","221","321","428","541","667","C0001818"
"5728","2","3","5","80","81","339","156","568","605","C0001818"
"6591","2","3","12","19","31","1","426","55","78","C0001818"
"5192","2","3","5","43","161","305","409","208","482","C0001818"
"26123","2","3","2","76","153","40","38","54","75","C0001824"
"1737","2","3","2","67","92","293","55","75","311","C0001824"
"6473","2","3","3","19","221","321","428","541","667","C0001824"
"7056","2","5","7","53","51","119","454","573","492","C0001824"
"56244","2","5","7","53","51","119","395","549","674","C0001883"
"6866","2","5","4","68","96","326","427","548","672","C0001883"
"5015","2","3","3","19","221","321","428","541","667","C0001883"
"3691","2","5","7","53","51","342","454","573","492","C0001916"
"1294","2","5","7","53","51","342","454","573","492","C0001916"
"4286","2","3","12","19","31","261","116","1","664","C0001916"
"2218","2","5","2","53","123","194","255","560","373","C0001916"
"2767","2","5","4","68","96","326","427","548","672","C0001916"
"5307","2","3","3","19","221","321","428","541","667","C0001916"
"55651","2","3","2","110","85","237","433","547","671","C0001916"
"8200","2","5","7","53","51","342","259","423","389","C0001916"
"9031","2","3","12","19","31","1","426","55","78","C0001916"
"10743","2","3","3","19","151","276","91","433","118","C0001916"
"4000","2","3","12","26","105","178","226","297","156","C0001916"
"4860","2","3","7","34","52","216","395","549","150","C0001925"
"4057","2","5","7","34","52","216","395","549","674","C0001925"
"4692","2","5","7","53","51","119","402","489","416","C0001925"
"5627","2","5","7","53","51","342","454","573","702","C0001925"
"1717","2","3","2","19","151","276","48","69","204","C0001925"
