"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"3383","2","5","7","53","51","119","454","287","116","C0000768"
"10060","2","3","8","41","45","23","423","464","445","C0000768"
"6608","2","3","3","68","221","321","428","560","667","C0000768"
"5155","2","5","7","53","51","342","454","573","186","C0000768"
"1829","2","1","6","11","142","225","142","220","298","C0000768"
"4929","2","3","3","19","151","276","91","433","118","C0000768"
"5313","2","3","2","90","167","321","428","541","115","C0000768"
"9451","2","3","2","110","51","335","226","297","380","C0000768"
"58","2","5","8","63","45","23","103","464","187","C0000768"
"3273","2","5","7","53","51","342","454","573","702","C0000768"
"23522","2","3","12","19","31","1","426","55","78","C0000768"
"5340","2","5","7","53","51","342","454","573","492","C0000832"
"3815","2","5","7","53","14","20","25","40","186","C0000832"
"6899","2","5","7","53","184","335","259","560","373","C0000832"
"6689","2","3","12","19","31","276","91","433","118","C0000887"
"1301","2","5","7","53","51","342","454","573","492","C0000887"
"7292","2","5","12","41","219","339","156","568","697","C0000887"
"50964","2","5","3","68","221","197","259","423","422","C0000887"
"8878","2","3","12","41","219","339","156","568","697","C0000887"
"4312","2","5","7","53","51","342","454","573","492","C0000887"
"54474","2","1","6","11","142","225","142","220","298","C0000889"
"7428","2","3","12","41","116","268","434","468","213","C0000889"
"6605","2","3","12","19","31","1","426","55","78","C0000889"
"5728","2","3","5","80","81","339","156","568","605","C0000889"
"2562","2","5","8","27","70","99","162","216","290","C0000889"
"4204","2","3","12","19","31","1","426","55","78","C0000889"
"9031","2","3","12","19","31","1","426","55","78","C0000889"
"4591","2","3","12","41","116","268","434","468","213","C0000889"
"472","2","3","12","19","31","261","116","1","86","C0000889"
"3712","2","3","2","48","170","50","119","444","556","C0000889"
"4864","2","3","5","48","152","184","341","544","669","C0000889"
"3284","2","3","2","69","98","169","299","183","243","C0000889"
"2006","2","5","7","53","51","342","454","573","492","C0000889"
"2006","2","5","7","53","51","342","454","573","492","C0000889"
"5160","2","3","2","67","92","293","55","75","311","C0000889"
"3930","2","3","2","22","33","323","66","3","464","C0000889"
"249","2","3","5","27","51","335","444","560","373","C0000889"
"2260","2","5","7","53","14","20","25","40","186","C0000889"
"6845","2","5","7","60","14","184","341","544","669","C0000889"
"2187","2","3","12","19","31","261","116","1","86","C0000889"
"2033","2","3","12","19","31","1","91","433","118","C0001122"
"3763","2","5","8","63","36","166","106","110","158","C0001122"
"2395","2","3","2","48","170","50","304","167","593","C0001122"
"4694","2","3","2","48","170","50","119","444","556","C0001126"
"3630","2","5","7","53","14","20","25","40","186","C0001126"
"8867","2","3","5","60","14","184","341","544","669","C0001126"
"5371","2","3","12","19","31","1","91","287","116","C0001126"
"29851","2","5","7","53","14","20","25","40","186","C0001126"
"55612","2","5","7","60","36","71","177","560","701","C0001126"
"8195","2","3","12","76","153","76","38","54","75","C0001126"
"2131","2","3","2","74","58","112","148","181","416","C0001126"
"51185","2","3","2","22","33","323","66","101","136","C0001126"
"1103","2","3","2","67","92","293","55","75","311","C0001126"
"6448","2","3","5","74","160","294","376","453","567","C0001175"
"2896","2","5","7","34","52","216","395","549","674","C0001175"
"3674","2","5","7","53","51","342","454","573","492","C0001175"
"2690","2","5","7","53","14","20","25","40","186","C0001202"
"7124","2","3","12","41","219","339","156","568","697","C0001202"
"10345","2","5","8","63","45","23","34","464","187","C0001206"
"3636","2","3","5","80","14","20","25","40","186","C0001206"
"1373","2","3","8","84","97","167","210","271","536","C0001206"
"1855","2","5","12","76","153","197","259","560","422","C0001206"
"3077","2","5","7","53","51","119","395","549","674","C0001206"
"6608","2","3","3","68","221","321","428","560","667","C0001206"
"3651","2","3","3","19","221","321","428","541","667","C0001206"
"23118","2","3","12","41","219","339","156","568","697","C0001206"
"7015","2","3","12","19","31","1","426","55","78","C0001206"
"3689","2","5","7","34","52","216","395","549","674","C0001206"
"8643","2","5","3","68","221","197","259","560","422","C0001206"
"7291","2","3","12","19","151","276","91","489","416","C0001206"
"3553","2","5","7","53","51","119","25","489","416","C0001206"
"54790","2","3","12","19","31","1","426","55","78","C0001206"
"6017","2","3","2","69","83","101","126","170","224","C0001206"
"658","2","5","7","53","51","342","259","423","389","C0001206"
"7468","2","3","12","19","31","1","426","55","78","C0001206"
"54790","2","3","12","19","31","1","426","55","78","C0001339"
"1776","2","5","7","105","219","261","402","129","215","C0001339"
"5605","2","5","7","53","14","20","34","540","68","C0001339"
"7169","2","5","8","63","45","23","103","464","187","C0001403"
"1848","2","3","5","42","81","296","399","201","274","C0001403"
"3561","2","5","7","53","14","20","25","40","186","C0001403"
"3889","2","1","6","11","142","225","142","220","298","C0001403"
"6785","2","3","5","67","7","5","239","311","393","C0001403"
"51360","2","3","3","26","35","276","91","433","203","C0001403"
"54768","2","3","12","41","92","197","57","198","517","C0001403"
"1184","2","5","8","63","45","23","34","464","187","C0001403"
"1535","2","5","7","34","52","216","395","549","674","C0001403"
"10913","2","3","12","41","219","339","156","568","697","C0001403"
"50","2","3","5","80","81","50","304","167","593","C0001403"
"3239","2","3","3","19","221","321","428","541","667","C0001403"
"760","2","3","5","35","41","77","40","78","178","C0001403"
"5190","2","3","5","43","161","305","409","208","482","C0001403"
"4692","2","5","7","53","51","119","402","489","416","C0001403"
"9049","2","3","3","41","151","276","378","271","356","C0001403"
"55172","2","5","7","27","36","150","341","223","628","C0001403"
"10345","2","5","8","63","45","23","34","464","187","C0001403"
"4015","2","5","7","53","51","342","454","573","492","C0001430"
"1778","2","3","7","76","153","40","38","54","75","C0001430"
"8518","2","3","12","19","31","1","426","55","78","C0001430"
"2736","2","3","12","41","116","321","428","54","667","C0001430"
"3691","2","5","7","53","51","342","454","573","492","C0001430"
"8504","2","3","5","47","144","185","238","310","392","C0001430"
"2651","2","3","2","78","184","202","124","337","434","C0001430"
"3897","2","5","7","53","51","335","444","560","373","C0001430"
"1300","2","5","7","53","51","342","454","573","492","C0001430"
"5696","2","3","12","41","116","268","156","568","116","C0001430"
"7040","2","5","7","53","51","342","454","573","492","C0001430"
"9247","2","5","7","53","221","197","259","423","389","C0001430"
"4072","2","5","7","53","51","119","454","573","492","C0001430"
"2950","2","5","7","34","52","216","395","549","674","C0001430"
"6557","2","5","8","45","94","199","240","415","666","C0001430"
"7048","2","5","7","53","51","342","259","423","389","C0001430"
"6885","2","3","12","41","219","339","156","568","697","C0001430"
"2074","2","3","12","19","31","1","426","55","78","C0001430"
"7466","2","5","7","53","51","342","454","573","492","C0001430"
"8022","2","3","3","110","85","321","428","541","667","C0001430"
"9896","2","3","5","80","81","296","399","201","274","C0001430"
"5443","2","5","4","68","96","326","427","548","672","C0001430"
"10269","2","3","2","48","182","50","119","444","556","C0001430"
"4852","2","5","4","68","96","326","427","548","672","C0001430"
"3908","2","5","7","53","51","342","454","573","492","C0001430"
"4513","2","3","2","48","170","110","141","359","532","C0001430"
"2950","2","5","7","34","52","216","395","549","674","C0001430"
"3852","2","1","6","11","142","225","142","220","298","C0001430"
"1535","2","5","7","34","52","216","395","549","674","C0001430"
"22954","2","3","12","41","116","268","434","468","213","C0001430"
"673","2","5","7","53","14","20","34","540","68","C0001430"
"3984","2","5","7","53","14","20","34","540","68","C0001430"
