"gene","0","0.5","1","1.5","2","2.5","3","3.5","4","disease"
"1","4329","2","3","2","67","92","293","229","381","496","C0000768"
"2","9759","2","3","12","19","31","276","91","433","118","C0000768"
"3","27089","2","3","2","48","170","50","119","444","542","C0000768"
"4","7132","2","3","12","41","219","339","156","568","697","C0000768"
"5","2737","2","3","12","19","116","321","428","54","667","C0000768"
"6","5167","2","3","5","32","93","163","207","303","126","C0000768"
"7","6736","2","3","12","19","31","276","91","433","667","C0000768"
"8","4292","2","3","12","19","31","261","116","1","86","C0000768"
"9","8106","2","3","2","22","33","323","66","101","136","C0000768"
"10","3172","2","3","3","19","151","276","91","433","118","C0000768"
"11","930","2","5","7","53","14","119","25","40","186","C0000768"
"12","368","2","3","12","41","116","268","423","536","445","C0000832"
"13","6557","2","5","8","45","94","199","240","415","666","C0000832"
"14","2571","2","3","2","67","142","71","152","197","219","C0000832"
"15","1030","2","3","12","19","31","1","426","55","78","C0000887"
"16","2067","2","3","12","19","31","261","116","1","86","C0000887"
"17","3700","2","5","7","53","51","342","454","573","702","C0000887"
"18","4621","2","5","8","63","45","23","103","464","187","C0000887"
"19","1836","2","3","2","35","41","94","260","330","375","C0000887"
"20","6647","2","3","2","95","2","342","378","173","702","C0000887"
"21","8625","2","3","12","19","31","276","91","236","118","C0000889"
"22","4878","2","3","12","19","31","1","426","55","78","C0000889"
"23","7066","2","5","7","53","51","119","25","573","416","C0000889"
"24","30061","2","3","5","25","44","165","101","274","358","C0000889"
"25","23426","2","5","7","42","36","71","177","223","219","C0000889"
"26","1836","2","3","2","35","41","94","260","330","375","C0000889"
"27","55135","2","3","12","76","137","76","136","472","435","C0000889"
"28","2488","2","5","4","68","96","326","427","548","672","C0000889"
"29","4337","2","3","2","80","91","75","204","267","352","C0000889"
"30","6391","2","3","2","48","170","50","119","444","556","C0000889"
"31","1280","2","5","7","53","51","342","454","573","492","C0000889"
"32","6657","2","3","12","19","221","321","428","541","667","C0000889"
"33","4747","2","5","7","27","36","150","341","223","628","C0000889"
"34","7051","2","1","6","11","142","225","142","220","298","C0000889"
"35","55120","2","3","12","19","31","261","116","1","86","C0000889"
"36","19","2","3","3","19","151","276","91","433","118","C0000889"
"37","11200","2","3","12","19","31","261","116","1","86","C0000889"
"38","5830","2","3","5","43","161","305","409","208","482","C0000889"
"39","3172","2","3","3","19","151","276","91","433","118","C0000889"
"40","5071","2","3","12","41","116","268","434","468","213","C0000889"
"41","5625","2","3","2","101","103","177","225","271","356","C0001122"
"42","60","2","3","12","60","45","184","155","287","78","C0001122"
"43","25782","2","5","7","60","54","24","30","46","72","C0001122"
"44","4747","2","5","7","27","36","150","341","223","628","C0001126"
"45","2109","2","3","2","48","170","50","119","444","556","C0001126"
"46","9949","2","3","2","22","33","225","142","220","298","C0001126"
"47","182","2","5","7","53","51","143","428","236","667","C0001126"
"48","1289","2","5","7","53","51","342","454","573","492","C0001126"
"49","9056","2","3","8","45","94","199","240","415","666","C0001126"
"50","1636","2","3","5","80","81","166","397","418","568","C0001126"
"51","3694","2","5","7","53","51","342","454","573","492","C0001126"
"52","5080","2","3","3","19","221","321","428","541","667","C0001126"
"53","2629","2","3","5","80","81","250","291","152","420","C0001126"
"54","4540","2","3","2","48","170","50","119","444","556","C0001175"
"55","5727","2","3","12","68","221","197","259","560","422","C0001175"
"56","7737","2","3","12","22","33","268","434","468","213","C0001175"
"57","11107","2","3","12","19","31","1","426","55","78","C0001202"
"58","5605","2","5","7","53","14","20","34","540","68","C0001202"
"59","7841","2","3","2","41","116","178","423","536","445","C0001206"
"60","5993","2","3","12","19","31","1","426","55","78","C0001206"
"61","51601","2","3","2","67","92","293","55","75","311","C0001206"
"62","7305","2","5","7","34","52","216","395","549","674","C0001206"
"63","1356","2","3","7","53","51","342","454","573","492","C0001206"
"64","7547","2","3","3","19","221","321","428","541","667","C0001206"
"65","189","2","3","5","43","161","305","409","208","482","C0001206"
"66","51057","2","3","12","76","153","40","38","54","75","C0001206"
"67","2070","2","3","12","19","31","1","426","55","78","C0001206"
"68","8314","2","3","12","41","31","1","426","55","78","C0001206"
"69","8575","2","3","2","22","33","323","66","101","194","C0001206"
"70","2542","2","3","5","80","81","296","399","500","577","C0001206"
"71","3284","2","3","2","69","98","169","299","183","243","C0001206"
"72","10381","2","3","12","76","153","40","38","54","75","C0001206"
"73","54880","2","3","12","19","31","1","426","55","78","C0001206"
"74","55033","2","3","2","110","105","178","226","297","380","C0001206"
"75","8450","2","3","12","41","116","268","434","468","213","C0001206"
"76","5979","2","5","7","53","14","20","25","40","186","C0001339"
"77","10436","2","3","2","110","85","237","433","547","671","C0001339"
"78","4582","2","5","7","53","206","324","430","429","544","C0001339"
"79","4854","2","5","7","53","51","143","428","236","667","C0001403"
"80","3728","2","5","7","34","52","225","142","220","298","C0001403"
"81","23111","2","3","12","41","219","339","156","568","697","C0001403"
"82","4036","2","5","7","60","14","184","341","544","669","C0001403"
"83","3043","2","5","7","34","52","216","395","549","116","C0001403"
"84","6794","2","3","12","53","14","20","34","540","68","C0001403"
"85","3481","2","5","7","53","51","342","454","573","492","C0001403"
"86","2316","2","5","7","53","51","342","454","573","702","C0001403"
"87","4952","2","3","5","60","54","184","30","544","669","C0001403"
"88","5830","2","3","5","43","161","305","409","208","482","C0001403"
"89","3764","2","5","8","63","36","166","106","110","158","C0001403"
"90","1736","2","3","2","110","85","237","433","547","671","C0001403"
"91","10483","2","3","7","60","54","24","30","46","72","C0001403"
"92","190","2","3","3","19","151","276","91","433","118","C0001403"
"93","1717","2","3","2","19","151","276","48","69","204","C0001403"
"94","5193","2","3","5","43","161","305","409","208","482","C0001403"
"95","3758","2","5","8","63","36","166","106","110","158","C0001403"
"96","1134","2","5","8","27","70","99","162","216","290","C0001403"
"97","8260","2","3","12","41","85","266","76","287","78","C0001430"
"98","5894","2","5","7","60","54","23","34","464","187","C0001430"
"99","2670","2","5","7","27","36","150","341","223","628","C0001430"
"100","3630","2","5","7","53","14","20","25","40","186","C0001430"
"101","26353","2","3","12","76","45","160","347","271","356","C0001430"
"102","3239","2","3","3","19","221","321","428","541","667","C0001430"
"103","84062","2","5","7","60","18","184","341","544","669","C0001430"
"104","10516","2","5","7","53","51","342","454","573","492","C0001430"
"105","182","2","5","7","53","51","143","428","236","667","C0001430"
"106","8314","2","3","12","41","31","1","426","55","78","C0001430"
"107","358","2","3","5","80","81","166","397","374","486","C0001430"
"108","3845","2","5","7","60","54","24","30","46","72","C0001430"
"109","348","2","5","7","53","51","342","454","573","492","C0001430"
"110","4914","2","3","2","22","18","266","202","252","252","C0001430"
"111","9197","2","3","2","67","92","293","55","75","311","C0001430"
"112","51091","2","3","2","110","85","237","433","547","671","C0001430"
"113","654","2","5","7","53","51","342","259","423","389","C0001430"
"114","2316","2","5","7","53","51","342","454","573","702","C0001430"
"115","5826","2","3","7","48","161","105","139","186","245","C0001430"
"116","55800","2","5","8","27","36","150","341","223","628","C0001430"
"117","7450","2","5","7","53","51","342","454","573","492","C0001430"
"118","1387","2","3","12","19","31","276","91","433","118","C0001430"
"119","2239","2","3","2","74","51","342","454","573","492","C0001430"
"120","79751","2","3","2","10","180","290","26","73","74","C0001430"
"121","1910","2","5","4","68","96","326","427","548","672","C0001430"
"122","92482","2","3","12","76","153","76","38","54","75","C0001430"
"123","7157","2","3","12","19","31","261","402","489","551","C0001430"
"124","9581","2","3","5","27","36","150","76","223","628","C0001430"
"125","3845","2","5","7","60","54","24","30","46","72","C0001430"
"126","6736","2","3","12","19","31","276","91","433","667","C0001430"
"127","3558","2","5","7","53","14","20","25","40","186","C0001430"
"128","55215","2","3","12","76","31","261","116","1","86","C0001430"
"129","1646","2","3","2","46","136","227","168","225","490","C0001618"
"130","673","2","5","7","53","14","20","34","540","68","C0001618"
"131","54","2","3","5","80","81","178","195","256","342","C0001618"
"132","6229","2","3","2","110","85","237","433","547","671","C0001621"
"133","51750","2","3","12","19","31","261","116","1","86","C0001621"
"134","51741","2","3","2","22","33","323","66","101","127","C0001623"
"135","5602","2","3","12","19","14","150","34","540","68","C0001623"
"136","59","2","5","8","63","45","23","103","464","187","C0001623"
"137","2934","2","5","7","34","52","216","395","549","674","C0001623"
"138","11285","2","3","2","74","205","191","396","408","620","C0001623"
"139","10269","2","3","2","48","182","50","119","444","556","C0001623"
"140","2674","2","5","7","53","14","20","25","40","186","C0001623"
"141","55670","2","3","5","43","161","305","409","208","482","C0001623"
"142","9871","2","3","7","60","153","40","38","54","203","C0001623"
"143","2261","2","5","7","53","14","20","25","40","186","C0001624"
"144","8517","2","3","12","41","219","339","156","568","697","C0001624"
"145","4620","2","5","8","63","45","23","103","464","187","C0001624"
"146","4626","2","5","8","63","45","23","103","464","187","C0001624"
"147","4591","2","3","12","41","116","268","434","468","213","C0001624"
"148","5604","2","5","7","53","14","20","34","540","68","C0001624"
"149","5130","2","3","2","85","143","286","51","488","102","C0001624"
"150","5447","2","3","5","91","214","271","372","471","586","C0001624"
"151","613","2","5","7","60","54","24","30","46","72","C0001624"
"152","4902","2","5","7","53","14","20","25","40","186","C0001624"
"153","2316","2","5","7","53","51","342","454","573","702","C0001624"
"154","639","2","3","12","19","31","1","426","55","78","C0001627"
"155","26580","2","5","8","27","70","99","162","216","290","C0001627"
"156","9361","2","3","2","48","170","50","119","444","556","C0001627"
"157","23209","2","5","8","63","45","23","103","464","187","C0001627"
"158","2629","2","3","5","80","81","250","291","152","420","C0001627"
"159","10262","2","3","2","22","33","323","66","101","136","C0001627"
"160","2200","2","5","7","53","51","342","454","573","492","C0001627"
"161","4976","2","3","2","48","170","50","119","444","556","C0001627"
"162","175","2","3","7","34","52","216","395","549","674","C0001627"
"163","3576","2","5","4","68","96","326","427","548","672","C0001627"
"164","51364","2","3","6","11","142","225","142","220","298","C0001627"
"165","54345","2","5","3","19","221","321","428","541","667","C0001723"
"166","4952","2","3","5","60","54","184","30","544","669","C0001723"
"167","10815","2","5","7","60","36","71","341","223","666","C0001723"
"168","5832","2","3","2","101","62","189","182","509","252","C0001723"
"169","4695","2","3","2","48","170","50","119","444","556","C0001723"
"170","1644","2","3","2","88","79","239","333","258","345","C0001723"
"171","2670","2","5","7","27","36","150","341","223","628","C0001733"
"172","488","2","5","8","63","45","23","103","464","187","C0001733"
"173","4535","2","3","2","48","170","50","119","444","556","C0001733"
