"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"10018","2","3","7","41","219","339","402","489","72","C0000768"
"1303","2","5","7","53","51","342","454","573","492","C0000768"
"4620","2","5","8","63","45","23","103","464","187","C0000768"
"6913","2","3","3","19","221","321","428","541","667","C0000768"
"5189","2","3","5","43","161","305","409","208","482","C0000768"
"5468","2","3","3","19","151","276","91","433","118","C0000768"
"2316","2","5","7","53","51","342","454","573","702","C0000768"
"5053","2","3","5","80","81","166","236","308","390","C0000768"
"2261","2","5","7","53","14","20","25","40","186","C0000768"
"5144","2","3","4","68","96","326","427","548","672","C0000768"
"81839","2","3","2","41","36","71","259","64","422","C0000768"
"1958","2","3","12","19","31","276","91","433","116","C0000832"
"2660","2","5","7","53","51","342","259","423","389","C0000832"
"9469","2","3","2","103","189","303","29","475","467","C0000832"
"9241","2","5","7","53","51","342","259","423","389","C0000887"
"9414","2","5","7","42","36","71","177","223","219","C0000887"
"2290","2","3","3","19","221","321","428","541","667","C0000887"
"6514","2","5","7","90","216","337","448","565","562","C0000887"
"4846","2","3","5","41","219","75","243","44","64","C0000887"
"2316","2","5","7","53","51","342","454","573","702","C0000887"
"9820","2","3","12","41","116","268","434","468","213","C0000889"
"10815","2","5","7","60","36","71","341","223","666","C0000889"
"4535","2","3","2","48","170","50","119","444","556","C0000889"
"54386","2","3","12","19","31","261","116","1","78","C0000889"
"5745","2","5","4","68","96","326","427","548","672","C0000889"
"55572","2","3","2","48","170","50","119","444","556","C0000889"
"9210","2","5","7","53","51","342","454","573","492","C0000889"
"1106","2","3","12","19","31","1","426","55","78","C0000889"
"55212","2","3","12","76","153","76","38","54","75","C0000889"
"2218","2","5","2","53","123","194","255","560","373","C0000889"
"1760","2","5","8","63","14","20","34","540","68","C0000889"
"176","2","5","7","53","51","342","454","573","492","C0000889"
"2334","2","5","7","53","14","20","25","40","186","C0000889"
"6452","2","5","7","53","14","20","25","40","186","C0000889"
"9031","2","3","12","19","31","1","426","55","78","C0000889"
"3569","2","5","7","53","51","342","454","573","416","C0000889"
"6469","2","5","3","53","221","197","259","560","422","C0000889"
"3892","2","1","6","11","142","225","142","220","298","C0000889"
"7067","2","3","3","19","151","276","91","433","118","C0000889"
"5894","2","5","7","60","54","23","34","464","187","C0000889"
"3030","2","3","2","48","57","339","44","65","31","C0001122"
"2538","2","3","5","90","216","333","438","561","689","C0001122"
"22891","2","3","12","76","153","40","341","54","75","C0001122"
"55806","2","3","12","19","31","1","426","55","78","C0001126"
"2177","2","3","2","110","90","261","431","545","443","C0001126"
"3569","2","5","7","53","51","342","454","573","416","C0001126"
"2876","2","3","5","80","81","110","378","173","229","C0001126"
"50506","2","3","2","36","48","89","110","400","341","C0001126"
"847","2","3","7","34","52","216","395","549","674","C0001126"
"1187","2","5","8","63","45","23","34","464","187","C0001126"
"7043","2","5","7","53","51","342","454","573","492","C0001126"
"4000","2","3","12","26","105","178","226","297","156","C0001126"
"84522","2","3","2","48","170","50","119","444","155","C0001126"
"23165","2","3","12","22","33","323","66","101","664","C0001175"
"4644","2","5","7","60","54","184","141","359","411","C0001175"
"6911","2","5","6","19","142","335","259","560","373","C0001175"
"3081","2","3","2","91","51","3","267","308","429","C0001202"
"7043","2","5","7","53","51","342","454","573","492","C0001202"
"55755","2","3","12","76","153","40","38","54","75","C0001206"
"1308","2","5","7","53","51","119","454","573","492","C0001206"
"2006","2","5","7","53","51","342","454","573","492","C0001206"
"7314","2","3","12","41","219","261","409","208","482","C0001206"
"3579","2","5","4","34","52","216","427","548","672","C0001206"
"25793","2","3","12","41","116","268","434","468","213","C0001206"
"9632","2","3","7","60","153","40","38","54","203","C0001206"
"7174","2","3","12","41","116","268","434","468","213","C0001206"
"3953","2","5","7","53","14","20","25","40","186","C0001206"
"26040","2","3","12","19","31","1","116","297","78","C0001206"
"6662","2","3","3","19","221","321","428","541","667","C0001206"
"5813","2","3","12","19","31","1","116","159","211","C0001206"
"5465","2","3","3","19","151","276","91","433","118","C0001206"
"356","2","5","7","53","219","339","25","489","697","C0001206"
"5826","2","3","7","48","161","105","139","186","245","C0001206"
"1152","2","3","2","72","115","66","72","507","152","C0001206"
"9723","2","5","7","53","51","342","79","560","373","C0001206"
"6674","2","3","12","48","57","50","38","54","462","C0001339"
"547","2","3","7","76","153","40","38","54","75","C0001339"
"6335","2","5","8","63","36","166","341","390","158","C0001339"
"5222","2","5","5","68","96","185","238","310","272","C0001403"
"29887","2","3","7","60","18","110","141","198","270","C0001403"
"7046","2","3","12","41","219","339","259","423","605","C0001403"
"5781","2","5","7","53","14","20","25","40","186","C0001403"
"26040","2","3","12","19","31","1","116","297","78","C0001403"
"25885","2","3","12","19","31","1","426","55","78","C0001403"
"4864","2","3","5","48","152","184","341","544","669","C0001403"
"1836","2","3","2","35","41","94","260","330","375","C0001403"
"26123","2","3","2","76","153","40","38","54","75","C0001403"
"11200","2","3","12","19","31","261","116","1","86","C0001403"
"9997","2","3","2","48","170","50","119","444","556","C0001403"
"367","2","3","12","19","31","276","91","433","118","C0001403"
"8818","2","3","2","61","77","142","176","280","363","C0001403"
"4535","2","3","2","48","170","50","119","444","556","C0001403"
"55651","2","3","2","110","85","237","433","547","671","C0001403"
"8890","2","3","2","110","85","237","433","547","671","C0001403"
"4514","2","3","2","48","57","110","141","359","5","C0001403"
"3075","2","5","7","53","51","119","395","549","674","C0001403"
"2155","2","5","7","53","51","119","454","549","674","C0001430"
"7140","2","5","8","63","45","23","103","464","187","C0001430"
"940","2","5","7","53","14","20","25","40","186","C0001430"
"9990","2","5","8","45","94","199","240","415","666","C0001430"
"7140","2","5","8","63","45","23","103","464","187","C0001430"
"257","2","3","3","19","221","321","428","541","667","C0001430"
"7167","2","3","2","90","167","266","367","500","577","C0001430"
"3758","2","5","8","63","36","166","106","110","158","C0001430"
"4286","2","3","12","19","31","261","116","1","664","C0001430"
"4538","2","3","2","48","170","50","119","444","556","C0001430"
"3576","2","5","4","68","96","326","427","548","672","C0001430"
"57030","2","3","7","27","36","150","341","223","628","C0001430"
"3039","2","3","5","35","41","118","155","287","116","C0001430"
"3239","2","3","3","19","221","321","428","541","667","C0001430"
"25836","2","3","12","76","153","40","38","54","75","C0001430"
"5075","2","3","3","19","221","321","428","541","667","C0001430"
"23299","2","3","12","76","153","40","38","54","75","C0001430"
"3815","2","5","7","53","14","20","25","40","186","C0001430"
"29108","2","5","7","34","52","216","395","549","674","C0001430"
"54476","2","3","12","41","219","339","156","568","697","C0001430"
"3651","2","3","3","19","221","321","428","541","667","C0001430"
"4540","2","3","2","48","170","50","119","444","556","C0001430"
"7046","2","3","12","41","219","339","259","423","605","C0001430"
"3913","2","5","7","53","51","342","454","573","492","C0001430"
"249","2","3","5","27","51","335","444","560","373","C0001430"
"5592","2","5","4","53","14","20","34","540","68","C0001430"
"2683","2","3","7","34","52","216","395","549","617","C0001430"
"54949","2","3","2","48","170","50","119","444","556","C0001430"
"5428","2","3","2","48","170","50","119","167","593","C0001430"
"2812","2","5","7","53","51","342","454","573","492","C0001430"
"1828","2","5","7","34","52","216","142","220","298","C0001430"
"6341","2","3","2","48","170","50","119","444","556","C0001430"
"4914","2","3","2","22","18","266","202","252","252","C0001618"
"526","2","3","5","29","88","132","172","199","308","C0001618"
"129880","2","3","12","76","153","40","38","54","75","C0001618"
"3239","2","3","3","19","221","321","428","541","667","C0001621"
"4729","2","3","2","48","170","50","119","444","556","C0001621"
"2773","2","5","4","68","96","326","427","548","672","C0001623"
"2956","2","3","12","19","31","261","116","1","86","C0001623"
"5914","2","3","3","19","151","276","91","433","118","C0001623"
"1889","2","5","4","68","96","326","427","548","672","C0001623"
