"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"3239","2","3","3","19","221","321","428","541","667","C0000768"
"2048","2","5","7","53","14","20","25","560","373","C0000768"
"287","2","5","7","76","153","40","38","54","203","C0000768"
"4036","2","5","7","60","14","184","341","544","669","C0000768"
"348","2","5","7","53","51","342","454","573","492","C0000768"
"51750","2","3","12","19","31","261","116","1","86","C0000768"
"4854","2","5","7","53","51","143","428","236","667","C0000768"
"60482","2","5","8","45","94","199","240","415","666","C0000768"
"4893","2","5","7","34","52","24","30","46","72","C0000768"
"11200","2","3","12","19","31","261","116","1","86","C0000768"
"5077","2","3","3","19","221","321","428","541","667","C0000768"
"3815","2","5","7","53","14","20","25","40","186","C0000832"
"1387","2","3","12","19","31","276","91","433","118","C0000832"
"1134","2","5","8","27","70","99","162","216","290","C0000832"
"5830","2","3","5","43","161","305","409","208","482","C0000887"
"7852","2","5","4","68","96","326","427","548","672","C0000887"
"3673","2","5","7","53","51","342","454","573","492","C0000887"
"5193","2","3","5","43","161","305","409","208","482","C0000887"
"2903","2","5","7","53","14","20","25","223","219","C0000887"
"7337","2","3","12","41","116","268","434","468","213","C0000887"
"773","2","5","8","27","36","166","341","223","628","C0000889"
"7291","2","3","12","19","151","276","91","489","416","C0000889"
"6948","2","5","7","48","51","105","139","186","245","C0000889"
"7809","2","5","8","63","45","23","34","464","187","C0000889"
"2263","2","5","7","53","14","20","25","40","186","C0000889"
"7314","2","3","12","41","219","261","409","208","482","C0000889"
"26277","2","3","12","19","31","1","426","1","78","C0000889"
"779","2","5","8","63","36","166","341","390","158","C0000889"
"2260","2","5","7","53","14","20","25","40","186","C0000889"
"7043","2","5","7","53","51","342","454","573","492","C0000889"
"1106","2","3","12","19","31","1","426","55","78","C0000889"
"3265","2","5","7","60","54","24","30","46","72","C0000889"
"51360","2","3","3","26","35","276","91","433","203","C0000889"
"2248","2","5","7","53","14","20","25","40","186","C0000889"
"3690","2","5","7","53","51","342","454","573","492","C0000889"
"10516","2","5","7","53","51","342","454","573","492","C0000889"
"3624","2","5","7","53","51","342","259","423","389","C0000889"
"1301","2","5","7","53","51","342","454","573","492","C0000889"
"6239","2","3","12","19","119","330","214","454","144","C0000889"
"25836","2","3","12","76","153","40","38","54","75","C0000889"
"54902","2","3","2","48","182","50","119","444","556","C0001122"
"55135","2","3","12","76","137","76","136","472","435","C0001122"
"5631","2","3","2","72","119","109","266","336","452","C0001122"
"2483","2","3","2","22","33","323","66","101","136","C0001126"
"778","2","5","8","63","36","166","341","223","158","C0001126"
"50807","2","5","7","60","14","24","25","40","215","C0001126"
"1643","2","3","12","41","116","268","434","468","213","C0001126"
"3070","2","3","12","76","31","1","426","55","78","C0001126"
"4352","2","5","7","53","14","20","25","40","186","C0001126"
"1290","2","5","7","53","51","342","454","573","492","C0001126"
"3936","2","5","7","34","45","216","378","572","702","C0001126"
"9723","2","5","7","53","51","342","79","560","373","C0001126"
"5447","2","3","5","91","214","271","372","471","586","C0001126"
"8291","2","5","8","63","45","23","103","464","187","C0001175"
"23020","2","3","2","22","33","323","66","101","136","C0001175"
"9663","2","3","5","80","81","296","51","488","102","C0001175"
"8600","2","5","7","41","219","339","156","568","697","C0001202"
"2261","2","5","7","53","14","20","25","40","186","C0001202"
"79944","2","3","2","48","170","50","119","220","298","C0001206"
"1749","2","3","3","19","221","321","428","541","667","C0001206"
"3748","2","5","8","63","36","166","106","110","158","C0001206"
"773","2","5","8","27","36","166","341","223","628","C0001206"
"5885","2","3","12","76","153","40","38","54","75","C0001206"
"1789","2","3","12","19","31","1","426","55","78","C0001206"
"1356","2","3","7","53","51","342","454","573","492","C0001206"
"6499","2","3","2","110","85","237","433","547","671","C0001206"
"4313","2","5","7","53","51","342","454","573","492","C0001206"
"3663","2","3","12","53","184","119","156","287","116","C0001206"
"4054","2","5","7","53","51","342","454","573","492","C0001206"
"8085","2","3","12","19","31","1","426","55","78","C0001206"
"771","2","3","5","35","41","77","40","241","212","C0001206"
"5190","2","3","5","43","161","305","409","208","482","C0001206"
"54487","2","3","2","22","33","323","66","101","136","C0001206"
"7169","2","5","8","63","45","23","103","464","187","C0001206"
"3767","2","5","8","63","36","166","106","110","158","C0001206"
"4621","2","5","8","63","45","23","103","464","187","C0001339"
"27077","2","3","12","76","153","40","38","54","75","C0001339"
"8822","2","5","7","53","14","20","25","40","186","C0001339"
"26580","2","5","8","27","70","99","162","216","290","C0001403"
"6337","2","5","8","63","45","23","34","464","187","C0001403"
"1301","2","5","7","53","51","342","454","573","492","C0001403"
"8030","2","3","12","76","137","76","136","472","435","C0001403"
"7291","2","3","12","19","151","276","91","489","416","C0001403"
"2239","2","3","2","74","51","342","454","573","492","C0001403"
"7200","2","5","4","68","96","326","427","548","672","C0001403"
"7124","2","3","12","41","219","339","156","568","697","C0001403"
"5745","2","5","4","68","96","326","427","548","672","C0001403"
"1501","2","5","7","27","36","150","341","223","628","C0001403"
"4137","2","3","7","27","36","150","341","223","628","C0001403"
"3078","2","5","7","53","51","119","395","549","674","C0001403"
"7015","2","3","12","19","31","1","426","55","78","C0001403"
"4072","2","5","7","53","51","119","454","573","492","C0001403"
"2624","2","3","12","19","31","1","155","287","116","C0001403"
"1387","2","3","12","19","31","276","91","433","118","C0001403"
"583","2","3","12","76","153","40","38","54","75","C0001403"
"60675","2","5","4","68","96","326","427","548","672","C0001403"
"6135","2","3","2","110","85","237","433","547","671","C0001430"
"540","2","5","8","63","45","23","103","464","187","C0001430"
"6770","2","5","7","27","36","273","341","100","589","C0001430"
"1293","2","5","7","53","51","342","454","573","492","C0001430"
"7737","2","3","12","22","33","268","434","468","213","C0001430"
"7849","2","3","3","19","221","321","428","541","667","C0001430"
"79068","2","3","2","72","81","42","52","105","349","C0001430"
"8924","2","3","12","41","116","268","434","468","213","C0001430"
"7337","2","3","12","41","116","268","434","468","213","C0001430"
"1028","2","3","12","19","31","1","116","1","86","C0001430"
"7518","2","3","12","19","31","261","116","1","86","C0001430"
"2316","2","5","7","53","51","342","454","573","702","C0001430"
"7490","2","3","3","19","221","321","428","541","667","C0001430"
"3265","2","5","7","60","54","24","30","46","72","C0001430"
"1029","2","3","12","19","31","1","116","1","664","C0001430"
"5961","2","5","7","27","51","326","126","414","702","C0001430"
"23594","2","3","12","76","153","261","116","1","86","C0001430"
"81622","2","3","2","48","219","50","156","444","697","C0001430"
"6469","2","5","3","53","221","197","259","560","422","C0001430"
"5159","2","5","7","53","14","20","25","40","186","C0001430"
"51715","2","5","7","60","54","24","30","46","72","C0001430"
"5824","2","3","5","47","144","185","238","310","392","C0001430"
"5376","2","5","7","53","51","342","454","573","492","C0001430"
"7148","2","5","7","53","51","342","454","573","492","C0001430"
"1292","2","5","7","53","51","342","454","573","492","C0001430"
"5940","2","3","2","22","33","323","66","101","136","C0001430"
"1031","2","3","12","19","31","1","426","55","78","C0001430"
"6452","2","5","7","53","14","20","25","40","186","C0001430"
"4692","2","5","7","53","51","119","402","489","416","C0001430"
"5295","2","5","7","53","14","20","25","40","186","C0001430"
"1186","2","5","8","63","45","23","34","464","187","C0001430"
"4041","2","5","3","68","221","197","259","560","422","C0001430"
"5538","2","3","2","115","18","340","269","342","444","C0001618"
"2317","2","5","7","63","45","23","103","287","664","C0001618"
"6473","2","3","3","19","221","321","428","541","667","C0001618"
"1499","2","3","12","19","221","197","259","560","422","C0001621"
"5657","2","5","7","34","52","216","395","549","674","C0001621"
"1305","2","5","7","53","51","342","454","573","492","C0001623"
"3717","2","5","7","53","14","20","25","40","186","C0001623"
"2099","2","3","12","19","151","276","91","433","118","C0001623"
"5894","2","5","7","60","54","23","34","464","187","C0001623"
"5573","2","3","12","19","184","118","155","287","116","C0001623"
"10908","2","3","2","97","173","275","377","473","592","C0001623"
"10269","2","3","2","48","182","50","119","444","556","C0001623"
"7555","2","3","2","110","85","237","433","547","671","C0001623"
"6736","2","3","12","19","31","276","91","433","667","C0001623"
"57045","2","5","7","53","51","342","259","573","492","C0001624"
