"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"2273","2","5","8","63","45","23","103","464","187","C0000768"
"51204","2","3","2","48","170","50","119","444","556","C0000768"
"25782","2","5","7","60","54","24","30","46","72","C0000768"
"5447","2","3","5","91","214","271","372","471","586","C0000768"
"7353","2","3","12","41","219","339","156","568","605","C0000768"
"10555","2","3","7","34","52","216","395","549","622","C0000768"
"53834","2","5","7","53","51","342","454","573","492","C0000768"
"27229","2","3","12","76","153","40","38","54","75","C0000768"
"10269","2","3","2","48","182","50","119","444","556","C0000768"
"8200","2","5","7","53","51","342","259","423","389","C0000768"
"2301","2","5","6","11","142","225","142","220","673","C0000768"
"3265","2","5","7","60","54","24","30","46","72","C0000832"
"147409","2","1","6","11","142","225","142","220","298","C0000832"
"8675","2","5","7","60","54","24","98","66","203","C0000832"
"9321","2","3","12","76","153","40","38","54","203","C0000887"
"54941","2","3","12","41","116","268","434","468","213","C0000887"
"6310","2","3","12","22","142","225","366","362","468","C0000887"
"2628","2","3","8","45","94","199","240","415","666","C0000887"
"50940","2","3","4","68","96","326","427","548","672","C0000887"
"3295","2","3","5","43","161","305","409","208","482","C0000887"
"2737","2","3","12","19","116","321","428","54","667","C0000889"
"1636","2","3","5","80","81","166","397","418","568","C0000889"
"29123","2","3","12","19","151","276","91","433","118","C0000889"
"10019","2","5","7","53","14","20","25","40","116","C0000889"
"7291","2","3","12","19","151","276","91","489","416","C0000889"
"4582","2","5","7","53","206","324","430","429","544","C0000889"
"54101","2","3","2","48","170","50","347","167","593","C0000889"
"5728","2","3","5","80","81","339","156","568","605","C0000889"
"4015","2","5","7","53","51","342","454","573","492","C0000889"
"5896","2","3","12","41","116","268","434","568","605","C0000889"
"2778","2","5","4","68","96","326","427","548","672","C0000889"
"4072","2","5","7","53","51","119","454","573","492","C0000889"
"1284","2","5","7","53","51","342","454","573","492","C0000889"
"5122","2","5","4","27","36","184","141","359","411","C0000889"
"54938","2","3","2","110","85","67","76","252","154","C0000889"
"429","2","3","3","19","221","321","428","541","667","C0000889"
"6576","2","3","2","45","94","199","240","569","666","C0000889"
"1727","2","3","7","34","52","216","395","549","197","C0000889"
"3239","2","3","3","19","221","321","428","541","667","C0000889"
"2737","2","3","12","19","116","321","428","54","667","C0000889"
"613","2","5","7","60","54","24","30","46","72","C0001122"
"10020","2","3","2","89","124","204","42","452","258","C0001122"
"3756","2","5","8","63","36","166","106","110","158","C0001122"
"6647","2","3","2","95","2","342","378","173","702","C0001126"
"8200","2","5","7","53","51","342","259","423","389","C0001126"
"2248","2","5","7","53","14","20","25","40","186","C0001126"
"5828","2","3","5","43","161","305","409","208","482","C0001126"
"7474","2","5","3","68","221","184","259","544","669","C0001126"
"9241","2","5","7","53","51","342","259","423","389","C0001126"
"3383","2","5","7","53","51","119","454","287","116","C0001126"
"3122","2","5","7","53","184","119","156","287","116","C0001126"
"1312","2","3","2","87","79","105","426","129","25","C0001126"
"7124","2","3","12","41","219","339","156","568","697","C0001126"
"51067","2","3","2","110","85","67","76","252","154","C0001175"
"54919","2","3","2","41","96","279","304","370","257","C0001175"
"2259","2","5","8","63","36","166","341","223","158","C0001175"
"9997","2","3","2","48","170","50","119","444","556","C0001202"
"4920","2","5","7","53","14","20","259","560","373","C0001202"
"25939","2","3","12","53","184","119","156","287","116","C0001206"
"30009","2","5","7","53","51","119","25","549","674","C0001206"
"650","2","5","7","53","51","342","259","423","389","C0001206"
"9150","2","3","12","19","31","261","116","159","211","C0001206"
"1690","2","5","7","27","51","342","454","573","492","C0001206"
"7468","2","3","12","19","31","1","426","55","78","C0001206"
"3845","2","5","7","60","54","24","30","46","72","C0001206"
"5159","2","5","7","53","14","20","25","40","186","C0001206"
