"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"3035","2","3","2","110","85","237","433","547","154","C0000768"
"4508","2","3","2","48","170","50","119","444","556","C0000768"
"55636","2","3","3","19","221","321","428","423","389","C0000768"
"4125","2","3","7","34","52","216","395","549","674","C0000768"
"8289","2","3","12","19","31","1","426","55","78","C0000768"
"5173","2","5","4","68","96","326","427","548","672","C0000768"
"2700","2","3","6","76","153","40","38","54","75","C0000768"
"7547","2","3","3","19","221","321","428","541","667","C0000768"
"207","2","3","7","53","14","20","34","489","416","C0000768"
"3239","2","3","3","19","221","321","428","541","667","C0000768"
"29954","2","5","2","27","206","324","430","215","290","C0000768"
"356","2","5","7","53","219","339","25","489","697","C0000832"
"5257","2","3","7","34","45","23","103","464","187","C0000832"
"9820","2","3","12","41","116","268","434","468","213","C0000832"
"5194","2","3","5","43","161","305","409","208","482","C0000887"
"4221","2","3","12","19","31","342","454","573","492","C0000887"
"2138","2","3","12","19","31","1","426","55","78","C0000887"
"7015","2","3","12","19","31","1","426","55","78","C0000887"
"6473","2","3","3","19","221","321","428","541","667","C0000887"
"3339","2","5","7","53","51","342","454","573","492","C0000887"
"4072","2","5","7","53","51","119","454","573","492","C0000889"
"3054","2","3","12","19","31","1","426","55","78","C0000889"
"6794","2","3","12","53","14","20","34","540","68","C0000889"
"2720","2","3","7","34","52","216","395","21","599","C0000889"
"7941","2","3","5","7","218","338","450","567","696","C0000889"
"1280","2","5","7","53","51","342","454","573","492","C0000889"
"8242","2","3","12","19","31","1","426","55","78","C0000889"
"7128","2","3","12","41","219","339","156","568","697","C0000889"
"2138","2","3","12","19","31","1","426","55","78","C0000889"
"1031","2","3","12","19","31","1","426","55","78","C0000889"
"673","2","5","7","53","14","20","34","540","68","C0000889"
"3561","2","5","7","53","14","20","25","40","186","C0000889"
"23592","2","3","12","26","105","342","259","423","389","C0000889"
"6165","2","3","2","110","85","237","433","547","671","C0000889"
"5189","2","3","5","43","161","305","409","208","482","C0000889"
"3123","2","5","7","53","51","119","156","287","116","C0000889"
"7314","2","3","12","41","219","261","409","208","482","C0000889"
"3026","2","5","7","68","51","119","395","549","674","C0000889"
"3516","2","3","12","19","31","143","428","236","667","C0000889"
"7148","2","5","7","53","51","342","454","573","492","C0000889"
"5468","2","3","3","19","151","276","91","433","118","C0001122"
"2200","2","5","7","53","51","342","454","573","492","C0001122"
"253017","2","3","2","67","92","29","35","49","174","C0001122"
"51816","2","5","7","34","52","216","395","549","674","C0001126"
"3614","2","3","7","34","52","216","395","549","674","C0001126"
"1356","2","3","7","53","51","342","454","573","492","C0001126"
"9210","2","5","7","53","51","342","454","573","492","C0001126"
"1200","2","3","5","80","81","178","226","297","380","C0001126"
"2581","2","3","5","80","81","250","291","152","420","C0001126"
"7291","2","3","12","19","151","276","91","489","416","C0001126"
"2350","2","5","5","27","51","335","444","560","373","C0001126"
"23516","2","3","5","27","81","99","162","216","290","C0001126"
"26012","2","3","12","19","31","261","116","159","211","C0001126"
"959","2","5","7","53","51","119","395","549","674","C0001175"
"3423","2","3","5","74","3","342","374","294","590","C0001175"
"6253","2","5","4","27","36","326","402","489","187","C0001175"
"5116","2","3","12","76","153","40","38","54","75","C0001202"
"7132","2","3","12","41","219","339","156","568","697","C0001202"
"3764","2","5","8","63","36","166","106","110","158","C0001206"
"673","2","5","7","53","14","20","34","540","68","C0001206"
"8243","2","3","12","76","31","40","38","54","75","C0001206"
"23426","2","5","7","42","36","71","177","223","219","C0001206"
"5277","2","3","2","61","77","142","176","235","317","C0001206"
"5888","2","3","12","19","31","261","116","1","86","C0001206"
