"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"595","2","3","12","19","31","1","426","489","416","C0000768"
"2706","2","3","12","76","153","40","38","54","75","C0000768"
"6866","2","5","4","68","96","326","427","548","672","C0000768"
"538","2","3","8","63","45","23","103","464","187","C0000768"
"6559","2","5","8","45","94","199","240","415","666","C0000768"
"8622","2","3","4","68","96","326","427","548","672","C0000768"
"2812","2","5","7","53","51","342","454","573","492","C0000768"
"5146","2","3","5","86","72","258","318","403","518","C0000768"
"29123","2","3","12","19","151","276","91","433","118","C0000768"
"23556","2","3","2","61","77","142","176","235","317","C0000768"
"10491","2","5","7","53","51","342","454","573","492","C0000768"
"1855","2","5","12","76","153","197","259","560","422","C0000832"
"4878","2","3","12","19","31","1","426","55","78","C0000832"
"546","2","3","12","19","31","261","426","1","86","C0000832"
"57096","2","3","12","76","153","40","38","54","75","C0000887"
"10000","2","5","7","53","14","20","34","540","68","C0000887"
"54982","2","3","2","48","170","50","399","167","593","C0000887"
"54862","2","3","12","76","153","40","38","54","75","C0000887"
"2317","2","5","7","63","45","23","103","287","664","C0000887"
"147372","2","5","3","19","221","342","428","541","667","C0000887"
"55212","2","3","12","76","153","76","38","54","75","C0000889"
"2218","2","5","2","53","123","194","255","560","373","C0000889"
"9928","2","3","12","76","153","40","38","54","75","C0000889"
"673","2","5","7","53","14","20","34","540","68","C0000889"
"51128","2","5","7","60","153","24","38","46","72","C0000889"
"801","2","5","8","63","45","23","103","464","187","C0000889"
"9361","2","3","2","48","170","50","119","444","556","C0000889"
"6197","2","3","12","19","14","20","34","540","68","C0000889"
"5314","2","3","12","76","153","40","38","54","75","C0000889"
"3070","2","3","12","76","31","1","426","55","78","C0000889"
"9031","2","3","12","19","31","1","426","55","78","C0000889"
"5604","2","5","7","53","14","20","34","540","68","C0000889"
"7177","2","3","5","80","51","119","454","549","674","C0000889"
"2071","2","3","12","19","31","261","116","159","211","C0000889"
"5277","2","3","2","61","77","142","176","235","317","C0000889"
"23418","2","5","7","53","36","71","177","560","373","C0000889"
"2263","2","5","7","53","14","20","25","40","186","C0000889"
"4538","2","3","2","48","170","50","119","444","556","C0000889"
"3553","2","5","7","53","51","119","25","489","416","C0000889"
"3988","2","3","5","98","174","277","379","476","42","C0000889"
"8864","2","3","3","19","151","276","91","433","118","C0001122"
"55636","2","3","3","19","221","321","428","423","389","C0001122"
"3691","2","5","7","53","51","342","454","573","492","C0001122"
"26012","2","3","12","19","31","261","116","159","211","C0001126"
"5979","2","5","7","53","14","20","25","40","186","C0001126"
"4722","2","3","2","48","170","50","119","444","556","C0001126"
"7403","2","3","12","19","31","1","426","55","78","C0001126"
"2534","2","5","7","53","14","20","25","40","186","C0001126"
"7252","2","5","4","68","96","326","427","548","672","C0001126"
"3758","2","5","8","63","36","166","106","110","158","C0001126"
"23556","2","3","2","61","77","142","176","235","317","C0001126"
"213","2","5","7","53","51","342","454","573","492","C0001126"
"2717","2","3","7","34","52","216","395","549","674","C0001126"
"7157","2","3","12","19","31","261","402","489","551","C0001175"
"773","2","5","8","27","36","166","341","223","628","C0001175"
"1436","2","5","7","53","14","20","25","40","186","C0001175"
"1545","2","3","5","91","175","271","372","443","558","C0001202"
"4791","2","3","12","41","219","339","156","568","697","C0001202"
"2516","2","3","3","19","151","276","91","433","118","C0001206"
"2597","2","3","2","90","167","266","367","500","577","C0001206"
"9469","2","3","2","103","189","303","29","475","467","C0001206"
"9049","2","3","3","41","151","276","378","271","356","C0001206"
"5970","2","3","12","19","31","276","91","433","118","C0001206"
"3459","2","5","7","53","184","119","156","287","116","C0001206"
"5156","2","5","7","53","14","20","25","40","186","C0001206"
"290","2","3","7","34","52","216","395","549","674","C0001206"
"590","2","3","5","85","143","286","51","488","604","C0001206"
"6497","2","5","3","19","221","342","259","423","389","C0001206"
"10019","2","5","7","53","14","20","25","40","116","C0001206"
"2263","2","5","7","53","14","20","25","40","186","C0001206"
"3000","2","5","4","68","96","326","427","548","672","C0001206"
"27077","2","3","12","76","153","40","38","54","75","C0001206"
"5573","2","3","12","19","184","118","155","287","116","C0001206"
"1268","2","5","4","68","96","326","427","548","672","C0001206"
"7148","2","5","7","53","51","342","454","573","492","C0001206"
"1593","2","3","5","79","152","273","157","333","277","C0001339"
"2551","2","3","3","19","151","276","91","433","118","C0001339"
"55636","2","3","3","19","221","321","428","423","389","C0001339"
"9096","2","5","7","53","51","335","259","560","373","C0001403"
"55650","2","3","2","61","77","142","176","235","557","C0001403"
"3043","2","5","7","34","52","216","395","549","116","C0001403"
"4055","2","3","12","41","219","339","156","568","697","C0001403"
"3077","2","5","7","53","51","119","395","549","674","C0001403"
"4843","2","3","5","43","161","305","409","489","416","C0001403"
"203286","2","5","7","50","30","193","306","148","624","C0001403"
"1154","2","3","12","41","116","268","434","468","213","C0001403"
"7428","2","3","12","41","116","268","434","468","213","C0001403"
"2626","2","3","12","19","31","118","155","287","116","C0001403"
"3190","2","3","2","22","33","323","66","101","136","C0001403"
"6927","2","3","3","19","221","321","428","541","667","C0001403"
"4853","2","3","12","19","124","143","428","236","667","C0001403"
"10312","2","3","7","34","52","216","395","549","674","C0001403"
"5159","2","5","7","53","14","20","25","40","186","C0001403"
"4137","2","3","7","27","36","150","341","223","628","C0001403"
"7403","2","3","12","19","31","1","426","55","78","C0001403"
"51360","2","3","3","26","35","276","91","433","203","C0001403"
"249","2","3","5","27","51","335","444","560","373","C0001430"
"1278","2","5","7","53","51","342","454","573","492","C0001430"
"5395","2","3","12","19","31","261","116","1","86","C0001430"
"5594","2","5","7","34","14","20","34","540","274","C0001430"
"5745","2","5","4","68","96","326","427","548","672","C0001430"
"2130","2","3","2","22","33","323","66","491","609","C0001430"
"4015","2","5","7","53","51","342","454","573","492","C0001430"
"2657","2","5","7","53","51","342","259","423","389","C0001430"
"4256","2","5","7","53","51","342","454","573","492","C0001430"
"10019","2","5","7","53","14","20","25","40","116","C0001430"
"27130","2","3","12","48","45","143","38","236","69","C0001430"
"6557","2","5","8","45","94","199","240","415","666","C0001430"
"23363","2","3","12","41","116","268","434","468","213","C0001430"
"10020","2","3","2","89","124","204","42","452","258","C0001430"
"1308","2","5","7","53","51","119","454","573","492","C0001430"
"29954","2","5","2","27","206","324","430","215","290","C0001430"
"4647","2","5","7","60","83","101","126","170","224","C0001430"
"2815","2","5","7","53","51","342","454","573","492","C0001430"
"22999","2","5","7","60","36","71","341","223","219","C0001430"
"51025","2","3","2","48","170","50","304","167","593","C0001430"
"3892","2","1","6","11","142","225","142","220","298","C0001430"
"7531","2","3","2","48","170","110","329","251","533","C0001430"
"9997","2","3","2","48","170","50","119","444","556","C0001430"
"152816","2","3","2","11","142","342","454","573","593","C0001430"
"50964","2","5","3","68","221","197","259","423","422","C0001430"
"1280","2","5","7","53","51","342","454","573","492","C0001430"
"4286","2","3","12","19","31","261","116","1","664","C0001430"
"5663","2","5","7","34","52","216","395","549","667","C0001430"
