"gene","0","0.5","1","1.5","2","2.5","3","3.5","4","disease"
"1","9049","2","3","3","41","151","276","378","271","356","C0000768"
"2","8864","2","3","3","19","151","276","91","433","118","C0000768"
"3","9321","2","3","12","76","153","40","38","54","203","C0000768"
"4","345","2","5","7","53","51","342","454","573","492","C0000768"
"5","10269","2","3","2","48","182","50","119","444","556","C0000768"
"6","51715","2","5","7","60","54","24","30","46","72","C0000768"
"7","545","2","3","12","19","31","261","116","1","86","C0000768"
"8","8799","2","3","5","43","161","305","409","208","482","C0000768"
"9","6102","2","3","2","76","109","182","235","307","506","C0000768"
"10","10939","2","3","2","48","170","50","119","444","593","C0000768"
"11","3949","2","5","7","60","14","184","341","544","669","C0000768"
"12","1277","2","5","7","53","51","342","454","573","492","C0000832"
"13","4621","2","5","8","63","45","23","103","464","187","C0000832"
"14","1291","2","5","7","53","51","342","454","573","492","C0000832"
"15","4072","2","5","7","53","51","119","454","573","492","C0000887"
"16","6271","2","5","7","34","52","23","103","464","187","C0000887"
"17","2919","2","5","7","34","52","216","427","548","672","C0000887"
"18","3265","2","5","7","60","54","24","30","46","72","C0000887"
"19","1513","2","5","7","53","51","342","454","573","492","C0000887"
"20","3073","2","3","5","105","155","250","291","152","420","C0000887"
"21","4882","2","3","4","68","96","326","427","548","672","C0000889"
"22","3251","2","3","4","68","96","326","427","341","150","C0000889"
"23","6620","2","5","7","27","36","150","341","223","628","C0000889"
"24","2314","2","3","12","63","45","184","103","572","658","C0000889"
"25","5830","2","3","5","43","161","305","409","208","482","C0000889"
"26","1146","2","5","8","27","70","99","162","216","290","C0000889"
"27","1312","2","3","2","87","79","105","426","129","25","C0000889"
"28","55572","2","3","2","48","170","50","119","444","556","C0000889"
"29","2629","2","3","5","80","81","250","291","152","420","C0000889"
"30","3360","2","5","4","68","96","326","427","548","672","C0000889"
"31","4723","2","3","2","48","170","50","119","444","556","C0000889"
"32","5190","2","3","5","43","161","305","409","208","482","C0000889"
"33","5422","2","3","12","19","31","261","116","1","86","C0000889"
"34","6521","2","5","8","35","41","199","40","415","666","C0000889"
"35","728294","2","3","2","48","170","152","119","252","154","C0000889"
"36","7456","2","5","7","60","14","20","25","40","215","C0000889"
"37","10060","2","3","8","41","45","23","423","464","445","C0000889"
"38","3122","2","5","7","53","184","119","156","287","116","C0000889"
"39","2934","2","5","7","34","52","216","395","549","674","C0000889"
"40","1908","2","5","4","68","96","326","427","548","672","C0000889"
"41","4247","2","3","2","68","67","320","98","180","279","C0001122"
"42","22930","2","5","7","60","54","24","30","46","72","C0001122"
"43","55612","2","5","7","60","36","71","177","560","701","C0001122"
"44","54187","2","3","5","80","81","296","272","452","148","C0001126"
"45","2314","2","3","12","63","45","184","103","572","658","C0001126"
"46","3798","2","3","7","76","153","40","38","54","75","C0001126"
"47","467","2","3","12","19","31","276","91","433","118","C0001126"
"48","6571","2","3","8","60","36","71","341","223","624","C0001126"
"49","3763","2","5","8","63","36","166","106","110","158","C0001126"
"50","5176","2","5","7","53","51","342","454","573","492","C0001126"
"51","2353","2","3","12","19","31","1","91","489","416","C0001126"
"52","7227","2","3","12","19","31","276","91","433","118","C0001126"
"53","10262","2","3","2","22","33","323","66","101","136","C0001126"
"54","773","2","5","8","27","36","166","341","223","628","C0001175"
"55","10269","2","3","2","48","182","50","119","444","556","C0001175"
"56","9652","2","3","2","110","85","237","433","547","671","C0001175"
"57","55755","2","3","12","76","153","40","38","54","75","C0001202"
"58","5859","2","3","2","110","85","237","433","547","154","C0001202"
"59","4318","2","5","7","34","52","216","395","573","492","C0001206"
"60","2811","2","5","7","53","51","1","454","573","78","C0001206"
"61","6606","2","3","2","22","33","323","66","101","136","C0001206"
"62","7840","2","3","12","76","153","40","38","54","75","C0001206"
"63","6834","2","3","2","48","170","50","119","444","556","C0001206"
"64","2956","2","3","12","19","31","261","116","1","86","C0001206"
"65","2911","2","5","4","68","96","326","427","548","672","C0001206"
"66","6303","2","3","2","67","118","160","261","188","423","C0001206"
