"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"26191","2","5","7","53","14","20","25","40","186","C0000768"
"10345","2","5","8","63","45","23","34","464","187","C0000768"
"26053","2","3","12","19","31","1","426","55","78","C0000768"
"23426","2","5","7","42","36","71","177","223","219","C0000768"
"5032","2","5","4","68","96","326","427","548","672","C0000768"
"5075","2","3","3","19","221","321","428","541","667","C0000768"
"63901","2","3","12","34","52","216","402","489","551","C0000768"
"435","2","3","8","84","97","167","210","278","360","C0000768"
"7401","2","5","7","60","83","101","126","170","224","C0000768"
"4854","2","5","7","53","51","143","428","236","667","C0000768"
"1583","2","3","5","79","152","273","375","100","589","C0000768"
"7227","2","3","12","19","31","276","91","433","118","C0000832"
"6609","2","3","5","105","155","250","291","152","420","C0000832"
"50846","2","3","3","68","221","197","259","560","422","C0000832"
"1235","2","5","4","68","96","326","427","548","672","C0000887"
"9663","2","3","5","80","81","296","51","488","102","C0000887"
"3728","2","5","7","34","52","225","142","220","298","C0000887"
"3181","2","3","2","22","33","323","66","101","136","C0000887"
"5048","2","3","12","76","153","40","38","54","75","C0000887"
"1585","2","3","5","79","159","256","351","100","589","C0000887"
"2033","2","3","12","19","31","1","91","433","118","C0000889"
"55612","2","5","7","60","36","71","177","560","701","C0000889"
"57521","2","3","2","48","57","110","141","359","462","C0000889"
"1476","2","5","7","34","52","216","395","549","674","C0000889"
"3552","2","3","12","53","51","119","156","489","416","C0000889"
"5982","2","3","12","19","31","261","116","1","86","C0000889"
"4221","2","3","12","19","31","342","454","573","492","C0000889"
"1293","2","5","7","53","51","342","454","573","492","C0000889"
"23474","2","3","12","19","31","1","91","433","118","C0000889"
"9786","2","3","12","76","153","40","38","54","75","C0000889"
"6928","2","3","3","19","221","321","428","541","667","C0000889"
"2896","2","5","7","34","52","216","395","549","674","C0000889"
"4582","2","5","7","53","206","324","430","429","544","C0000889"
"9429","2","3","5","25","44","165","71","10","16","C0000889"
"9401","2","3","12","76","31","261","116","1","86","C0000889"
"7337","2","3","12","41","116","268","434","468","213","C0000889"
"1410","2","3","12","63","45","23","38","54","187","C0000889"
"5825","2","3","5","47","144","185","238","310","392","C0000889"
"54463","2","3","2","48","57","110","141","359","462","C0000889"
"1293","2","5","7","53","51","342","454","573","492","C0000889"
"10743","2","3","3","19","151","276","91","433","118","C0001122"
"1140","2","5","8","27","70","99","162","216","290","C0001122"
"5894","2","5","7","60","54","23","34","464","187","C0001122"
"8777","2","5","7","42","36","71","177","223","219","C0001126"
"2627","2","3","12","19","31","118","155","287","116","C0001126"
"2158","2","5","7","68","51","119","395","549","674","C0001126"
"25782","2","5","7","60","54","24","30","46","72","C0001126"
"55145","2","3","2","22","33","225","142","220","140","C0001126"
"596","2","3","12","19","219","339","402","489","416","C0001126"
"2332","2","3","2","22","33","71","373","466","609","C0001126"
"36","2","3","2","48","170","50","119","444","556","C0001126"
"2263","2","5","7","53","14","20","25","40","186","C0001126"
"5728","2","3","5","80","81","339","156","568","605","C0001126"
"5145","2","3","4","68","45","272","259","518","621","C0001175"
"23529","2","5","7","53","51","119","25","40","416","C0001175"
"3717","2","5","7","53","14","20","25","40","186","C0001175"
"10735","2","3","12","76","153","40","38","54","75","C0001202"
"5921","2","5","7","60","14","24","25","40","215","C0001202"
"4313","2","5","7","53","51","342","454","573","492","C0001206"
"348","2","5","7","53","51","342","454","573","492","C0001206"
"613","2","5","7","60","54","24","30","46","72","C0001206"
"2255","2","5","7","53","14","20","25","40","186","C0001206"
"4488","2","3","3","19","221","321","428","541","667","C0001206"
"6900","2","5","7","53","51","342","454","223","373","C0001206"
"162514","2","5","8","63","45","193","306","390","158","C0001206"
"1137","2","5","8","27","70","99","162","216","290","C0001206"
"1145","2","5","8","27","70","99","162","216","290","C0001206"
"10815","2","5","7","60","36","71","341","223","666","C0001206"
"8822","2","5","7","53","14","20","25","40","186","C0001206"
"715","2","5","7","53","51","119","395","549","674","C0001206"
"3508","2","3","12","19","31","261","116","1","86","C0001206"
"2798","2","5","4","68","96","326","427","548","672","C0001206"
"2208","2","5","7","53","51","119","25","489","416","C0001206"
"9990","2","5","8","45","94","199","240","415","666","C0001206"
"7157","2","3","12","19","31","261","402","489","551","C0001206"
