"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"64802","2","3","2","73","110","53","59","228","306","C0000768"
"9927","2","3","12","19","31","118","155","287","116","C0000768"
"9215","2","5","2","27","36","150","430","215","628","C0000768"
"6866","2","5","4","68","96","326","427","548","672","C0000768"
"54808","2","3","12","76","153","40","38","54","75","C0000768"
"4591","2","3","12","41","116","268","434","468","213","C0000768"
"5897","2","3","12","41","116","268","141","568","605","C0000768"
"3239","2","3","3","19","221","321","428","541","667","C0000768"
"5318","2","1","6","11","142","225","142","220","298","C0000768"
"274","2","5","7","60","14","184","341","544","669","C0000768"
"2299","2","3","3","19","221","321","428","541","667","C0000768"
"28952","2","3","12","41","116","268","434","468","213","C0000832"
"7454","2","5","7","60","14","20","25","40","215","C0000832"
"5580","2","5","7","34","52","216","395","287","116","C0000832"
"1586","2","3","5","79","98","256","335","425","540","C0000887"
"4929","2","3","3","19","151","276","91","433","118","C0000887"
"90","2","5","7","53","51","342","259","423","389","C0000887"
"27031","2","3","6","11","142","225","38","331","506","C0000887"
"2146","2","3","12","19","31","1","426","55","78","C0000887"
"7040","2","5","7","53","51","342","454","573","492","C0000887"
"658","2","5","7","53","51","342","259","423","389","C0000889"
"2913","2","5","4","68","96","326","427","548","672","C0000889"
"6913","2","3","3","19","221","321","428","541","667","C0000889"
"1301","2","5","7","53","51","342","454","573","492","C0000889"
"999","2","5","7","53","51","342","444","560","373","C0000889"
"355","2","3","7","41","219","339","156","568","697","C0000889"
"8813","2","3","2","48","116","142","136","280","363","C0000889"
"2896","2","5","7","34","52","216","395","549","674","C0000889"
"1594","2","3","5","92","163","96","363","460","487","C0000889"
"4983","2","5","7","60","54","24","30","46","72","C0000889"
"7473","2","5","3","68","221","197","259","560","422","C0000889"
"974","2","5","7","53","51","119","395","549","674","C0000889"
"324","2","3","12","41","219","197","70","255","422","C0000889"
"2074","2","3","12","19","31","1","426","55","78","C0000889"
"1837","2","5","8","63","45","23","103","464","187","C0000889"
"50846","2","3","3","68","221","197","259","560","422","C0000889"
"3918","2","5","7","53","51","342","454","573","492","C0000889"
