"gene","0","0.5","1","1.5","2","2.5","3","3.5","4","disease"
"1","1278","2","5","7","53","51","342","454","573","492","C0000768"
"2","715","2","5","7","53","51","119","395","549","674","C0000768"
"3","5314","2","3","12","76","153","40","38","54","75","C0000768"
"4","774","2","5","8","63","36","166","341","390","158","C0000768"
"5","2562","2","5","8","27","70","99","162","216","290","C0000768"
"6","2261","2","5","7","53","14","20","25","40","186","C0000768"
"7","8200","2","5","7","53","51","342","259","423","389","C0000768"
"8","6578","2","3","5","35","41","77","40","57","80","C0000768"
"9","4214","2","3","12","41","219","339","34","540","117","C0000768"
"10","1776","2","5","7","105","219","261","402","129","215","C0000768"
"11","8289","2","3","12","19","31","1","426","55","78","C0000768"
"12","1991","2","5","7","34","52","216","395","549","674","C0000832"
"13","5959","2","3","2","69","83","101","126","170","224","C0000832"
"14","10804","2","3","12","76","153","40","38","54","75","C0000832"
"15","2562","2","5","8","27","70","99","162","216","290","C0000887"
"16","1896","2","5","12","41","219","339","156","568","697","C0000887"
"17","3845","2","5","7","60","54","24","30","46","72","C0000887"
"18","6770","2","5","7","27","36","273","341","100","589","C0000887"
"19","1145","2","5","8","27","70","99","162","216","290","C0000887"
"20","6532","2","5","8","45","94","199","240","415","666","C0000887"
"21","6311","2","3","2","22","33","323","66","362","468","C0000889"
"22","2629","2","3","5","80","81","250","291","152","420","C0000889"
"23","2260","2","5","7","53","14","20","25","40","186","C0000889"
"24","4624","2","5","8","63","45","23","103","464","187","C0000889"
"25","9939","2","3","2","22","33","323","66","101","136","C0000889"
"26","58","2","5","8","63","45","23","103","464","187","C0000889"
"27","4983","2","5","7","60","54","24","30","46","72","C0000889"
"28","23230","2","5","7","11","142","71","341","560","219","C0000889"
"29","579","2","3","3","19","221","321","428","541","667","C0000889"
"30","538","2","3","8","63","45","23","103","464","187","C0000889"
"31","5034","2","5","7","53","51","342","454","573","492","C0000889"
"32","29954","2","5","2","27","206","324","430","215","290","C0000889"
"33","4001","2","3","12","76","31","40","38","54","75","C0000889"
"34","23529","2","5","7","53","51","119","25","40","416","C0000889"
"35","4286","2","3","12","19","31","261","116","1","664","C0000889"
"36","1289","2","5","7","53","51","342","454","573","492","C0000889"
"37","1300","2","5","7","53","51","342","454","573","492","C0000889"
"38","4920","2","5","7","53","14","20","259","560","373","C0000889"
"39","5894","2","5","7","60","54","23","34","464","187","C0000889"
"40","175","2","3","7","34","52","216","395","549","674","C0000889"
"41","5728","2","3","5","80","81","339","156","568","605","C0001122"
"42","5573","2","3","12","19","184","118","155","287","116","C0001122"
"43","341640","2","5","7","53","51","335","444","560","373","C0001122"
"44","3265","2","5","7","60","54","24","30","46","72","C0001126"
"45","1187","2","5","8","63","45","23","34","464","187","C0001126"
"46","7403","2","3","12","19","31","1","426","55","78","C0001126"
"47","3339","2","5","7","53","51","342","454","573","492","C0001126"
"48","3047","2","3","12","19","31","118","155","287","116","C0001126"
"49","889","2","5","7","60","45","23","306","64","436","C0001126"
"50","22995","2","3","12","76","153","40","38","54","75","C0001126"
"51","6007","2","3","2","69","83","101","126","487","116","C0001126"
"52","8314","2","3","12","41","31","1","426","55","78","C0001126"
"53","2153","2","5","7","53","51","342","454","573","492","C0001126"
"54","5443","2","5","4","68","96","326","427","548","672","C0001175"
"55","4853","2","3","12","19","124","143","428","236","667","C0001175"
"56","2201","2","5","7","53","51","342","454","573","492","C0001175"
"57","2316","2","5","7","53","51","342","454","573","702","C0001202"
"58","4882","2","3","4","68","96","326","427","548","672","C0001202"
"59","116369","2","5","8","35","41","199","40","415","666","C0001206"
"60","8890","2","3","2","110","85","237","433","547","671","C0001206"
"61","5373","2","3","2","90","167","123","158","207","278","C0001206"
"62","7040","2","5","7","53","51","342","454","573","492","C0001206"
"63","673","2","5","7","53","14","20","34","540","68","C0001206"
"64","4609","2","3","12","19","31","1","160","107","416","C0001206"
"65","1268","2","5","4","68","96","326","427","548","672","C0001206"
"66","6662","2","3","3","19","221","321","428","541","667","C0001206"
"67","5159","2","5","7","53","14","20","25","40","186","C0001206"
"68","55526","2","3","2","67","92","293","55","75","311","C0001206"
"69","3000","2","5","4","68","96","326","427","548","672","C0001206"
"70","6598","2","3","12","19","31","1","426","55","78","C0001206"
"71","5932","2","3","12","19","31","261","116","1","86","C0001206"
"72","257","2","3","3","19","221","321","428","541","667","C0001206"
"73","1161","2","3","12","41","116","268","434","468","213","C0001206"
"74","1293","2","5","7","53","51","342","454","573","492","C0001206"
"75","7157","2","3","12","19","31","261","402","489","551","C0001206"
"76","2316","2","5","7","53","51","342","454","573","702","C0001339"
"77","1717","2","3","2","19","151","276","48","69","204","C0001339"
"78","2033","2","3","12","19","31","1","91","433","118","C0001339"
"79","2627","2","3","12","19","31","118","155","287","116","C0001403"
"80","959","2","5","7","53","51","119","395","549","674","C0001403"
"81","641","2","3","12","19","31","261","116","1","86","C0001403"
"82","26090","2","3","2","80","81","166","397","361","466","C0001403"
"83","7072","2","3","2","22","33","323","66","101","136","C0001403"
"84","1789","2","3","12","19","31","1","426","55","78","C0001403"
"85","3848","2","5","7","34","52","225","142","220","298","C0001403"
"86","1910","2","5","4","68","96","326","427","548","672","C0001403"
"87","183","2","5","4","68","96","326","427","548","672","C0001403"
"88","4292","2","3","12","19","31","261","116","1","86","C0001403"
"89","3081","2","3","2","91","51","3","267","308","429","C0001403"
"90","2006","2","5","7","53","51","342","454","573","492","C0001403"
"91","547","2","3","7","76","153","40","38","54","75","C0001403"
"92","2316","2","5","7","53","51","342","454","573","702","C0001403"
"93","4791","2","3","12","41","219","339","156","568","697","C0001403"
"94","25978","2","3","2","48","57","110","141","359","462","C0001403"
"95","55624","2","3","2","78","123","194","255","215","412","C0001403"
"96","3030","2","3","2","48","57","339","44","65","31","C0001403"
"97","1030","2","3","12","19","31","1","426","55","78","C0001430"
"98","3975","2","3","3","19","221","321","428","541","667","C0001430"
"99","4436","2","3","12","19","31","261","116","1","86","C0001430"
"100","23529","2","5","7","53","51","119","25","40","416","C0001430"
"101","9096","2","5","7","53","51","335","259","560","373","C0001430"
"102","7015","2","3","12","19","31","1","426","55","78","C0001430"
"103","4853","2","3","12","19","124","143","428","236","667","C0001430"
"104","54567","2","5","7","53","51","143","428","236","667","C0001430"
"105","54941","2","3","12","41","116","268","434","468","213","C0001430"
"106","5728","2","3","5","80","81","339","156","568","605","C0001430"
"107","55145","2","3","2","22","33","225","142","220","140","C0001430"
"108","71","2","5","7","60","14","184","103","544","669","C0001430"
"109","25814","2","3","2","48","170","110","119","444","462","C0001430"
"110","51057","2","3","12","76","153","40","38","54","75","C0001430"
"111","9420","2","3","5","79","159","256","215","282","366","C0001430"
"112","579","2","3","3","19","221","321","428","541","667","C0001430"
"113","7078","2","5","7","53","51","342","454","573","702","C0001430"
