"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"79147","2","3","2","27","36","150","430","215","628","C0000768"
"1650","2","5","7","34","52","216","395","549","674","C0000768"
"1288","2","5","7","53","51","342","454","573","492","C0000768"
"5428","2","3","2","48","170","50","119","167","593","C0000768"
"4088","2","3","12","19","219","339","259","423","605","C0000768"
"8820","2","3","3","19","221","321","428","541","667","C0000768"
"23600","2","3","5","80","81","305","409","208","482","C0000768"
"5745","2","5","4","68","96","326","427","548","672","C0000768"
"3683","2","5","7","53","51","119","395","549","674","C0000768"
"4221","2","3","12","19","31","342","454","573","492","C0000768"
"3954","2","3","2","48","170","67","119","444","593","C0000768"
"1282","2","5","7","53","51","342","454","573","492","C0000832"
"1736","2","3","2","110","85","237","433","547","671","C0000832"
"2697","2","3","7","76","153","40","38","54","75","C0000832"
"3952","2","5","3","53","151","276","91","433","118","C0000887"
"23426","2","5","7","42","36","71","177","223","219","C0000887"
"4645","2","3","4","67","92","293","55","75","311","C0000887"
"9487","2","3","5","80","81","142","176","235","317","C0000887"
"7140","2","5","8","63","45","23","103","464","187","C0000887"
"25836","2","3","12","76","153","40","38","54","75","C0000887"
"1280","2","5","7","53","51","342","454","573","492","C0000889"
"3930","2","3","2","22","33","323","66","3","464","C0000889"
"2132","2","3","2","74","58","112","148","193","263","C0000889"
"4524","2","3","2","15","166","104","369","117","583","C0000889"
"3339","2","5","7","53","51","342","454","573","492","C0000889"
"5034","2","5","7","53","51","342","454","573","492","C0000889"
"6696","2","5","7","53","51","342","454","573","492","C0000889"
"585","2","3","12","76","153","40","38","54","75","C0000889"
"4352","2","5","7","53","14","20","25","40","186","C0000889"
"5325","2","3","12","19","31","198","261","146","118","C0000889"
"2263","2","5","7","53","14","20","25","40","186","C0000889"
"10535","2","3","12","76","153","40","38","54","75","C0000889"
"2177","2","3","2","110","90","261","431","545","443","C0000889"
"7466","2","5","7","53","51","342","454","573","492","C0000889"
"2697","2","3","7","76","153","40","38","54","75","C0000889"
"6340","2","5","8","63","45","23","34","464","187","C0000889"
"8517","2","3","12","41","219","339","156","568","697","C0000889"
"183","2","5","4","68","96","326","427","548","672","C0000889"
"3074","2","3","7","34","52","216","395","549","607","C0000889"
"1848","2","3","5","42","81","296","399","201","274","C0000889"
"6473","2","3","3","19","221","321","428","541","667","C0001122"
"54101","2","3","2","48","170","50","347","167","593","C0001122"
"658","2","5","7","53","51","342","259","423","389","C0001122"
"1280","2","5","7","53","51","342","454","573","492","C0001126"
"8815","2","3","12","22","33","323","66","444","664","C0001126"
"1815","2","5","4","68","96","326","427","548","672","C0001126"
"4593","2","5","7","53","14","20","454","573","492","C0001126"
"5649","2","5","7","53","51","342","444","560","373","C0001126"
"5396","2","3","3","19","221","321","428","541","667","C0001126"
"3955","2","5","8","89","124","143","428","236","667","C0001126"
"538","2","3","8","63","45","23","103","464","187","C0001126"
"2720","2","3","7","34","52","216","395","21","599","C0001126"
"121278","2","3","5","80","81","166","307","258","345","C0001126"
