"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"54209","2","5","7","53","51","119","395","549","674","C0000768"
"7507","2","3","12","19","31","261","116","1","86","C0000768"
"5184","2","3","5","80","81","166","52","105","349","C0000768"
"368","2","3","12","41","116","268","423","536","445","C0000768"
"596","2","3","12","19","219","339","402","489","416","C0000768"
"6647","2","3","2","95","2","342","378","173","702","C0000768"
"51099","2","3","2","67","92","293","55","75","311","C0000768"
"2776","2","5","4","68","96","326","427","548","672","C0000768"
"5521","2","3","12","76","137","76","136","472","435","C0000768"
"4000","2","3","12","26","105","178","226","297","156","C0000768"
"55112","2","3","12","76","153","40","38","54","75","C0000768"
"1349","2","3","2","48","170","110","141","359","462","C0000832"
"701","2","3","12","76","153","40","38","54","75","C0000832"
"2192","2","5","7","53","51","342","454","573","492","C0000832"
"9049","2","3","3","41","151","276","378","271","356","C0000887"
"356","2","5","7","53","219","339","25","489","697","C0000887"
"3758","2","5","8","63","36","166","106","110","158","C0000887"
"4519","2","3","2","48","170","50","119","508","312","C0000887"
"3425","2","3","5","80","81","166","454","573","492","C0000887"
"4068","2","5","7","53","51","119","25","549","674","C0000887"
"2673","2","3","2","110","94","178","226","297","380","C0000889"
"9742","2","3","12","76","153","40","38","54","75","C0000889"
"4921","2","5","7","53","14","20","25","573","186","C0000889"
"4089","2","3","12","19","219","339","259","423","605","C0000889"
"29954","2","5","2","27","206","324","430","215","290","C0000889"
"987","2","3","6","48","94","279","347","330","304","C0000889"
"2065","2","5","7","53","14","20","25","40","186","C0000889"
"10686","2","5","6","42","36","71","177","64","219","C0000889"
"7297","2","5","7","53","184","119","25","40","186","C0000889"
"1906","2","5","4","68","96","326","427","548","672","C0000889"
"120","2","5","2","63","182","50","103","297","628","C0000889"
"5159","2","5","7","53","14","20","25","40","186","C0000889"
"51085","2","3","2","48","57","110","141","359","462","C0000889"
"5897","2","3","12","41","116","268","141","568","605","C0000889"
"4323","2","5","7","53","51","342","454","573","492","C0000889"
"3575","2","5","7","53","51","184","341","544","669","C0000889"
"8481","2","3","12","76","153","40","38","54","75","C0000889"
"4313","2","5","7","53","51","342","454","573","492","C0000889"
"51317","2","3","12","19","31","1","426","55","78","C0000889"
"9935","2","3","12","19","31","1","426","55","78","C0000889"
"2316","2","5","7","53","51","342","454","573","702","C0001122"
"1723","2","3","2","48","170","50","119","444","556","C0001122"
"7466","2","5","7","53","51","342","454","573","492","C0001122"
"54714","2","5","8","63","36","166","106","110","158","C0001126"
"6473","2","3","3","19","221","321","428","541","667","C0001126"
"7045","2","5","12","19","51","1","426","55","78","C0001126"
"6165","2","3","2","110","85","237","433","547","671","C0001126"
"673","2","5","7","53","14","20","34","540","68","C0001126"
"6647","2","3","2","95","2","342","378","173","702","C0001126"
"547","2","3","7","76","153","40","38","54","75","C0001126"
"1636","2","3","5","80","81","166","397","418","568","C0001126"
"6662","2","3","3","19","221","321","428","541","667","C0001126"
"3084","2","5","7","53","14","20","25","40","186","C0001126"
"5828","2","3","5","43","161","305","409","208","482","C0001175"
"11253","2","3","2","41","116","268","423","536","445","C0001175"
"54982","2","3","2","48","170","50","399","167","593","C0001175"
"9657","2","3","12","76","153","40","38","54","75","C0001202"
"1277","2","5","7","53","51","342","454","573","492","C0001202"
"3663","2","3","12","53","184","119","156","287","116","C0001206"
"5979","2","5","7","53","14","20","25","40","186","C0001206"
"1583","2","3","5","79","152","273","375","100","589","C0001206"
"5913","2","5","7","27","36","71","341","223","219","C0001206"
"23742","2","5","5","68","96","326","427","447","586","C0001206"
"5824","2","3","5","47","144","185","238","310","392","C0001206"
"28956","2","5","7","34","52","216","395","359","462","C0001206"
"5894","2","5","7","60","54","23","34","464","187","C0001206"
"10269","2","3","2","48","182","50","119","444","556","C0001206"
"5626","2","3","3","19","221","321","428","541","667","C0001206"
"4688","2","5","7","60","14","20","25","40","215","C0001206"
"1621","2","3","5","53","51","239","333","422","537","C0001206"
"54567","2","5","7","53","51","143","428","236","667","C0001206"
"3248","2","3","2","69","83","133","167","224","301","C0001206"
"2334","2","5","7","53","14","20","25","40","186","C0001206"
"3759","2","5","8","63","36","166","106","110","158","C0001206"
"356","2","5","7","53","219","339","25","489","697","C0001206"
"7468","2","3","12","19","31","1","426","55","78","C0001339"
"5979","2","5","7","53","14","20","25","40","186","C0001339"
"6154","2","3","2","110","85","237","433","547","671","C0001339"
"8653","2","3","12","110","85","237","136","472","127","C0001403"
"8239","2","3","12","41","219","339","156","568","605","C0001403"
