"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"540","2","5","8","63","45","23","103","464","187","C0000768"
"9791","2","3","8","45","94","199","240","415","666","C0000768"
"1991","2","5","7","34","52","216","395","549","674","C0000768"
"3630","2","5","7","53","14","20","25","40","186","C0000768"
"7461","2","3","7","60","153","40","38","93","75","C0000768"
"324","2","3","12","41","219","197","70","255","422","C0000768"
"1947","2","5","7","53","51","20","25","560","373","C0000768"
"5994","2","3","12","19","31","276","91","491","118","C0000768"
"25782","2","5","7","60","54","24","30","46","72","C0000768"
"5621","2","5","8","27","36","342","454","573","628","C0000768"
"1824","2","1","6","11","142","225","142","220","298","C0000768"
"2773","2","5","4","68","96","326","427","548","672","C0000832"
"6331","2","5","8","63","36","166","341","223","158","C0000832"
"4609","2","3","12","19","31","1","160","107","416","C0000832"
"29110","2","3","12","41","219","339","156","568","697","C0000887"
"7486","2","3","12","19","31","261","116","1","86","C0000887"
"5238","2","3","2","80","141","221","111","385","501","C0000887"
"9049","2","3","3","41","151","276","378","271","356","C0000887"
"1832","2","5","7","34","52","225","142","220","298","C0000887"
"5184","2","3","5","80","81","166","52","105","349","C0000887"
"440275","2","3","2","110","85","237","433","547","671","C0000889"
"1278","2","5","7","53","51","342","454","573","492","C0000889"
"5781","2","5","7","53","14","20","25","40","186","C0000889"
"1763","2","3","12","19","31","261","116","1","86","C0000889"
"1832","2","5","7","34","52","225","142","220","298","C0000889"
"5009","2","3","2","48","97","50","304","167","593","C0000889"
"1300","2","5","7","53","51","342","454","573","492","C0000889"
"2332","2","3","2","22","33","71","373","466","609","C0000889"
"2706","2","3","12","76","153","40","38","54","75","C0000889"
"5443","2","5","4","68","96","326","427","548","672","C0000889"
"2018","2","3","3","19","221","321","428","541","667","C0000889"
"726","2","5","7","53","51","342","454","573","492","C0000889"
"1387","2","3","12","19","31","276","91","433","118","C0000889"
"3458","2","5","7","53","184","119","156","287","116","C0000889"
"10815","2","5","7","60","36","71","341","223","666","C0000889"
"10265","2","3","3","19","221","321","428","541","667","C0000889"
