"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"8878","2","3","12","41","219","339","156","568","697","C0000768"
"2705","2","3","12","76","153","40","38","54","75","C0000768"
"9719","2","5","7","53","51","342","454","573","492","C0000768"
"9517","2","3","2","50","47","39","100","321","638","C0000768"
"11340","2","3","2","110","85","237","433","547","671","C0000768"
"2719","2","5","7","53","51","342","454","573","492","C0000768"
"1285","2","5","7","53","51","342","454","573","492","C0000768"
"55636","2","3","3","19","221","321","428","423","389","C0000768"
"5296","2","5","7","53","14","20","25","40","186","C0000768"
"2243","2","5","7","53","51","342","454","573","492","C0000768"
"54880","2","3","12","19","31","1","426","55","78","C0000768"
"7046","2","3","12","41","219","339","259","423","605","C0000832"
"4626","2","5","8","63","45","23","103","464","187","C0000832"
"25914","2","3","12","41","116","339","409","359","187","C0000832"
"339896","2","3","2","101","62","189","182","509","409","C0000887"
"8398","2","3","5","116","183","40","38","352","455","C0000887"
"4878","2","3","12","19","31","1","426","55","78","C0000887"
"7045","2","5","12","19","51","1","426","55","78","C0000887"
"5015","2","3","3","19","221","321","428","541","667","C0000887"
"6716","2","3","2","69","98","169","299","50","494","C0000887"
"51816","2","5","7","34","52","216","395","549","674","C0000889"
"1277","2","5","7","53","51","342","454","573","492","C0000889"
"7314","2","3","12","41","219","261","409","208","482","C0000889"
"7051","2","1","6","11","142","225","142","220","298","C0000889"
"54487","2","3","2","22","33","323","66","101","136","C0000889"
"1482","2","3","3","19","221","321","428","541","667","C0000889"
"8878","2","3","12","41","219","339","156","568","697","C0000889"
"9451","2","3","2","110","51","335","226","297","380","C0000889"
"1376","2","3","2","19","151","276","91","433","118","C0000889"
"1230","2","5","4","68","96","326","427","548","672","C0000889"
"10528","2","3","2","110","85","237","433","547","671","C0000889"
"1410","2","3","12","63","45","23","38","54","187","C0000889"
"659","2","5","7","53","14","20","259","423","389","C0000889"
"4683","2","3","12","19","31","261","116","1","86","C0000889"
"1152","2","3","2","72","115","66","72","507","152","C0000889"
"64175","2","5","7","53","51","342","454","573","492","C0000889"
"1497","2","5","2","63","182","50","103","297","628","C0000889"
"1144","2","5","8","27","70","99","162","216","290","C0000889"
"7026","2","3","3","19","151","276","91","433","118","C0000889"
"7136","2","5","8","63","45","23","103","464","187","C0000889"
"1387","2","3","12","19","31","276","91","433","118","C0001122"
"2006","2","5","7","53","51","342","454","573","492","C0001122"
