"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"3918","2","5","7","53","51","342","454","573","492","C0000768"
"2010","2","3","12","26","105","296","226","488","156","C0000768"
"2131","2","3","2","74","58","112","148","181","416","C0000768"
"658","2","5","7","53","51","342","259","423","389","C0000768"
"2488","2","5","4","68","96","326","427","548","672","C0000768"
"10320","2","5","7","19","119","143","214","236","389","C0000768"
"3702","2","5","7","53","14","20","25","40","186","C0000768"
"5831","2","3","2","101","62","189","182","566","409","C0000768"
"51259","2","3","2","76","153","40","38","54","75","C0000768"
"1910","2","5","4","68","96","326","427","548","672","C0000768"
"9487","2","3","5","80","81","142","176","235","317","C0000768"
"9759","2","3","12","19","31","276","91","433","118","C0000832"
"3949","2","5","7","60","14","184","341","544","669","C0000832"
"8074","2","5","7","53","14","20","25","40","186","C0000832"
"1583","2","3","5","79","152","273","375","100","589","C0000887"
"9516","2","3","2","48","116","110","141","152","462","C0000887"
"5077","2","3","3","19","221","321","428","541","667","C0000887"
"26154","2","3","5","47","144","185","238","310","392","C0000887"
"1749","2","3","3","19","221","321","428","541","667","C0000887"
"26580","2","5","8","27","70","99","162","216","290","C0000887"
"2132","2","3","2","74","58","112","148","193","263","C0000889"
"54806","2","5","7","76","153","40","38","54","75","C0000889"
"4221","2","3","12","19","31","342","454","573","492","C0000889"
"5130","2","3","2","85","143","286","51","488","102","C0000889"
"1311","2","5","7","53","51","342","454","573","492","C0000889"
"54968","2","3","2","48","170","50","119","444","556","C0000889"
"10457","2","5","7","53","51","342","454","573","492","C0000889"
"3977","2","5","7","53","51","119","25","40","416","C0000889"
"760","2","3","5","35","41","77","40","78","178","C0000889"
"6390","2","3","2","48","170","50","119","444","556","C0000889"
"189","2","3","5","43","161","305","409","208","482","C0000889"
"5080","2","3","3","19","221","321","428","541","667","C0000889"
"4155","2","5","7","27","36","150","341","223","628","C0000889"
"9723","2","5","7","53","51","342","79","560","373","C0000889"
"2138","2","3","12","19","31","1","426","55","78","C0000889"
"8517","2","3","12","41","219","339","156","568","697","C0000889"
"596","2","3","12","19","219","339","402","489","416","C0000889"
"1593","2","3","5","79","152","273","157","333","277","C0000889"
"1832","2","5","7","34","52","225","142","220","298","C0000889"
"2328","2","3","5","91","214","226","326","413","530","C0000889"
"1462","2","5","7","53","51","342","454","573","492","C0001122"
"3758","2","5","8","63","36","166","106","110","158","C0001122"
"1376","2","3","2","19","151","276","91","433","118","C0001122"
"7157","2","3","12","19","31","261","402","489","551","C0001126"
"3630","2","5","7","53","14","20","25","40","186","C0001126"
"5896","2","3","12","41","116","268","434","568","605","C0001126"
"2099","2","3","12","19","151","276","91","433","118","C0001126"
"1717","2","3","2","19","151","276","48","69","204","C0001126"
"10518","2","3","2","22","170","50","119","444","556","C0001126"
"54714","2","5","8","63","36","166","106","110","158","C0001126"
"5617","2","5","12","19","31","1","426","55","78","C0001126"
"26154","2","3","5","47","144","185","238","310","392","C0001126"
"50484","2","3","5","80","109","182","235","307","506","C0001126"
"401","2","3","3","19","221","321","428","541","667","C0001175"
"4508","2","3","2","48","170","50","119","444","556","C0001175"
"4734","2","3","12","41","116","268","434","468","213","C0001175"
"5617","2","5","12","19","31","1","426","55","78","C0001202"
"10397","2","3","2","110","81","148","402","51","383","C0001202"
"7317","2","3","12","41","116","268","434","468","213","C0001206"
"2261","2","5","7","53","14","20","25","40","186","C0001206"
"1440","2","5","7","53","51","119","25","489","416","C0001206"
"1188","2","5","8","63","45","23","34","464","187","C0001206"
"846","2","5","4","68","96","326","427","548","672","C0001206"
"7468","2","3","12","19","31","1","426","55","78","C0001206"
"5144","2","3","4","68","96","326","427","548","672","C0001206"
"3798","2","3","7","76","153","40","38","54","75","C0001206"
"10269","2","3","2","48","182","50","119","444","556","C0001206"
"6605","2","3","12","19","31","1","426","55","78","C0001206"
"3763","2","5","8","63","36","166","106","110","158","C0001206"
"23729","2","3","2","90","167","148","36","51","383","C0001206"
"4038","2","5","7","53","51","342","454","573","492","C0001206"
"1236","2","5","4","68","96","326","427","548","672","C0001206"
"4763","2","5","7","60","54","24","30","46","214","C0001206"
"4312","2","5","7","53","51","342","454","573","492","C0001206"
"3304","2","5","7","34","52","216","395","271","356","C0001206"
"8291","2","5","8","63","45","23","103","464","187","C0001339"
"2033","2","3","12","19","31","1","91","433","118","C0001339"
"5648","2","5","7","53","51","119","395","549","674","C0001339"
"6121","2","3","2","69","83","101","126","170","224","C0001403"
"23230","2","5","7","11","142","71","341","560","219","C0001403"
"25978","2","3","2","48","57","110","141","359","462","C0001403"
"2189","2","3","12","19","31","261","116","1","86","C0001403"
"5621","2","5","8","27","36","342","454","573","628","C0001403"
