"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"23426","2","5","7","42","36","71","177","223","219","C0000768"
"10020","2","3","2","89","124","204","42","452","258","C0000768"
"2200","2","5","7","53","51","342","454","573","492","C0000768"
"8517","2","3","12","41","219","339","156","568","697","C0000768"
"421","2","5","7","42","51","335","444","560","373","C0000768"
"1146","2","5","8","27","70","99","162","216","290","C0000768"
"2260","2","5","7","53","14","20","25","40","186","C0000768"
"2629","2","3","5","80","81","250","291","152","420","C0000768"
"6657","2","3","12","19","221","321","428","541","667","C0000768"
"760","2","3","5","35","41","77","40","78","178","C0000768"
"1028","2","3","12","19","31","1","116","1","86","C0000768"
"6567","2","5","8","35","41","77","40","57","80","C0000832"
"2263","2","5","7","53","14","20","25","40","186","C0000832"
"4337","2","3","2","80","91","75","204","267","352","C0000832"
"3549","2","5","3","53","51","197","259","560","422","C0000887"
"4907","2","3","5","80","81","296","62","94","150","C0000887"
"2641","2","5","4","68","96","326","427","548","672","C0000887"
"6913","2","3","3","19","221","321","428","541","667","C0000887"
"10516","2","5","7","53","51","342","454","573","492","C0000887"
"2068","2","3","12","19","31","261","116","159","211","C0000887"
"1001","2","5","7","53","51","335","444","560","373","C0000889"
"5032","2","5","4","68","96","326","427","548","672","C0000889"
"2253","2","5","7","53","14","20","25","40","186","C0000889"
"9573","2","5","7","53","51","342","259","423","389","C0000889"
"1910","2","5","4","68","96","326","427","548","672","C0000889"
"6121","2","3","2","69","83","101","126","170","224","C0000889"
"2261","2","5","7","53","14","20","25","40","186","C0000889"
"9103","2","5","7","53","142","71","341","560","219","C0000889"
"1436","2","5","7","53","14","20","25","40","186","C0000889"
"1917","2","3","12","41","219","339","347","572","658","C0000889"
"5468","2","3","3","19","151","276","91","433","118","C0000889"
"5190","2","3","5","43","161","305","409","208","482","C0000889"
"204219","2","3","2","50","47","39","100","321","255","C0000889"
"51185","2","3","2","22","33","323","66","101","136","C0000889"
"9031","2","3","12","19","31","1","426","55","78","C0000889"
"1737","2","3","2","67","92","293","55","75","311","C0000889"
"26154","2","3","5","47","144","185","238","310","392","C0000889"
"6662","2","3","3","19","221","321","428","541","667","C0000889"
"124590","2","3","3","19","221","321","428","541","667","C0000889"
"6557","2","5","8","45","94","199","240","415","666","C0000889"
"2261","2","5","7","53","14","20","25","40","186","C0001122"
"8048","2","5","8","63","45","23","103","464","187","C0001122"
"1636","2","3","5","80","81","166","397","418","568","C0001122"
"7415","2","3","7","34","52","216","395","536","445","C0001126"
"8518","2","3","12","19","31","1","426","55","78","C0001126"
"2890","2","5","8","63","36","166","106","110","158","C0001126"
