"gene","0","0.5","1","1.5","2","2.5","3","3.5","4","disease"
"1","50485","2","3","12","19","31","261","116","1","86","C0000768"
"2","6628","2","3","2","22","33","323","66","101","136","C0000768"
"3","10262","2","3","2","22","33","323","66","101","136","C0000768"
"4","6555","2","5","8","45","94","199","240","415","666","C0000768"
"5","4929","2","3","3","19","151","276","91","433","118","C0000768"
"6","5604","2","5","7","53","14","20","34","540","68","C0000768"
"7","2033","2","3","12","19","31","1","91","433","118","C0000768"
"8","6597","2","3","12","19","31","1","426","55","78","C0000768"
"9","10939","2","3","2","48","170","50","119","444","593","C0000768"
"10","5193","2","3","5","43","161","305","409","208","482","C0000768"
"11","5308","2","3","3","19","221","321","428","541","667","C0000768"
"12","4654","2","3","12","19","31","276","91","433","118","C0000832"
"13","6346","2","5","4","68","96","326","427","548","672","C0000832"
"14","10269","2","3","2","48","182","50","119","444","556","C0000832"
"15","1289","2","5","7","53","51","342","454","573","492","C0000887"
"16","3481","2","5","7","53","51","342","454","573","492","C0000887"
"17","6311","2","3","2","22","33","323","66","362","468","C0000887"
"18","2000","2","5","12","19","51","119","91","433","118","C0000887"
"19","54453","2","5","7","60","54","24","30","46","72","C0000887"
"20","5889","2","3","12","19","31","261","116","1","86","C0000887"
"21","3949","2","5","7","60","14","184","341","544","669","C0000889"
"22","356","2","5","7","53","219","339","25","489","697","C0000889"
"23","4261","2","3","12","53","184","119","156","287","116","C0000889"
"24","6635","2","3","2","22","33","323","66","101","136","C0000889"
"25","2984","2","3","4","68","96","326","427","548","672","C0000889"
"26","26191","2","5","7","53","14","20","25","40","186","C0000889"
"27","4853","2","3","12","19","124","143","428","236","667","C0000889"
"28","9939","2","3","2","22","33","323","66","101","136","C0000889"
"29","8924","2","3","12","41","116","268","434","468","213","C0000889"
"30","9829","2","5","7","60","14","184","341","544","669","C0000889"
"31","23630","2","5","8","63","36","166","106","110","158","C0000889"
"32","9343","2","3","2","22","33","323","66","101","136","C0000889"
"33","7051","2","1","6","11","142","225","142","220","298","C0000889"
"34","673","2","5","7","53","14","20","34","540","68","C0000889"
"35","5447","2","3","5","91","214","271","372","471","586","C0000889"
"36","4626","2","5","8","63","45","23","103","464","187","C0000889"
"37","9401","2","3","12","76","31","261","116","1","86","C0000889"
"38","5495","2","3","12","41","219","339","347","287","664","C0000889"
"39","4001","2","3","12","76","31","40","38","54","75","C0000889"
"40","5195","2","3","5","43","161","305","409","208","482","C0000889"
"41","185","2","5","4","68","96","326","427","548","672","C0001122"
"42","3549","2","5","3","53","51","197","259","560","422","C0001122"
"43","4830","2","3","2","72","109","182","235","307","506","C0001122"
"44","675","2","3","12","19","31","261","116","1","86","C0001126"
"45","1585","2","3","5","79","159","256","351","100","589","C0001126"
"46","4893","2","5","7","34","52","24","30","46","72","C0001126"
"47","7508","2","3","12","19","31","261","116","1","664","C0001126"
"48","3949","2","5","7","60","14","184","341","544","669","C0001126"
