"gene","0","0.5","1","1.5","2","2.5","3","3.5","4","disease"
"1","3764","2","5","8","63","36","166","106","110","158","C0000768"
"2","9401","2","3","12","76","31","261","116","1","86","C0000768"
"3","10535","2","3","12","76","153","40","38","54","75","C0000768"
"4","5745","2","5","4","68","96","326","427","548","672","C0000768"
"5","2261","2","5","7","53","14","20","25","40","186","C0000768"
"6","6144","2","3","2","110","85","237","433","547","671","C0000768"
"7","2263","2","5","7","53","14","20","25","40","186","C0000768"
"8","5468","2","3","3","19","151","276","91","433","118","C0000768"
"9","6473","2","3","3","19","221","321","428","541","667","C0000768"
"10","843","2","3","12","41","219","339","156","568","697","C0000768"
"11","5896","2","3","12","41","116","268","434","568","605","C0000768"
"12","1300","2","5","7","53","51","342","454","573","492","C0000832"
"13","9935","2","3","12","19","31","1","426","55","78","C0000832"
"14","10161","2","5","4","68","96","326","427","548","672","C0000832"
"15","4508","2","3","2","48","170","50","119","444","556","C0000887"
"16","15","2","3","2","11","142","225","142","87","673","C0000887"
"17","2780","2","5","4","68","96","326","427","548","672","C0000887"
"18","2006","2","5","7","53","51","342","454","573","492","C0000887"
"19","6519","2","3","5","45","94","199","240","415","666","C0000887"
"20","356","2","5","7","53","219","339","25","489","697","C0000887"
"21","7015","2","3","12","19","31","1","426","55","78","C0000889"
"22","5009","2","3","2","48","97","50","304","167","593","C0000889"
"23","860","2","3","12","19","31","276","91","433","118","C0000889"
"24","10804","2","3","12","76","153","40","38","54","75","C0000889"
"25","4210","2","3","12","41","219","339","156","568","697","C0000889"
"26","7472","2","5","3","68","221","197","259","560","422","C0000889"
"27","3728","2","5","7","34","52","225","142","220","298","C0000889"
"28","4722","2","3","2","48","170","50","119","444","556","C0000889"
"29","5336","2","3","7","53","14","20","25","40","215","C0000889"
"30","2296","2","3","3","19","221","321","428","541","667","C0000889"
"31","2703","2","3","12","76","153","40","38","54","75","C0000889"
"32","3756","2","5","8","63","36","166","106","110","158","C0000889"
"33","2302","2","3","12","76","153","40","38","54","75","C0000889"
"34","2688","2","5","7","53","51","119","25","40","186","C0000889"
"35","50640","2","3","5","116","183","295","398","243","327","C0000889"
"36","778","2","5","8","63","36","166","341","223","158","C0000889"
"37","8792","2","3","12","41","219","339","156","568","697","C0000889"
"38","4982","2","5","12","41","219","339","156","568","697","C0000889"
"39","2200","2","5","7","53","51","342","454","573","492","C0000889"
"40","444","2","5","8","63","45","23","34","464","187","C0000889"
"41","54","2","3","5","80","81","178","195","256","342","C0001122"
"42","3172","2","3","3","19","151","276","91","433","118","C0001122"
"43","51151","2","3","5","23","18","138","250","332","407","C0001122"
"44","1028","2","3","12","19","31","1","116","1","86","C0001126"
"45","134","2","5","4","68","96","326","427","548","672","C0001126"
"46","9378","2","5","7","27","36","71","341","223","219","C0001126"
"47","2260","2","5","7","53","14","20","25","40","186","C0001126"
"48","5144","2","3","4","68","96","326","427","548","672","C0001126"
"49","1584","2","3","5","79","159","256","276","353","456","C0001126"
"50","2077","2","3","12","76","153","40","38","54","75","C0001126"
"51","701","2","3","12","76","153","40","38","54","75","C0001126"
"52","1605","2","5","7","53","51","342","454","573","492","C0001126"
"53","8625","2","3","12","19","31","276","91","236","118","C0001126"
"54","9394","2","3","2","74","58","112","148","193","263","C0001175"
"55","3586","2","5","7","53","51","119","25","489","416","C0001175"
"56","7345","2","3","12","41","116","268","341","223","628","C0001175"
"57","9241","2","5","7","53","51","342","259","423","389","C0001202"
"58","546","2","3","12","19","31","261","426","1","86","C0001202"
"59","2200","2","5","7","53","51","342","454","573","492","C0001206"
"60","3815","2","5","7","53","14","20","25","40","186","C0001206"
"61","3763","2","5","8","63","36","166","106","110","158","C0001206"
"62","3265","2","5","7","60","54","24","30","46","72","C0001206"
"63","9990","2","5","8","45","94","199","240","415","666","C0001206"
"64","4621","2","5","8","63","45","23","103","464","187","C0001206"
"65","9968","2","4","3","24","119","330","214","454","144","C0001206"
"66","4204","2","3","12","19","31","1","426","55","78","C0001206"
"67","51082","2","3","2","19","31","1","426","55","78","C0001206"
"68","4668","2","3","5","21","111","188","242","313","396","C0001206"
"69","2178","2","3","12","19","31","261","116","1","86","C0001206"
"70","5781","2","5","7","53","14","20","25","40","186","C0001206"
"71","2122","2","3","12","19","31","1","426","55","78","C0001206"
"72","3939","2","3","2","62","37","28","52","105","349","C0001206"
"73","6239","2","3","12","19","119","330","214","454","144","C0001206"
"74","2074","2","3","12","19","31","1","426","55","78","C0001206"
"75","5728","2","3","5","80","81","339","156","568","605","C0001206"
"76","4647","2","5","7","60","83","101","126","170","224","C0001339"
"77","3239","2","3","3","19","221","321","428","541","667","C0001339"
"78","10743","2","3","3","19","151","276","91","433","118","C0001339"
"79","183","2","5","4","68","96","326","427","548","672","C0001403"
"80","54101","2","3","2","48","170","50","347","167","593","C0001403"
"81","9987","2","3","2","22","33","323","66","101","136","C0001403"
"82","4851","2","3","12","19","221","143","428","236","667","C0001403"
"83","1406","2","3","3","19","221","321","428","541","667","C0001403"
"84","4703","2","5","7","60","45","23","103","464","187","C0001403"
"85","6329","2","5","8","63","36","166","341","390","158","C0001403"
"86","6899","2","5","7","53","184","335","259","560","373","C0001403"
"87","5224","2","3","5","90","167","266","367","500","577","C0001403"
"88","7167","2","3","2","90","167","266","367","500","577","C0001403"
"89","5428","2","3","2","48","170","50","119","167","593","C0001403"
"90","7040","2","5","7","53","51","342","454","573","492","C0001403"
"91","1134","2","5","8","27","70","99","162","216","290","C0001403"
"92","538","2","3","8","63","45","23","103","464","187","C0001403"
"93","1280","2","5","7","53","51","342","454","573","492","C0001403"
"94","5894","2","5","7","60","54","23","34","464","187","C0001403"
"95","9409","2","3","5","43","161","305","409","208","482","C0001403"
"96","6521","2","5","8","35","41","199","40","415","666","C0001403"
"97","3239","2","3","3","19","221","321","428","541","667","C0001430"
"98","4763","2","5","7","60","54","24","30","46","214","C0001430"
"99","19","2","3","3","19","151","276","91","433","118","C0001430"
"100","5913","2","5","7","27","36","71","341","223","219","C0001430"
"101","8788","2","5","3","53","221","143","428","236","667","C0001430"
"102","7454","2","5","7","60","14","20","25","40","215","C0001430"
"103","847","2","3","7","34","52","216","395","549","674","C0001430"
"104","640","2","5","7","53","14","20","25","40","186","C0001430"
"105","1758","2","5","7","53","51","342","454","573","492","C0001430"
"106","1302","2","5","7","53","51","342","454","573","492","C0001430"
"107","4000","2","3","12","26","105","178","226","297","156","C0001430"
"108","6913","2","3","3","19","221","321","428","541","667","C0001430"
"109","1301","2","5","7","53","51","342","454","573","492","C0001430"
"110","7299","2","3","5","23","18","138","250","332","407","C0001430"
"111","7020","2","3","12","19","31","276","91","433","664","C0001430"
"112","340024","2","3","8","45","94","199","240","415","666","C0001430"
"113","1736","2","3","2","110","85","237","433","547","671","C0001430"
"114","3070","2","3","12","76","31","1","426","55","78","C0001430"
"115","5771","2","5","7","53","14","296","25","40","186","C0001430"
"116","1778","2","3","7","76","153","40","38","54","75","C0001430"
"117","2068","2","3","12","19","31","261","116","159","211","C0001430"
"118","6444","2","5","8","63","45","23","103","464","187","C0001430"
"119","5896","2","3","12","41","116","268","434","568","605","C0001430"
"120","3691","2","5","7","53","51","342","454","573","492","C0001430"
"121","1302","2","5","7","53","51","342","454","573","492","C0001430"
"122","7066","2","5","7","53","51","119","25","573","416","C0001430"
"123","5351","2","5","7","53","51","342","454","573","492","C0001430"
"124","3939","2","3","2","62","37","28","52","105","349","C0001430"
"125","9896","2","3","5","80","81","296","399","201","274","C0001430"
"126","5728","2","3","5","80","81","339","156","568","605","C0001430"
"127","51259","2","3","2","76","153","40","38","54","75","C0001430"
"128","5447","2","3","5","91","214","271","372","471","586","C0001430"
"129","2521","2","3","2","22","33","323","66","101","136","C0001618"
"130","2316","2","5","7","53","51","342","454","573","702","C0001618"
"131","2972","2","3","2","19","33","261","116","159","211","C0001618"
"132","383","2","3","7","34","52","216","395","549","674","C0001621"
"133","3557","2","3","12","41","219","339","156","568","697","C0001621"
"134","5327","2","5","7","53","51","342","454","573","492","C0001623"
"135","51099","2","3","2","67","92","293","55","75","311","C0001623"
"136","3717","2","5","7","53","14","20","25","40","186","C0001623"
"137","4193","2","3","12","19","31","1","116","89","605","C0001623"
"138","1471","2","5","7","34","52","216","395","549","492","C0001623"
"139","1301","2","5","7","53","51","342","454","573","492","C0001623"
"140","2316","2","5","7","53","51","342","454","573","702","C0001623"
"141","2263","2","5","7","53","14","20","25","40","186","C0001623"
"142","1499","2","3","12","19","221","197","259","560","422","C0001623"
"143","7468","2","3","12","19","31","1","426","55","78","C0001624"
"144","1308","2","5","7","53","51","119","454","573","492","C0001624"
"145","5077","2","3","3","19","221","321","428","541","667","C0001624"
"146","55651","2","3","2","110","85","237","433","547","671","C0001624"
"147","6938","2","3","12","19","31","1","426","55","78","C0001624"
"148","3663","2","3","12","53","184","119","156","287","116","C0001624"
"149","6531","2","5","8","45","94","199","240","415","666","C0001624"
"150","196","2","3","3","19","151","276","91","433","118","C0001624"
"151","1161","2","3","12","41","116","268","434","468","213","C0001624"
"152","79848","2","3","12","76","153","40","38","54","75","C0001624"
"153","54714","2","5","8","63","36","166","106","110","158","C0001624"
"154","7538","2","3","2","22","33","323","66","101","136","C0001627"
"155","8626","2","3","3","19","221","321","428","541","667","C0001627"
"156","9210","2","5","7","53","51","342","454","573","492","C0001627"
"157","5321","2","3","5","116","183","295","398","243","327","C0001627"
"158","53335","2","3","12","19","31","1","426","55","78","C0001627"
"159","2201","2","5","7","53","51","342","454","573","492","C0001627"
"160","3762","2","5","8","63","36","166","106","110","158","C0001627"
"161","9820","2","3","12","41","116","268","434","468","213","C0001627"
"162","2052","2","3","5","91","130","114","290","367","475","C0001627"
"163","3383","2","5","7","53","51","119","454","287","116","C0001627"
"164","1302","2","5","7","53","51","342","454","573","492","C0001627"
"165","5328","2","5","7","34","52","216","395","549","674","C0001723"
"166","9211","2","5","7","27","36","150","341","223","628","C0001723"
"167","7403","2","3","12","19","31","1","426","55","78","C0001723"
"168","3977","2","5","7","53","51","119","25","40","416","C0001723"
"169","5310","2","5","7","53","51","335","444","560","373","C0001723"
"170","2064","2","5","7","53","14","20","25","40","186","C0001723"
"171","2629","2","3","5","80","81","250","291","152","420","C0001733"
"172","54949","2","3","2","48","170","50","119","444","556","C0001733"
"173","54463","2","3","2","48","57","110","141","359","462","C0001733"
"174","4214","2","3","12","41","219","339","34","540","117","C0001768"
"175","5251","2","3","5","80","81","296","474","593","722","C0001768"
"176","94","2","5","7","53","51","342","259","423","389","C0001768"
"177","6256","2","3","3","19","151","276","91","433","118","C0001768"
"178","2719","2","5","7","53","51","342","454","573","492","C0001768"
"179","4784","2","3","2","22","33","261","116","159","211","C0001768"
"180","2776","2","5","4","68","96","326","427","548","672","C0001768"
"181","8328","2","3","12","19","31","1","426","55","78","C0001768"
"182","22954","2","3","12","41","116","268","434","468","213","C0001768"
"183","54840","2","3","12","19","31","261","116","1","86","C0001768"
"184","3930","2","3","2","22","33","323","66","3","464","C0001768"
"185","26277","2","3","12","19","31","1","426","1","78","C0001768"
"186","2554","2","5","8","27","70","99","162","216","290","C0001768"
"187","9928","2","3","12","76","153","40","38","54","75","C0001768"
"188","4644","2","5","7","60","54","184","141","359","411","C0001768"
"189","5624","2","5","7","53","51","342","454","573","492","C0001768"
"190","26119","2","5","7","60","14","184","341","544","669","C0001815"
"191","9562","2","3","5","80","81","296","248","317","405","C0001815"
"192","54903","2","3","12","76","153","40","38","54","75","C0001816"
"193","26229","2","3","2","74","205","191","396","408","257","C0001816"
"194","718","2","5","7","34","51","119","395","549","674","C0001816"
"195","5327","2","5","7","53","51","342","454","573","492","C0001818"
"196","5339","2","5","7","53","51","342","454","573","492","C0001818"
"197","6567","2","5","8","35","41","77","40","57","80","C0001818"
"198","54487","2","3","2","22","33","323","66","101","136","C0001818"
"199","5897","2","3","12","41","116","268","141","568","605","C0001824"
"200","4867","2","5","7","76","153","40","38","54","75","C0001824"
"201","2316","2","5","7","53","51","342","454","573","702","C0001824"
"202","53339","2","3","12","41","116","268","434","468","213","C0001824"
"203","5080","2","3","3","19","221","321","428","541","667","C0001883"
"204","5443","2","5","4","68","96","326","427","548","672","C0001883"
"205","3717","2","5","7","53","14","20","25","40","186","C0001883"
"206","208","2","5","7","53","14","20","34","540","68","C0001916"
"207","1292","2","5","7","53","51","342","454","573","492","C0001916"
"208","11141","2","5","7","53","36","335","444","223","373","C0001916"
"209","51204","2","3","2","48","170","50","119","444","556","C0001916"
"210","4683","2","3","12","19","31","261","116","1","86","C0001916"
"211","2950","2","5","7","34","52","216","395","549","674","C0001916"
"212","7227","2","3","12","19","31","276","91","433","118","C0001916"
"213","64220","2","3","2","69","83","101","126","170","224","C0001916"
"214","58","2","5","8","63","45","23","103","464","187","C0001916"
"215","4645","2","3","4","67","92","293","55","75","311","C0001916"
"216","2109","2","3","2","48","170","50","119","444","556","C0001916"
"217","64175","2","5","7","53","51","342","454","573","492","C0001925"
"218","8200","2","5","7","53","51","342","259","423","389","C0001925"
"219","8139","2","3","12","41","116","268","434","468","213","C0001925"
"220","2155","2","5","7","53","51","119","454","549","674","C0001925"
"221","9049","2","3","3","41","151","276","378","271","356","C0001925"
"222","3559","2","5","7","53","14","20","25","40","186","C0001925"
"223","5915","2","3","3","19","151","276","91","433","118","C0001925"
