"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"9394","2","3","2","74","58","112","148","193","263","C0000768"
"9927","2","3","12","19","31","118","155","287","116","C0000768"
"9719","2","5","7","53","51","342","454","573","492","C0000768"
"189","2","3","5","43","161","305","409","208","482","C0000768"
"5396","2","3","3","19","221","321","428","541","667","C0000768"
"6584","2","3","8","45","94","199","240","415","666","C0000768"
"10269","2","3","2","48","182","50","119","444","556","C0000768"
"1130","2","5","7","60","54","326","141","359","462","C0000768"
"4669","2","3","5","80","81","166","454","453","492","C0000768"
"9990","2","5","8","45","94","199","240","415","666","C0000768"
"2719","2","5","7","53","51","342","454","573","492","C0000768"
"2617","2","3","2","110","85","237","433","252","154","C0000832"
"5828","2","3","5","43","161","305","409","208","482","C0000832"
"8481","2","3","12","76","153","40","38","54","75","C0000832"
"23426","2","5","7","42","36","71","177","223","219","C0000887"
"23516","2","3","5","27","81","99","162","216","290","C0000887"
"5172","2","5","8","45","94","199","240","415","666","C0000887"
"2068","2","3","12","19","31","261","116","159","211","C0000887"
"6347","2","5","7","53","51","119","427","489","416","C0000887"
"3845","2","5","7","60","54","24","30","46","72","C0000887"
"2153","2","5","7","53","51","342","454","573","492","C0000889"
"5743","2","3","5","53","175","119","167","489","416","C0000889"
"1312","2","3","2","87","79","105","426","129","25","C0000889"
"7249","2","3","7","60","57","110","141","359","462","C0000889"
"51626","2","3","12","76","153","40","38","54","75","C0000889"
"5582","2","5","7","53","14","20","34","540","68","C0000889"
"1289","2","5","7","53","51","342","454","573","492","C0000889"
"6443","2","5","8","63","45","23","103","464","187","C0000889"
"257","2","3","3","19","221","321","428","541","667","C0000889"
"5781","2","5","7","53","14","20","25","40","186","C0000889"
"410","2","3","7","34","52","216","395","549","674","C0000889"
"4359","2","5","7","53","51","342","454","573","492","C0000889"
"25782","2","5","7","60","54","24","30","46","72","C0000889"
"11231","2","3","2","110","105","178","226","297","380","C0000889"
"287","2","5","7","76","153","40","38","54","203","C0000889"
"8924","2","3","12","41","116","268","434","468","213","C0000889"
"2645","2","3","2","90","167","266","367","101","664","C0000889"
"51","2","3","5","43","151","276","91","433","482","C0000889"
"1636","2","3","5","80","81","166","397","418","568","C0000889"
"23556","2","3","2","61","77","142","176","235","317","C0000889"
"182","2","5","7","53","51","143","428","236","667","C0001122"
"2316","2","5","7","53","51","342","454","573","702","C0001122"
"5922","2","5","7","60","54","24","30","46","72","C0001122"
"115650","2","3","12","41","219","339","156","568","697","C0001126"
"5800","2","5","7","53","81","296","399","201","274","C0001126"
"8214","2","3","6","11","142","225","142","220","298","C0001126"
"5728","2","3","5","80","81","339","156","568","605","C0001126"
"6223","2","3","2","110","85","237","433","547","671","C0001126"
"6197","2","3","12","19","14","20","34","540","68","C0001126"
"4952","2","3","5","60","54","184","30","544","669","C0001126"
"4043","2","5","7","60","51","342","454","544","669","C0001126"
"51601","2","3","2","67","92","293","55","75","311","C0001126"
"7056","2","5","7","53","51","119","454","573","492","C0001126"
"2702","2","3","12","76","153","40","38","54","75","C0001175"
"5190","2","3","5","43","161","305","409","208","482","C0001175"
"3569","2","5","7","53","51","342","454","573","416","C0001175"
"664","2","3","12","41","219","339","402","489","551","C0001202"
"5256","2","3","7","34","45","23","103","464","187","C0001202"
"7259","2","3","12","19","31","1","426","55","78","C0001206"
"8625","2","3","12","19","31","276","91","236","118","C0001206"
"23767","2","5","7","53","14","20","25","40","186","C0001206"
"1482","2","3","3","19","221","321","428","541","667","C0001206"
"6138","2","3","2","110","85","237","433","547","671","C0001206"
"623","2","5","4","68","96","326","427","548","672","C0001206"
"7138","2","5","8","63","45","23","103","464","187","C0001206"
"8200","2","5","7","53","51","342","259","423","389","C0001206"
"26227","2","3","2","41","137","44","208","81","108","C0001206"
"3373","2","3","5","80","51","342","454","573","492","C0001206"
"5781","2","5","7","53","14","20","25","40","186","C0001206"
"348","2","5","7","53","51","342","454","573","492","C0001206"
"4538","2","3","2","48","170","50","119","444","556","C0001206"
"5828","2","3","5","43","161","305","409","208","482","C0001206"
"2741","2","5","8","27","70","99","162","216","290","C0001206"
"9968","2","4","3","24","119","330","214","454","144","C0001206"
"3827","2","5","4","68","96","326","427","548","672","C0001206"
"1161","2","3","12","41","116","268","434","468","213","C0001339"
"5745","2","5","4","68","96","326","427","548","672","C0001339"
"6899","2","5","7","53","184","335","259","560","373","C0001339"
"5015","2","3","3","19","221","321","428","541","667","C0001403"
"7227","2","3","12","19","31","276","91","433","118","C0001403"
"2778","2","5","4","68","96","326","427","548","672","C0001403"
"3569","2","5","7","53","51","342","454","573","416","C0001403"
"55507","2","5","5","68","96","326","427","447","586","C0001403"
"3759","2","5","8","63","36","166","106","110","158","C0001403"
"3123","2","5","7","53","51","119","156","287","116","C0001403"
"5190","2","3","5","43","161","305","409","208","482","C0001403"
"2743","2","5","8","27","70","99","162","216","290","C0001403"
"11253","2","3","2","41","116","268","423","536","445","C0001403"
"959","2","5","7","53","51","119","395","549","674","C0001403"
"4352","2","5","7","53","14","20","25","40","186","C0001403"
"4693","2","5","7","53","51","342","454","573","492","C0001403"
"9469","2","3","2","103","189","303","29","475","467","C0001403"
"2073","2","3","12","19","31","261","116","1","86","C0001403"
"60675","2","5","4","68","96","326","427","548","672","C0001403"
"2332","2","3","2","22","33","71","373","466","609","C0001403"
"3047","2","3","12","19","31","118","155","287","116","C0001403"
"1356","2","3","7","53","51","342","454","573","492","C0001430"
"5824","2","3","5","47","144","185","238","310","392","C0001430"
"5781","2","5","7","53","14","20","25","40","186","C0001430"
"1824","2","1","6","11","142","225","142","220","298","C0001430"
"4689","2","5","7","60","14","20","25","40","215","C0001430"
"8517","2","3","12","41","219","339","156","568","697","C0001430"
"6311","2","3","2","22","33","323","66","362","468","C0001430"
"55505","2","3","2","110","85","237","433","547","671","C0001430"
"1490","2","5","7","53","51","342","454","573","492","C0001430"
"1387","2","3","12","19","31","276","91","433","118","C0001430"
"617","2","3","2","48","170","50","304","167","593","C0001430"
"6445","2","5","8","63","45","23","103","464","187","C0001430"
"10982","2","3","12","76","153","40","38","54","75","C0001430"
"8777","2","5","7","42","36","71","177","223","219","C0001430"
