"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"50485","2","3","12","19","31","261","116","1","86","C0000768"
"5745","2","5","4","68","96","326","427","548","672","C0000768"
"4867","2","5","7","76","153","40","38","54","75","C0000768"
"4284","2","3","5","80","81","166","397","374","486","C0000768"
"3972","2","5","4","68","96","326","427","548","672","C0000768"
"2995","2","5","7","53","51","119","454","573","492","C0000768"
"6513","2","5","7","90","216","337","448","565","562","C0000768"
"27245","2","3","6","22","142","225","366","362","468","C0000768"
"7314","2","3","12","41","219","261","409","208","482","C0000768"
"2990","2","3","7","34","52","216","395","549","674","C0000768"
"5296","2","5","7","53","14","20","25","40","186","C0000768"
"5468","2","3","3","19","151","276","91","433","118","C0000832"
"6566","2","3","2","67","37","316","422","535","660","C0000832"
"1298","2","5","7","53","51","342","454","573","492","C0000832"
"6532","2","5","8","45","94","199","240","415","666","C0000887"
"5311","2","5","8","63","45","166","306","390","158","C0000887"
"4214","2","3","12","41","219","339","34","540","117","C0000887"
"6606","2","3","2","22","33","323","66","101","136","C0000887"
"2799","2","3","7","34","52","216","395","549","33","C0000887"
"55505","2","3","2","110","85","237","433","547","671","C0000887"
"8787","2","5","4","68","96","326","427","548","672","C0000889"
"773","2","5","8","27","36","166","341","223","628","C0000889"
"4148","2","5","7","53","51","342","454","573","492","C0000889"
"51594","2","3","7","76","153","40","38","54","75","C0000889"
"23426","2","5","7","42","36","71","177","223","219","C0000889"
"5002","2","5","8","45","94","199","240","415","666","C0000889"
"4843","2","3","5","43","161","305","409","489","416","C0000889"
"6790","2","3","12","76","153","40","34","540","68","C0000889"
"2299","2","3","3","19","221","321","428","541","667","C0000889"
"2719","2","5","7","53","51","342","454","573","492","C0000889"
"5339","2","5","7","53","51","342","454","573","492","C0000889"
"2562","2","5","8","27","70","99","162","216","290","C0000889"
"8481","2","3","12","76","153","40","38","54","75","C0000889"
"801","2","5","8","63","45","23","103","464","187","C0000889"
"8085","2","3","12","19","31","1","426","55","78","C0000889"
"4854","2","5","7","53","51","143","428","236","667","C0000889"
"54795","2","5","8","63","45","193","306","390","158","C0000889"
"356","2","5","7","53","219","339","25","489","697","C0000889"
"5940","2","3","2","22","33","323","66","101","136","C0000889"
"6197","2","3","12","19","14","20","34","540","68","C0000889"
"718","2","5","7","34","51","119","395","549","674","C0001122"
"613","2","5","7","60","54","24","30","46","72","C0001122"
"249","2","3","5","27","51","335","444","560","373","C0001122"
"2534","2","5","7","53","14","20","25","40","186","C0001126"
"6663","2","3","3","19","221","321","428","541","667","C0001126"
"5076","2","3","3","19","221","321","428","541","667","C0001126"
"4072","2","5","7","53","51","119","454","573","492","C0001126"
"2812","2","5","7","53","51","342","454","573","492","C0001126"
"5573","2","3","12","19","184","118","155","287","116","C0001126"
"2130","2","3","2","22","33","323","66","491","609","C0001126"
"1910","2","5","4","68","96","326","427","548","672","C0001126"
"2304","2","3","12","19","221","321","428","541","667","C0001126"
"2260","2","5","7","53","14","20","25","40","186","C0001126"
"6336","2","5","8","63","36","166","341","390","158","C0001175"
"51259","2","3","2","76","153","40","38","54","75","C0001175"
"3663","2","3","12","53","184","119","156","287","116","C0001175"
"658","2","5","7","53","51","342","259","423","389","C0001202"
"4838","2","5","3","53","221","321","259","423","389","C0001202"
"23020","2","3","2","22","33","323","66","101","136","C0001206"
"5913","2","5","7","27","36","71","341","223","219","C0001206"
"5605","2","5","7","53","14","20","34","540","68","C0001206"
"7187","2","3","12","41","219","339","156","568","697","C0001206"
"1277","2","5","7","53","51","342","454","573","492","C0001206"
"51098","2","3","12","76","153","40","38","54","75","C0001206"
"2516","2","3","3","19","151","276","91","433","118","C0001206"
"7020","2","3","12","19","31","276","91","433","664","C0001206"
"1630","2","5","7","53","51","335","444","560","373","C0001206"
"80184","2","5","7","34","52","216","38","54","75","C0001206"
"9719","2","5","7","53","51","342","454","573","492","C0001206"
"3954","2","3","2","48","170","67","119","444","593","C0001206"
"2483","2","3","2","22","33","323","66","101","136","C0001206"
"348","2","5","7","53","51","342","454","573","492","C0001206"
"51750","2","3","12","19","31","261","116","1","86","C0001206"
"6929","2","3","12","19","31","1","426","55","78","C0001206"
"2131","2","3","2","74","58","112","148","181","416","C0001206"
"9663","2","3","5","80","81","296","51","488","102","C0001339"
"2720","2","3","7","34","52","216","395","21","599","C0001339"
