"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"175","2","3","7","34","52","216","395","549","674","C0000768"
"2022","2","5","7","53","51","342","259","423","389","C0000768"
"1806","2","3","2","49","23","186","149","195","61","C0000768"
"6521","2","5","8","35","41","199","40","415","666","C0000768"
"1075","2","5","7","34","52","216","395","549","674","C0000768"
"11277","2","3","12","19","31","261","116","1","86","C0000768"
"5728","2","3","5","80","81","339","156","568","605","C0000768"
"1281","2","5","7","53","51","342","454","573","492","C0000768"
"2773","2","5","4","68","96","326","427","548","672","C0000768"
"396","2","5","7","60","54","24","30","46","72","C0000768"
"1855","2","5","12","76","153","197","259","560","422","C0000768"
"10752","2","5","7","53","51","335","444","560","373","C0000832"
"8557","2","5","8","63","45","23","103","464","187","C0000832"
"3586","2","5","7","53","51","119","25","489","416","C0000832"
"5832","2","3","2","101","62","189","182","509","252","C0000887"
"8076","2","5","7","53","51","342","454","573","492","C0000887"
"5728","2","3","5","80","81","339","156","568","605","C0000887"
"7051","2","1","6","11","142","225","142","220","298","C0000887"
"1487","2","3","12","19","31","1","426","55","340","C0000887"
"8092","2","3","3","19","221","321","428","541","667","C0000887"
"54101","2","3","2","48","170","50","347","167","593","C0000889"
"3887","2","1","6","11","142","225","142","220","298","C0000889"
"5422","2","3","12","19","31","261","116","1","86","C0000889"
"3549","2","5","3","53","51","197","259","560","422","C0000889"
"5116","2","3","12","76","153","40","38","54","75","C0000889"
"5295","2","5","7","53","14","20","25","40","186","C0000889"
"8398","2","3","5","116","183","40","38","352","455","C0000889"
"54714","2","5","8","63","36","166","106","110","158","C0000889"
"7040","2","5","7","53","51","342","454","573","492","C0000889"
"1280","2","5","7","53","51","342","454","573","492","C0000889"
"10262","2","3","2","22","33","323","66","101","136","C0000889"
"5831","2","3","2","101","62","189","182","566","409","C0000889"
"4683","2","3","12","19","31","261","116","1","86","C0000889"
"54919","2","3","2","41","96","279","304","370","257","C0000889"
"7416","2","3","2","48","170","339","304","167","593","C0000889"
"8626","2","3","3","19","221","321","428","541","667","C0000889"
"4842","2","3","5","63","45","71","177","464","219","C0000889"
"5429","2","3","12","19","31","261","116","1","86","C0000889"
"5728","2","3","5","80","81","339","156","568","605","C0000889"
"2520","2","5","4","68","96","326","427","548","672","C0000889"
"5813","2","3","12","19","31","1","116","159","211","C0001122"
