"gene","0","0.5","1","1.5","2","2.5","3","3.5","4","disease"
"1","23443","2","3","2","78","206","324","430","429","544","C0000768"
"2","3659","2","3","12","19","184","119","156","287","116","C0000768"
"3","6223","2","3","2","110","85","237","433","547","671","C0000768"
"4","2147","2","5","7","68","51","342","454","573","492","C0000768"
"5","673","2","5","7","53","14","20","34","540","68","C0000768"
"6","9897","2","3","12","76","18","75","38","1","212","C0000768"
"7","3730","2","5","7","53","14","20","25","40","186","C0000768"
"8","5468","2","3","3","19","151","276","91","433","118","C0000768"
"9","546","2","3","12","19","31","261","426","1","86","C0000768"
"10","6440","2","5","5","68","96","185","238","310","272","C0000768"
"11","4683","2","3","12","19","31","261","116","1","86","C0000768"
"12","4615","2","3","12","41","219","339","156","568","697","C0000832"
"13","5824","2","3","5","47","144","185","238","310","392","C0000832"
"14","4990","2","3","3","19","221","321","428","541","667","C0000832"
"15","1737","2","3","2","67","92","293","55","75","311","C0000887"
"16","6414","2","5","7","53","51","342","454","573","702","C0000887"
"17","1584","2","3","5","79","159","256","276","353","456","C0000887"
"18","2316","2","5","7","53","51","342","454","573","702","C0000887"
"19","10243","2","3","2","27","91","71","204","267","352","C0000887"
"20","1535","2","5","7","34","52","216","395","549","674","C0000887"
"21","27286","2","5","7","53","51","342","444","560","492","C0000889"
"22","1634","2","5","7","53","51","342","454","573","492","C0000889"
"23","1376","2","3","2","19","151","276","91","433","118","C0000889"
"24","3295","2","3","5","43","161","305","409","208","482","C0000889"
"25","1908","2","5","4","68","96","326","427","548","672","C0000889"
"26","3889","2","1","6","11","142","225","142","220","298","C0000889"
"27","6335","2","5","8","63","36","166","341","390","158","C0000889"
"28","1917","2","3","12","41","219","339","347","572","658","C0000889"
"29","2998","2","3","2","28","22","48","232","82","114","C0000889"
"30","23414","2","3","12","19","31","118","155","287","116","C0000889"
"31","2263","2","5","7","53","14","20","25","40","186","C0000889"
"32","1778","2","3","7","76","153","40","38","54","75","C0000889"
"33","6310","2","3","12","22","142","225","366","362","468","C0000889"
"34","29078","2","3","2","48","170","50","119","444","556","C0000889"
"35","8626","2","3","3","19","221","321","428","541","667","C0000889"
"36","4072","2","5","7","53","51","119","454","573","492","C0000889"
"37","5296","2","5","7","53","14","20","25","40","186","C0000889"
"38","4791","2","3","12","41","219","339","156","568","697","C0000889"
"39","2548","2","3","7","34","52","216","395","549","674","C0000889"
"40","6709","2","5","7","34","52","216","395","572","158","C0000889"
"41","6341","2","3","2","48","170","50","119","444","556","C0001122"
"42","9197","2","3","2","67","92","293","55","75","311","C0001122"
"43","6121","2","3","2","69","83","101","126","170","224","C0001122"
