"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"8200","2","5","7","53","51","342","259","423","389","C0000768"
"51057","2","3","12","76","153","40","38","54","75","C0000768"
"11222","2","3","2","48","182","67","76","463","153","C0000768"
"8322","2","5","3","68","221","184","259","544","669","C0000768"
"6340","2","5","8","63","45","23","34","464","187","C0000768"
"833","2","3","2","110","85","237","433","547","154","C0000768"
"2157","2","5","7","53","51","342","454","573","702","C0000768"
"5573","2","3","12","19","184","118","155","287","116","C0000768"
"51119","2","3","2","110","85","237","433","547","671","C0000768"
"3930","2","3","2","22","33","323","66","3","464","C0000768"
"9896","2","3","5","80","81","296","399","201","274","C0000768"
"257","2","3","3","19","221","321","428","541","667","C0000832"
"3725","2","3","12","19","31","261","116","336","152","C0000832"
"2299","2","3","3","19","221","321","428","541","667","C0000832"
"5189","2","3","5","43","161","305","409","208","482","C0000887"
"10512","2","5","3","53","51","342","79","560","373","C0000887"
"7518","2","3","12","19","31","261","116","1","86","C0000887"
"10479","2","5","7","27","36","150","341","223","628","C0000887"
"2253","2","5","7","53","14","20","25","40","186","C0000887"
"4000","2","3","12","26","105","178","226","297","156","C0000887"
"10683","2","5","7","53","51","143","428","560","667","C0000889"
"1908","2","5","4","68","96","326","427","548","672","C0000889"
"4306","2","3","3","19","151","276","91","433","118","C0000889"
"1855","2","5","12","76","153","197","259","560","422","C0000889"
"64327","2","5","4","68","96","326","427","548","672","C0000889"
"6103","2","3","12","76","153","40","38","54","75","C0000889"
"25830","2","3","2","27","36","150","341","223","628","C0000889"
"10102","2","3","2","48","182","67","76","463","153","C0000889"
"5727","2","3","12","68","221","197","259","560","422","C0000889"
"9723","2","5","7","53","51","342","79","560","373","C0000889"
"2254","2","5","7","53","14","20","25","40","186","C0000889"
"285590","2","5","7","60","14","20","25","40","215","C0000889"
"3730","2","5","7","53","14","20","25","40","186","C0000889"
"242","2","3","5","11","142","223","142","220","298","C0000889"
"3918","2","5","7","53","51","342","454","573","492","C0000889"
"5277","2","3","2","61","77","142","176","235","317","C0000889"
"1200","2","3","5","80","81","178","226","297","380","C0000889"
"1834","2","5","7","53","51","342","454","573","492","C0000889"
"55812","2","3","12","76","181","160","38","54","75","C0000889"
"5914","2","3","3","19","151","276","91","433","118","C0000889"
"54361","2","5","3","68","221","197","259","560","422","C0001122"
"6452","2","5","7","53","14","20","25","40","186","C0001122"
"8481","2","3","12","76","153","40","38","54","75","C0001122"
"3575","2","5","7","53","51","184","341","544","669","C0001126"
"9419","2","5","7","60","36","71","341","223","219","C0001126"
"6390","2","3","2","48","170","50","119","444","556","C0001126"
"54756","2","5","7","41","219","238","118","543","214","C0001126"
"7298","2","3","12","76","153","40","38","54","75","C0001126"
"2332","2","3","2","22","33","71","373","466","609","C0001126"
"3566","2","5","7","53","51","119","25","489","416","C0001126"
"5190","2","3","5","43","161","305","409","208","482","C0001126"
"2261","2","5","7","53","14","20","25","40","186","C0001126"
"8214","2","3","6","11","142","225","142","220","298","C0001126"
"6662","2","3","3","19","221","321","428","541","667","C0001175"
"6469","2","5","3","53","221","197","259","560","422","C0001175"
"9049","2","3","3","41","151","276","378","271","356","C0001175"
"2218","2","5","2","53","123","194","255","560","373","C0001202"
"4688","2","5","7","60","14","20","25","40","215","C0001202"
"4000","2","3","12","26","105","178","226","297","156","C0001206"
"23742","2","5","5","68","96","326","427","447","586","C0001206"
"5578","2","5","7","53","14","20","34","540","621","C0001206"
"4729","2","3","2","48","170","50","119","444","556","C0001206"
"6620","2","5","7","27","36","150","341","223","628","C0001206"
"4126","2","3","7","34","52","216","395","549","674","C0001206"
"23347","2","3","12","41","116","268","434","468","213","C0001206"
"25974","2","3","7","48","51","105","139","186","245","C0001206"
"5106","2","3","2","67","92","293","55","500","577","C0001206"
"9569","2","3","12","19","31","276","91","433","118","C0001206"
"6888","2","3","2","90","167","266","367","500","577","C0001206"
"6311","2","3","2","22","33","323","66","362","468","C0001206"
"4089","2","3","12","19","219","339","259","423","605","C0001206"
"10166","2","3","2","84","97","167","210","278","360","C0001206"
"79650","2","3","2","22","33","323","66","101","136","C0001206"
"7461","2","3","7","60","153","40","38","93","75","C0001206"
"5830","2","3","5","43","161","305","409","208","482","C0001206"
"10491","2","5","7","53","51","342","454","573","492","C0001339"
"1756","2","5","8","63","45","23","103","464","187","C0001339"
"1280","2","5","7","53","51","342","454","573","492","C0001339"
"8635","2","5","7","34","52","216","395","549","674","C0001403"
"3060","2","5","4","68","96","326","427","548","672","C0001403"
"7124","2","3","12","41","219","339","156","568","697","C0001403"
"716","2","5","7","53","51","119","395","549","674","C0001403"
"10","2","3","12","91","214","261","116","1","86","C0001403"
"1497","2","5","2","63","182","50","103","297","628","C0001403"
"55325","2","5","7","34","181","23","119","544","187","C0001403"
"1947","2","5","7","53","51","20","25","560","373","C0001403"
"10019","2","5","7","53","14","20","25","40","116","C0001403"
"271","2","3","5","33","6","241","233","304","386","C0001403"
"1641","2","5","7","60","221","321","428","560","373","C0001403"
"54806","2","5","7","76","153","40","38","54","75","C0001403"
"24","2","3","12","41","116","268","423","536","445","C0001403"
"54880","2","3","12","19","31","1","426","55","78","C0001403"
"4287","2","3","12","41","116","268","434","468","215","C0001403"
"54808","2","3","12","76","153","40","38","54","75","C0001403"
"5626","2","3","3","19","221","321","428","541","667","C0001403"
"51601","2","3","2","67","92","293","55","75","311","C0001403"
"54463","2","3","2","48","57","110","141","359","462","C0001430"
"167691","2","3","12","76","153","40","38","54","75","C0001430"
"2683","2","3","7","34","52","216","395","549","617","C0001430"
"846","2","5","4","68","96","326","427","548","672","C0001430"
"4137","2","3","7","27","36","150","341","223","628","C0001430"
"2158","2","5","7","68","51","119","395","549","674","C0001430"
"55636","2","3","3","19","221","321","428","423","389","C0001430"
"1188","2","5","8","63","45","23","34","464","187","C0001430"
"5663","2","5","7","34","52","216","395","549","667","C0001430"
"3977","2","5","7","53","51","119","25","40","416","C0001430"
"4538","2","3","2","48","170","50","119","444","556","C0001430"
"23556","2","3","2","61","77","142","176","235","317","C0001430"
"7015","2","3","12","19","31","1","426","55","78","C0001430"
"7187","2","3","12","41","219","339","156","568","697","C0001430"
"7507","2","3","12","19","31","261","116","1","86","C0001430"
"7066","2","5","7","53","51","119","25","573","416","C0001430"
"54101","2","3","2","48","170","50","347","167","593","C0001430"
"5193","2","3","5","43","161","305","409","208","482","C0001430"
"4860","2","3","7","34","52","216","395","549","150","C0001430"
"3417","2","3","7","34","52","216","395","549","319","C0001430"
"4306","2","3","3","19","151","276","91","433","118","C0001430"
"51360","2","3","3","26","35","276","91","433","203","C0001430"
"1999","2","3","3","19","221","321","428","148","667","C0001430"
"2131","2","3","2","74","58","112","148","181","416","C0001430"
"4214","2","3","12","41","219","339","34","540","117","C0001430"
"242","2","3","5","11","142","223","142","220","298","C0001430"
"55534","2","3","12","19","31","143","428","236","667","C0001430"
"4091","2","3","12","53","219","342","259","423","389","C0001430"
"7290","2","3","12","19","31","1","426","55","78","C0001430"
"11128","2","3","2","22","33","261","116","159","211","C0001430"
"8878","2","3","12","41","219","339","156","568","697","C0001430"
"5016","2","5","7","11","51","342","454","573","617","C0001430"
"6329","2","5","8","63","36","166","341","390","158","C0001618"
"55612","2","5","7","60","36","71","177","560","701","C0001618"
"4683","2","3","12","19","31","261","116","1","86","C0001618"
