"gene","0","0.5","1","1.5","2","2.5","3","3.5","4","disease"
"1","10804","2","3","12","76","153","40","38","54","75","C0000768"
"2","23426","2","5","7","42","36","71","177","223","219","C0000768"
"3","1201","2","3","2","48","170","50","304","167","593","C0000768"
"4","7471","2","5","3","68","221","197","259","560","422","C0000768"
"5","1292","2","5","7","53","51","342","454","573","492","C0000768"
"6","9401","2","3","12","76","31","261","116","1","86","C0000768"
"7","6775","2","5","7","53","14","119","25","40","186","C0000768"
"8","2705","2","3","12","76","153","40","38","54","75","C0000768"
"9","4000","2","3","12","26","105","178","226","297","156","C0000768"
"10","10518","2","3","2","22","170","50","119","444","556","C0000768"
"11","9569","2","3","12","19","31","276","91","433","118","C0000768"
"12","11255","2","5","4","68","96","326","427","548","672","C0000832"
"13","2668","2","5","7","53","14","20","25","40","186","C0000832"
"14","324","2","3","12","41","219","197","70","255","422","C0000832"
"15","3239","2","3","3","19","221","321","428","541","667","C0000887"
"16","3636","2","3","5","80","14","20","25","40","186","C0000887"
"17","5506","2","3","12","76","137","76","136","82","658","C0000887"
"18","5961","2","5","7","27","51","326","126","414","702","C0000887"
"19","3689","2","5","7","34","52","216","395","549","674","C0000887"
"20","3091","2","3","12","41","116","276","91","433","605","C0000887"
"21","7066","2","5","7","53","51","119","25","573","416","C0000889"
"22","2263","2","5","7","53","14","20","25","40","186","C0000889"
"23","6662","2","3","3","19","221","321","428","541","667","C0000889"
"24","4125","2","3","7","34","52","216","395","549","674","C0000889"
"25","9562","2","3","5","80","81","296","248","317","405","C0000889"
"26","25861","2","5","7","42","36","71","177","223","219","C0000889"
"27","5972","2","5","5","34","52","216","397","418","568","C0000889"
"28","5972","2","5","5","34","52","216","397","418","568","C0000889"
"29","5189","2","3","5","43","161","305","409","208","482","C0000889"
"30","1536","2","5","7","34","52","216","395","549","674","C0000889"
"31","633","2","5","7","53","51","342","454","573","492","C0000889"
"32","5744","2","5","4","68","96","326","427","548","672","C0000889"
"33","5272","2","5","7","68","51","342","454","573","492","C0000889"
"34","6448","2","3","5","74","160","294","376","453","567","C0000889"
"35","10342","2","3","7","60","219","40","202","66","203","C0000889"
"36","7291","2","3","12","19","151","276","91","489","416","C0000889"
"37","54507","2","5","6","11","142","225","142","220","298","C0000889"
"38","9820","2","3","12","41","116","268","434","468","213","C0000889"
"39","3730","2","5","7","53","14","20","25","40","186","C0000889"
"40","3248","2","3","2","69","83","133","167","224","301","C0000889"
"41","51715","2","5","7","60","54","24","30","46","72","C0001122"
"42","6331","2","5","8","63","36","166","341","223","158","C0001122"
"43","2950","2","5","7","34","52","216","395","549","674","C0001122"
"44","10599","2","3","8","35","41","77","40","57","80","C0001126"
"45","6558","2","5","8","45","94","199","240","415","666","C0001126"
"46","427","2","3","7","34","52","216","395","549","420","C0001126"
"47","355","2","3","7","41","219","339","156","568","697","C0001126"
"48","7827","2","5","7","53","170","335","25","560","373","C0001126"
"49","191","2","3","5","80","81","105","426","129","690","C0001126"
"50","6103","2","3","12","76","153","40","38","54","75","C0001126"
"51","4729","2","3","2","48","170","50","119","444","556","C0001126"
"52","54539","2","3","2","48","170","50","119","444","556","C0001126"
"53","2625","2","3","12","19","31","339","155","287","116","C0001126"
"54","9841","2","3","6","11","142","225","142","220","298","C0001175"
"55","23522","2","3","12","19","31","1","426","55","78","C0001175"
"56","336","2","5","7","53","51","342","454","573","492","C0001175"
"57","29110","2","3","12","41","219","339","156","568","697","C0001202"
"58","7052","2","3","7","34","109","342","454","573","383","C0001202"
"59","1401","2","5","7","53","51","119","395","573","492","C0001206"
"60","6794","2","3","12","53","14","20","34","540","68","C0001206"
"61","6337","2","5","8","63","45","23","34","464","187","C0001206"
"62","1285","2","5","7","53","51","342","454","573","492","C0001206"
"63","5621","2","5","8","27","36","342","454","573","628","C0001206"
"64","811","2","3","2","41","116","342","423","536","342","C0001206"
"65","4535","2","3","2","48","170","50","119","444","556","C0001206"
"66","2693","2","5","4","68","96","326","427","548","672","C0001206"
"67","6521","2","5","8","35","41","199","40","415","666","C0001206"
"68","9896","2","3","5","80","81","296","399","201","274","C0001206"
"69","7018","2","5","7","53","51","342","454","573","669","C0001206"
