"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"6424","2","5","7","53","51","342","454","573","492","C0000768"
"54880","2","3","12","19","31","1","426","55","78","C0000768"
"23534","2","3","2","22","33","323","66","101","136","C0000768"
"1103","2","3","2","67","92","293","55","75","311","C0000768"
"10084","2","3","2","22","33","323","66","101","136","C0000768"
"1294","2","5","7","53","51","342","454","573","492","C0000768"
"1585","2","3","5","79","159","256","351","100","589","C0000768"
"595","2","3","12","19","31","1","426","489","416","C0000768"
"4598","2","3","2","19","151","276","198","259","427","C0000768"
"5396","2","3","3","19","221","321","428","541","667","C0000768"
"3481","2","5","7","53","51","342","454","573","492","C0000768"
"2263","2","5","7","53","14","20","25","40","186","C0000832"
"9562","2","3","5","80","81","296","248","317","405","C0000832"
"2261","2","5","7","53","14","20","25","40","186","C0000832"
"5244","2","3","3","41","151","276","91","433","118","C0000887"
"6658","2","3","12","19","221","321","428","541","667","C0000887"
"2956","2","3","12","19","31","261","116","1","86","C0000887"
"2318","2","5","7","53","45","23","103","464","187","C0000887"
"1280","2","5","7","53","51","342","454","573","492","C0000887"
"673","2","5","7","53","14","20","34","540","68","C0000887"
"3239","2","3","3","19","221","321","428","541","667","C0000889"
"8195","2","3","12","76","153","76","38","54","75","C0000889"
"55729","2","3","12","19","31","1","426","55","78","C0000889"
"6812","2","5","7","27","36","150","341","223","628","C0000889"
"2591","2","3","2","89","206","324","430","429","544","C0000889"
"5743","2","3","5","53","175","119","167","489","416","C0000889"
"1906","2","5","4","68","96","326","427","548","672","C0000889"
"5396","2","3","3","19","221","321","428","541","667","C0000889"
"2109","2","3","2","48","170","50","119","444","556","C0000889"
"4000","2","3","12","26","105","178","226","297","156","C0000889"
"26040","2","3","12","19","31","1","116","297","78","C0000889"
"249","2","3","5","27","51","335","444","560","373","C0000889"
"6473","2","3","3","19","221","321","428","541","667","C0000889"
"2006","2","5","7","53","51","342","454","573","492","C0000889"
"7138","2","5","8","63","45","23","103","464","187","C0000889"
"1812","2","5","4","68","96","326","427","548","672","C0000889"
"440","2","3","2","101","62","189","182","509","154","C0000889"
"1201","2","3","2","48","170","50","304","167","593","C0000889"
"2072","2","3","12","19","31","261","116","1","86","C0000889"
"348","2","5","7","53","51","342","454","573","492","C0000889"
"4313","2","5","7","53","51","342","454","573","492","C0001122"
"8822","2","5","7","53","14","20","25","40","186","C0001122"
"1376","2","3","2","19","151","276","91","433","118","C0001122"
