"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"50964","2","5","3","68","221","197","259","423","422","C0000768"
"57045","2","5","7","53","51","342","259","573","492","C0000768"
"3265","2","5","7","60","54","24","30","46","72","C0000768"
"2201","2","5","7","53","51","342","454","573","492","C0000768"
"4000","2","3","12","26","105","178","226","297","156","C0000768"
"4359","2","5","7","53","51","342","454","573","492","C0000768"
"3973","2","5","4","68","96","326","427","548","672","C0000768"
"790","2","3","12","41","219","339","347","206","627","C0000768"
"255738","2","5","7","53","51","342","454","573","492","C0000768"
"5594","2","5","7","34","14","20","34","540","274","C0000768"
"5885","2","3","12","76","153","40","38","54","75","C0000768"
"2033","2","3","12","19","31","1","91","433","118","C0000832"
"5728","2","3","5","80","81","339","156","568","605","C0000832"
"2483","2","3","2","22","33","323","66","101","136","C0000832"
"217","2","3","5","75","120","200","75","230","309","C0000887"
"486","2","5","8","63","45","23","103","464","187","C0000887"
"5194","2","3","5","43","161","305","409","208","482","C0000887"
"2176","2","3","12","19","31","261","116","1","86","C0000887"
"3717","2","5","7","53","14","20","25","40","186","C0000887"
"2934","2","5","7","34","52","216","395","549","674","C0000887"
"3339","2","5","7","53","51","342","454","573","492","C0000889"
"55651","2","3","2","110","85","237","433","547","671","C0000889"
"2719","2","5","7","53","51","342","454","573","492","C0000889"
"2243","2","5","7","53","51","342","454","573","492","C0000889"
"4864","2","3","5","48","152","184","341","544","669","C0000889"
"1906","2","5","4","68","96","326","427","548","672","C0000889"
"10265","2","3","3","19","221","321","428","541","667","C0000889"
"1030","2","3","12","19","31","1","426","55","78","C0000889"
"10161","2","5","4","68","96","326","427","548","672","C0000889"
"8139","2","3","12","41","116","268","434","468","213","C0000889"
"9051","2","5","7","60","14","20","25","40","215","C0000889"
"2588","2","3","7","34","52","216","395","549","674","C0000889"
"2629","2","3","5","80","81","250","291","152","420","C0000889"
"5116","2","3","12","76","153","40","38","54","75","C0000889"
"6785","2","3","5","67","7","5","239","311","393","C0000889"
"4921","2","5","7","53","14","20","25","573","186","C0000889"
"7486","2","3","12","19","31","261","116","1","86","C0000889"
"5465","2","3","3","19","151","276","91","433","118","C0000889"
"270","2","3","5","33","21","47","84","261","246","C0000889"
"721","2","5","7","53","51","342","454","573","492","C0000889"
"51098","2","3","12","76","153","40","38","54","75","C0001122"
"860","2","3","12","19","31","276","91","433","118","C0001122"
"3363","2","5","4","68","96","326","427","548","672","C0001122"
"331","2","3","12","41","219","339","156","568","697","C0001126"
"2200","2","5","7","53","51","342","454","573","492","C0001126"
"51604","2","3","2","61","77","142","176","235","317","C0001126"
"2629","2","3","5","80","81","250","291","152","420","C0001126"
"5077","2","3","3","19","221","321","428","541","667","C0001126"
"1528","2","3","5","91","214","271","372","471","586","C0001126"
"7941","2","3","5","7","218","338","450","567","696","C0001126"
"26503","2","3","2","89","124","204","272","347","442","C0001126"
"9652","2","3","2","110","85","237","433","547","671","C0001126"
"5317","2","5","7","34","52","216","142","220","298","C0001126"
"7169","2","5","8","63","45","23","103","464","187","C0001175"
"1028","2","3","12","19","31","1","116","1","86","C0001175"
"11005","2","1","6","11","142","225","142","220","298","C0001175"
"999","2","5","7","53","51","342","444","560","373","C0001202"
"5604","2","5","7","53","14","20","34","540","68","C0001202"
"2639","2","3","2","71","148","34","160","115","164","C0001206"
"4942","2","3","2","67","94","199","182","509","666","C0001206"
"9896","2","3","5","80","81","296","399","201","274","C0001206"
"7840","2","3","12","76","153","40","38","54","75","C0001206"
"1387","2","3","12","19","31","276","91","433","118","C0001206"
"8890","2","3","2","110","85","237","433","547","671","C0001206"
