"gene","0","0.5","1","1.5","2","2.5","3","3.5","4","disease"
"1","1184","2","5","8","63","45","23","34","464","187","C0000768"
"2","2261","2","5","7","53","14","20","25","40","186","C0000768"
"3","1832","2","5","7","34","52","225","142","220","298","C0000768"
"4","6497","2","5","3","19","221","342","259","423","389","C0000768"
"5","8626","2","3","3","19","221","321","428","541","667","C0000768"
"6","4763","2","5","7","60","54","24","30","46","214","C0000768"
"7","4607","2","5","7","53","51","23","103","464","187","C0000768"
"8","6391","2","3","2","48","170","50","119","444","556","C0000768"
"9","5830","2","3","5","43","161","305","409","208","482","C0000768"
"10","10058","2","3","5","44","50","209","68","11","141","C0000768"
"11","9499","2","5","7","53","51","23","103","464","187","C0000768"
"12","23347","2","3","12","41","116","268","434","468","213","C0000832"
"13","1666","2","3","2","69","83","58","64","98","134","C0000832"
"14","2706","2","3","12","76","153","40","38","54","75","C0000832"
"15","2571","2","3","2","67","142","71","152","197","219","C0000887"
"16","2068","2","3","12","19","31","261","116","159","211","C0000887"
"17","7133","2","5","7","34","52","216","395","549","697","C0000887"
"18","7547","2","3","3","19","221","321","428","541","667","C0000887"
"19","999","2","5","7","53","51","342","444","560","373","C0000887"
"20","2812","2","5","7","53","51","342","454","573","492","C0000887"
"21","26123","2","3","2","76","153","40","38","54","75","C0000889"
"22","8557","2","5","8","63","45","23","103","464","187","C0000889"
"23","3265","2","5","7","60","54","24","30","46","72","C0000889"
"24","3040","2","5","5","53","51","342","40","78","178","C0000889"
"25","4893","2","5","7","34","52","24","30","46","72","C0000889"
"26","776","2","5","8","63","36","166","341","390","158","C0000889"
"27","3039","2","3","5","35","41","118","155","287","116","C0000889"
"28","2130","2","3","2","22","33","323","66","491","609","C0000889"
"29","29968","2","3","8","67","94","199","182","509","666","C0000889"
"30","1586","2","3","5","79","98","256","335","425","540","C0000889"
"31","6347","2","5","7","53","51","119","427","489","416","C0000889"
"32","7051","2","1","6","11","142","225","142","220","298","C0000889"
"33","7518","2","3","12","19","31","261","116","1","86","C0000889"
"34","1230","2","5","4","68","96","326","427","548","672","C0000889"
"35","51305","2","5","8","63","36","166","106","110","158","C0000889"
"36","8878","2","3","12","41","219","339","156","568","697","C0000889"
"37","152816","2","3","2","11","142","342","454","573","593","C0000889"
"38","3636","2","3","5","80","14","20","25","40","186","C0000889"
"39","2138","2","3","12","19","31","1","426","55","78","C0000889"
"40","7298","2","3","12","76","153","40","38","54","75","C0000889"
"41","6648","2","3","2","95","151","160","378","173","229","C0001122"
"42","4284","2","3","5","80","81","166","397","374","486","C0001122"
"43","5573","2","3","12","19","184","118","155","287","116","C0001122"
"44","6597","2","3","12","19","31","1","426","55","78","C0001126"
"45","1285","2","5","7","53","51","342","454","573","492","C0001126"
"46","7415","2","3","7","34","52","216","395","536","445","C0001126"
