"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"6683","2","3","12","76","153","40","38","54","75","C0000768"
"729","2","5","7","53","51","119","395","549","219","C0000768"
"7681","2","3","12","41","116","268","434","468","213","C0000768"
"593","2","3","2","67","92","293","55","75","311","C0000768"
"3123","2","5","7","53","51","119","156","287","116","C0000768"
"4598","2","3","2","19","151","276","198","259","427","C0000768"
"2260","2","5","7","53","14","20","25","40","186","C0000768"
"55130","2","3","12","76","153","76","38","54","75","C0000768"
"3981","2","3","12","19","31","261","116","1","86","C0000768"
"6253","2","5","4","27","36","326","402","489","187","C0000768"
"6888","2","3","2","90","167","266","367","500","577","C0000768"
"54551","2","3","12","41","219","197","156","568","422","C0000832"
"8504","2","3","5","47","144","185","238","310","392","C0000832"
"3043","2","5","7","34","52","216","395","549","116","C0000832"
"5626","2","3","3","19","221","321","428","541","667","C0000887"
"805","2","5","8","53","45","20","34","464","187","C0000887"
"6911","2","5","6","19","142","335","259","560","373","C0000887"
"11200","2","3","12","19","31","261","116","1","86","C0000887"
"10491","2","5","7","53","51","342","454","573","492","C0000887"
"23426","2","5","7","42","36","71","177","223","219","C0000887"
"5873","2","5","7","34","54","24","30","46","72","C0000889"
"2672","2","3","3","19","221","321","259","423","389","C0000889"
"6662","2","3","3","19","221","321","428","541","667","C0000889"
"6575","2","3","8","45","94","199","240","415","666","C0000889"
"7153","2","3","12","19","31","261","116","1","86","C0000889"
"2009","2","3","12","76","153","40","38","54","75","C0000889"
"462","2","5","7","53","51","342","454","573","492","C0000889"
"2483","2","3","2","22","33","323","66","101","136","C0000889"
"10225","2","5","7","53","51","119","395","549","674","C0000889"
"4654","2","3","12","19","31","276","91","433","118","C0000889"
"8214","2","3","6","11","142","225","142","220","298","C0000889"
"4952","2","3","5","60","54","184","30","544","669","C0000889"
"2733","2","3","2","22","33","323","66","101","664","C0000889"
"367","2","3","12","19","31","276","91","433","118","C0000889"
"4621","2","5","8","63","45","23","103","464","187","C0000889"
"9241","2","5","7","53","51","342","259","423","389","C0000889"
"5625","2","3","2","101","103","177","225","271","356","C0000889"
"50943","2","3","12","19","31","1","426","129","131","C0000889"
"10806","2","3","12","76","153","40","38","54","75","C0000889"
"54567","2","5","7","53","51","143","428","236","667","C0000889"
"4791","2","3","12","41","219","339","156","568","697","C0001122"
"8803","2","3","8","67","92","293","55","75","311","C0001122"
"1277","2","5","7","53","51","342","454","573","492","C0001122"
"207","2","3","7","53","14","20","34","489","416","C0001126"
"730","2","5","7","53","51","119","395","549","674","C0001126"
"5447","2","3","5","91","214","271","372","471","586","C0001126"
"5420","2","5","7","34","52","342","454","64","492","C0001126"
"55325","2","5","7","34","181","23","119","544","187","C0001126"
"6913","2","3","3","19","221","321","428","541","667","C0001126"
"26503","2","3","2","89","124","204","272","347","442","C0001126"
"1947","2","5","7","53","51","20","25","560","373","C0001126"
"7044","2","5","7","53","51","342","454","573","702","C0001126"
"5295","2","5","7","53","14","20","25","40","186","C0001126"
"2643","2","3","5","87","91","75","204","267","352","C0001175"
"3643","2","5","7","53","14","20","25","40","186","C0001175"
"1743","2","3","2","67","92","293","55","75","311","C0001175"
"5830","2","3","5","43","161","305","409","208","482","C0001202"
"5892","2","3","12","19","31","261","116","1","86","C0001202"
"54463","2","3","2","48","57","110","141","359","462","C0001206"
"5915","2","3","3","19","151","276","91","433","118","C0001206"
"1062","2","3","12","76","153","40","38","54","75","C0001206"
"51119","2","3","2","110","85","237","433","547","671","C0001206"
"2248","2","5","7","53","14","20","25","40","186","C0001206"
"2261","2","5","7","53","14","20","25","40","186","C0001206"
"579","2","3","3","19","221","321","428","541","667","C0001206"
"3240","2","5","7","34","52","216","395","549","674","C0001206"
"4843","2","3","5","43","161","305","409","489","416","C0001206"
"7042","2","5","7","53","51","342","454","573","492","C0001206"
"2006","2","5","7","53","51","342","454","573","492","C0001206"
"6607","2","3","2","22","33","323","66","101","664","C0001206"
"5190","2","3","5","43","161","305","409","208","482","C0001206"
"55703","2","3","2","22","33","261","116","159","211","C0001206"
"1142","2","5","8","27","70","99","162","216","290","C0001206"
"8241","2","3","2","22","33","323","66","101","136","C0001206"
"5605","2","5","7","53","14","20","34","540","68","C0001206"
"5317","2","5","7","34","52","216","142","220","298","C0001339"
"4750","2","5","12","76","14","20","34","540","68","C0001339"
"6768","2","1","6","11","142","225","142","220","298","C0001339"
"1954","2","5","7","53","51","342","454","573","492","C0001403"
"6899","2","5","7","53","184","335","259","560","373","C0001403"
"6662","2","3","3","19","221","321","428","541","667","C0001403"
"10020","2","3","2","89","124","204","42","452","258","C0001403"
"4000","2","3","12","26","105","178","226","297","156","C0001403"
"10008","2","5","8","63","36","166","341","223","158","C0001403"
"7468","2","3","12","19","31","1","426","55","78","C0001403"
"9723","2","5","7","53","51","342","79","560","373","C0001403"
"2629","2","3","5","80","81","250","291","152","420","C0001403"
"547","2","3","7","76","153","40","38","54","75","C0001403"
"5618","2","5","7","53","51","119","25","40","186","C0001403"
"51473","2","5","7","60","36","20","25","64","215","C0001403"
"5728","2","3","5","80","81","339","156","568","605","C0001403"
"4853","2","3","12","19","124","143","428","236","667","C0001403"
"8517","2","3","12","41","219","339","156","568","697","C0001403"
"5982","2","3","12","19","31","261","116","1","86","C0001403"
"27019","2","3","12","76","153","40","38","54","75","C0001403"
"6926","2","5","7","53","51","335","259","560","373","C0001403"
"7283","2","3","12","76","153","40","38","54","75","C0001430"
"84142","2","3","12","19","31","261","116","1","86","C0001430"
"2879","2","3","5","80","81","166","378","173","229","C0001430"
"9990","2","5","8","45","94","199","240","415","666","C0001430"
"356","2","5","7","53","219","339","25","489","697","C0001430"
"55636","2","3","3","19","221","321","428","423","389","C0001430"
"9210","2","5","7","53","51","342","454","573","492","C0001430"
"9401","2","3","12","76","31","261","116","1","86","C0001430"
"2218","2","5","2","53","123","194","255","560","373","C0001430"
"9056","2","3","8","45","94","199","240","415","666","C0001430"
"6303","2","3","2","67","118","160","261","188","423","C0001430"
"148738","2","5","7","53","51","342","444","560","373","C0001430"
"6595","2","3","12","19","31","1","426","55","78","C0001430"
"5144","2","3","4","68","96","326","427","548","672","C0001430"
"5251","2","3","5","80","81","296","474","593","722","C0001430"
"8050","2","3","2","67","92","293","55","75","311","C0001430"
"55636","2","3","3","19","221","321","428","423","389","C0001430"
"23299","2","3","12","76","153","40","38","54","75","C0001430"
"3778","2","5","8","63","36","166","106","110","158","C0001430"
"50485","2","3","12","19","31","261","116","1","86","C0001430"
"2706","2","3","12","76","153","40","38","54","75","C0001430"
"2982","2","3","4","68","96","326","427","548","672","C0001430"
"26278","2","3","12","41","116","268","347","271","356","C0001430"
"2767","2","5","4","68","96","326","427","548","672","C0001430"
"54982","2","3","2","48","170","50","399","167","593","C0001430"
"1278","2","5","7","53","51","342","454","573","492","C0001430"
"26012","2","3","12","19","31","261","116","159","211","C0001430"
"2896","2","5","7","34","52","216","395","549","674","C0001430"
"2","2","5","7","53","51","342","454","573","72","C0001430"
"1186","2","5","8","63","45","23","34","464","187","C0001430"
"7025","2","3","3","19","151","276","91","433","118","C0001430"
"2706","2","3","12","76","153","40","38","54","75","C0001430"
"2263","2","5","7","53","14","20","25","40","186","C0001618"
