"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"4522","2","3","5","15","166","104","262","121","167","C0000768"
"710","2","5","7","53","51","342","454","573","702","C0000768"
"1277","2","5","7","53","51","342","454","573","492","C0000768"
"2706","2","3","12","76","153","40","38","54","75","C0000768"
"11322","2","5","7","34","52","216","395","549","674","C0000768"
"8831","2","5","7","60","54","24","30","46","72","C0000768"
"5728","2","3","5","80","81","339","156","568","605","C0000768"
"3315","2","3","12","41","181","160","362","402","215","C0000768"
"8450","2","3","12","41","116","268","434","468","213","C0000768"
"10806","2","3","12","76","153","40","38","54","75","C0000768"
"11186","2","5","7","60","54","24","30","46","72","C0000768"
"1589","2","3","5","79","186","215","297","379","491","C0000832"
"4000","2","3","12","26","105","178","226","297","156","C0000832"
"9031","2","3","12","19","31","1","426","55","78","C0000832"
"2639","2","3","2","71","148","34","160","115","164","C0000887"
"4968","2","3","12","19","31","261","116","1","86","C0000887"
"3636","2","3","5","80","14","20","25","40","186","C0000887"
"2317","2","5","7","63","45","23","103","287","664","C0000887"
"5144","2","3","4","68","96","326","427","548","672","C0000887"
"7136","2","5","8","63","45","23","103","464","187","C0000887"
"7456","2","5","7","60","14","20","25","40","215","C0000889"
"776","2","5","8","63","36","166","341","390","158","C0000889"
"7124","2","3","12","41","219","339","156","568","697","C0000889"
"5605","2","5","7","53","14","20","34","540","68","C0000889"
"9364","2","5","7","60","54","24","30","46","72","C0000889"
"2316","2","5","7","53","51","342","454","573","702","C0000889"
"3178","2","3","2","22","33","323","66","101","136","C0000889"
"4621","2","5","8","63","45","23","103","464","187","C0000889"
"1639","2","3","12","76","153","40","38","54","75","C0000889"
"5077","2","3","3","19","221","321","428","541","667","C0000889"
"51057","2","3","12","76","153","40","38","54","75","C0000889"
"3815","2","5","7","53","14","20","25","40","186","C0000889"
"54903","2","3","12","76","153","40","38","54","75","C0000889"
"3835","2","3","12","76","153","40","38","54","75","C0000889"
"26040","2","3","12","19","31","1","116","297","78","C0000889"
"4982","2","5","12","41","219","339","156","568","697","C0000889"
"2969","2","3","12","19","31","276","91","433","118","C0000889"
"2178","2","3","12","19","31","261","116","1","86","C0000889"
"2301","2","5","6","11","142","225","142","220","673","C0000889"
"5921","2","5","7","60","14","24","25","40","215","C0000889"
"5979","2","5","7","53","14","20","25","40","186","C0001122"
"4015","2","5","7","53","51","342","454","573","492","C0001122"
"2110","2","3","2","48","170","50","119","444","556","C0001122"
"5346","2","3","3","19","151","276","91","433","118","C0001126"
"55636","2","3","3","19","221","321","428","423","389","C0001126"
"1490","2","5","7","53","51","342","454","573","492","C0001126"
"8557","2","5","8","63","45","23","103","464","187","C0001126"
"3480","2","5","7","53","14","20","25","40","186","C0001126"
"26278","2","3","12","41","116","268","347","271","356","C0001126"
"338","2","5","7","53","51","342","454","573","492","C0001126"
"6928","2","3","3","19","221","321","428","541","667","C0001126"
"2052","2","3","5","91","130","114","290","367","475","C0001126"
"1836","2","3","2","35","41","94","260","330","375","C0001126"
"5119","2","3","2","48","57","110","141","359","462","C0001175"
"846","2","5","4","68","96","326","427","548","672","C0001175"
"695","2","5","7","53","14","20","25","40","186","C0001175"
"3339","2","5","7","53","51","342","454","573","492","C0001202"
"3930","2","3","2","22","33","323","66","3","464","C0001202"
"1528","2","3","5","91","214","271","372","471","586","C0001206"
"2673","2","3","2","110","94","178","226","297","380","C0001206"
"1644","2","3","2","88","79","239","333","258","345","C0001206"
"7389","2","3","2","17","24","51","132","210","123","C0001206"
"6197","2","3","12","19","14","20","34","540","68","C0001206"
"7157","2","3","12","19","31","261","402","489","551","C0001206"
"406","2","3","3","19","151","276","91","433","118","C0001206"
"3592","2","5","7","53","51","119","25","489","416","C0001206"
"23347","2","3","12","41","116","268","434","468","213","C0001206"
"64802","2","3","2","73","110","53","59","228","306","C0001206"
"4524","2","3","2","15","166","104","369","117","583","C0001206"
"5443","2","5","4","68","96","326","427","548","672","C0001206"
"6664","2","3","3","19","221","321","428","541","667","C0001206"
"23418","2","5","7","53","36","71","177","560","373","C0001206"
"51085","2","3","2","48","57","110","141","359","462","C0001206"
"5192","2","3","5","43","161","305","409","208","482","C0001206"
"3953","2","5","7","53","14","20","25","40","186","C0001206"
"291","2","3","2","48","170","50","304","167","593","C0001339"
"1954","2","5","7","53","51","342","454","573","492","C0001339"
"79848","2","3","12","76","153","40","38","54","75","C0001339"
"2697","2","3","7","76","153","40","38","54","75","C0001403"
"3769","2","5","8","63","36","166","106","110","158","C0001403"
"58508","2","3","12","19","31","1","426","55","78","C0001403"
"8322","2","5","3","68","221","184","259","544","669","C0001403"
"9420","2","3","5","79","159","256","215","282","366","C0001403"
"3074","2","3","7","34","52","216","395","549","607","C0001403"
"9049","2","3","3","41","151","276","378","271","356","C0001403"
"7249","2","3","7","60","57","110","141","359","462","C0001403"
"10269","2","3","2","48","182","50","119","444","556","C0001403"
"2317","2","5","7","63","45","23","103","287","664","C0001403"
"10678","2","3","2","89","206","324","430","429","544","C0001403"
"5080","2","3","3","19","221","321","428","541","667","C0001403"
"6311","2","3","2","22","33","323","66","362","468","C0001403"
"2071","2","3","12","19","31","261","116","159","211","C0001403"
"4137","2","3","7","27","36","150","341","223","628","C0001403"
"22","2","3","2","48","170","279","423","274","154","C0001403"
"7351","2","3","2","20","29","98","123","166","221","C0001403"
"1908","2","5","4","68","96","326","427","548","672","C0001403"
"10982","2","3","12","76","153","40","38","54","75","C0001430"
"6469","2","5","3","53","221","197","259","560","422","C0001430"
"2697","2","3","7","76","153","40","38","54","75","C0001430"
"2177","2","3","2","110","90","261","431","545","443","C0001430"
"1298","2","5","7","53","51","342","454","573","492","C0001430"
"8438","2","3","12","76","153","261","116","1","86","C0001430"
"8643","2","5","3","68","221","197","259","560","422","C0001430"
"5602","2","3","12","19","14","150","34","540","68","C0001430"
"4015","2","5","7","53","51","342","454","573","492","C0001430"
"7020","2","3","12","19","31","276","91","433","664","C0001430"
"79953","2","5","7","53","51","342","454","573","373","C0001430"
"8233","2","3","2","22","33","323","66","101","136","C0001430"
"3094","2","3","2","48","170","266","367","500","78","C0001430"
"567","2","5","7","34","52","119","395","549","674","C0001430"
"1736","2","3","2","110","85","237","433","547","671","C0001430"
"5265","2","5","7","34","52","216","395","573","702","C0001430"
"2512","2","3","7","34","52","216","395","544","358","C0001430"
"54209","2","5","7","53","51","119","395","549","674","C0001430"
"183","2","5","4","68","96","326","427","548","672","C0001430"
"4160","2","5","4","68","96","326","427","548","672","C0001430"
"1028","2","3","12","19","31","1","116","1","86","C0001430"
"190","2","3","3","19","151","276","91","433","118","C0001430"
"7099","2","5","7","41","219","339","156","568","697","C0001430"
"8600","2","5","7","41","219","339","156","568","697","C0001430"
"6390","2","3","2","48","170","50","119","444","556","C0001430"
"1717","2","3","2","19","151","276","48","69","204","C0001430"
"25913","2","3","12","19","31","261","116","1","78","C0001430"
"10733","2","3","12","76","153","40","38","54","75","C0001430"
"7039","2","3","12","19","31","1","426","55","203","C0001430"
"2956","2","3","12","19","31","261","116","1","86","C0001430"
"1121","2","5","7","60","54","24","30","46","72","C0001430"
"2623","2","3","12","19","31","1","155","287","116","C0001430"
"2040","2","5","7","34","52","216","395","549","674","C0001618"
"5979","2","5","7","53","14","20","25","40","186","C0001618"
"5310","2","5","7","53","51","335","444","560","373","C0001618"
"7291","2","3","12","19","151","276","91","489","416","C0001621"
"23169","2","3","2","78","205","112","430","429","544","C0001621"
"7486","2","3","12","19","31","261","116","1","86","C0001623"
"2702","2","3","12","76","153","40","38","54","75","C0001623"
"10165","2","3","2","48","170","50","304","167","593","C0001623"
"1417","2","5","6","11","142","225","142","177","673","C0001623"
"6697","2","3","2","69","91","75","204","267","352","C0001623"
"79991","2","3","12","24","119","261","116","1","144","C0001623"
"6888","2","3","2","90","167","266","367","500","577","C0001623"
"9469","2","3","2","103","189","303","29","475","467","C0001623"
"1836","2","3","2","35","41","94","260","330","375","C0001623"
"240","2","3","7","34","52","216","395","489","416","C0001624"
"5194","2","3","5","43","161","305","409","208","482","C0001624"
"4353","2","3","7","34","52","216","395","549","674","C0001624"
"6335","2","5","8","63","36","166","341","390","158","C0001624"
"5145","2","3","4","68","45","272","259","518","621","C0001624"
"8626","2","3","3","19","221","321","428","541","667","C0001624"
"3070","2","3","12","76","31","1","426","55","78","C0001624"
"9049","2","3","3","41","151","276","378","271","356","C0001624"
"2130","2","3","2","22","33","323","66","491","609","C0001624"
"4952","2","3","5","60","54","184","30","544","669","C0001624"
"9049","2","3","3","41","151","276","378","271","356","C0001624"
"1311","2","5","7","53","51","342","454","573","492","C0001627"
"64375","2","3","3","19","119","330","214","454","144","C0001627"
"1890","2","3","5","80","81","296","62","94","150","C0001627"
"147912","2","3","6","22","142","225","366","362","468","C0001627"
"6335","2","5","8","63","36","166","341","390","158","C0001627"
"148738","2","5","7","53","51","342","444","560","373","C0001627"
"4541","2","3","2","48","170","50","119","444","24","C0001627"
"6329","2","5","8","63","36","166","341","390","158","C0001627"
"5340","2","5","7","53","51","342","454","573","492","C0001627"
"2239","2","3","2","74","51","342","454","573","492","C0001627"
"8643","2","5","3","68","221","197","259","560","422","C0001627"
"1589","2","3","5","79","186","215","297","379","491","C0001723"
"5191","2","3","5","43","161","305","409","208","482","C0001723"
"4593","2","5","7","53","14","20","454","573","492","C0001723"
"4763","2","5","7","60","54","24","30","46","214","C0001723"
"54463","2","3","2","48","57","110","141","359","462","C0001723"
"3481","2","5","7","53","51","342","454","573","492","C0001723"
"6335","2","5","8","63","36","166","341","390","158","C0001733"
"5621","2","5","8","27","36","342","454","573","628","C0001733"
"7227","2","3","12","19","31","276","91","433","118","C0001733"
"23503","2","3","6","11","142","225","142","220","298","C0001768"
"4854","2","5","7","53","51","143","428","236","667","C0001768"
"2313","2","3","12","19","31","276","91","433","118","C0001768"
"2780","2","5","4","68","96","326","427","548","672","C0001768"
"26277","2","3","12","19","31","1","426","1","78","C0001768"
"1029","2","3","12","19","31","1","116","1","664","C0001768"
"11005","2","1","6","11","142","225","142","220","298","C0001768"
"210","2","3","7","34","52","216","395","549","674","C0001768"
"50964","2","5","3","68","221","197","259","423","422","C0001768"
"11277","2","3","12","19","31","261","116","1","86","C0001768"
"1908","2","5","4","68","96","326","427","548","672","C0001768"
"5447","2","3","5","91","214","271","372","471","586","C0001768"
"29893","2","3","12","19","31","1","426","55","78","C0001768"
"1811","2","5","8","35","41","199","40","415","666","C0001768"
"760","2","3","5","35","41","77","40","78","178","C0001768"
"1301","2","5","7","53","51","342","454","573","492","C0001768"
"2099","2","3","12","19","151","276","91","433","118","C0001815"
"1786","2","3","12","19","31","1","426","55","78","C0001815"
"190","2","3","3","19","151","276","91","433","118","C0001816"
"3043","2","5","7","34","52","216","395","549","116","C0001816"
"6223","2","3","2","110","85","237","433","547","671","C0001816"
"55612","2","5","7","60","36","71","177","560","701","C0001818"
"8710","2","5","7","68","51","342","454","573","492","C0001818"
"54714","2","5","8","63","36","166","106","110","158","C0001818"
"4489","2","5","6","27","184","261","116","287","116","C0001818"
"6926","2","5","7","53","51","335","259","560","373","C0001824"
"7507","2","3","12","19","31","261","116","1","86","C0001824"
"7299","2","3","5","23","18","138","250","332","407","C0001824"
"1311","2","5","7","53","51","342","454","573","492","C0001824"
"2224","2","3","3","19","151","276","91","433","118","C0001883"
"8625","2","3","12","19","31","276","91","236","118","C0001883"
"3425","2","3","5","80","81","166","454","573","492","C0001883"
"1294","2","5","7","53","51","342","454","573","492","C0001916"
"9896","2","3","5","80","81","296","399","201","274","C0001916"
"2328","2","3","5","91","214","226","326","413","530","C0001916"
"11200","2","3","12","19","31","261","116","1","86","C0001916"
"57545","2","3","12","76","153","40","38","54","75","C0001916"
"4361","2","3","12","19","31","261","116","1","86","C0001916"
"2184","2","3","5","76","153","138","236","332","407","C0001916"
"4703","2","5","7","60","45","23","103","464","187","C0001916"
"2878","2","3","5","80","81","110","378","173","229","C0001916"
"2260","2","5","7","53","14","20","25","40","186","C0001916"
"2066","2","5","7","53","14","20","25","40","186","C0001916"
"54941","2","3","12","41","116","268","434","468","213","C0001925"
"30817","2","5","3","68","221","197","259","560","422","C0001925"
"1041","2","1","6","11","142","225","142","220","298","C0001925"
"7249","2","3","7","60","57","110","141","359","462","C0001925"
"54567","2","5","7","53","51","143","428","236","667","C0001925"
"11231","2","3","2","110","105","178","226","297","380","C0001925"
"7273","2","5","7","53","51","342","103","464","702","C0001925"
"2138","2","3","12","19","31","1","426","55","78","C0001925"
"546","2","3","12","19","31","261","426","1","86","C0001925"
"23189","2","3","12","19","31","1","426","55","78","C0001925"
