"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"10682","2","5","4","68","96","326","48","69","204","C0000768"
"2720","2","3","7","34","52","216","395","21","599","C0000768"
"547","2","3","7","76","153","40","38","54","75","C0000768"
"582","2","3","12","76","153","76","38","54","75","C0000768"
"1813","2","5","4","68","96","326","427","548","672","C0000768"
"5325","2","3","12","19","31","198","261","146","118","C0000768"
"2719","2","5","7","53","51","342","454","573","492","C0000768"
"5648","2","5","7","53","51","119","395","549","674","C0000768"
"860","2","3","12","19","31","276","91","433","118","C0000768"
"26119","2","5","7","60","14","184","341","544","669","C0000768"
"27077","2","3","12","76","153","40","38","54","75","C0000768"
"9321","2","3","12","76","153","40","38","54","203","C0000832"
"2950","2","5","7","34","52","216","395","549","674","C0000832"
"6772","2","3","12","53","184","119","156","287","116","C0000832"
"778","2","5","8","63","36","166","341","223","158","C0000887"
"54790","2","3","12","19","31","1","426","55","78","C0000887"
"115352","2","5","7","34","52","20","25","40","186","C0000887"
"959","2","5","7","53","51","119","395","549","674","C0000887"
"10008","2","5","8","63","36","166","341","223","158","C0000887"
"177","2","5","7","53","51","339","156","568","697","C0000887"
"5243","2","3","12","41","116","268","423","536","445","C0000889"
"6597","2","3","12","19","31","1","426","55","78","C0000889"
"29925","2","3","2","68","66","123","158","207","278","C0000889"
"1286","2","5","7","53","51","342","454","573","492","C0000889"
"5167","2","3","5","32","93","163","207","303","126","C0000889"
"5320","2","3","5","116","183","295","398","243","561","C0000889"
"4088","2","3","12","19","219","339","259","423","605","C0000889"
"10269","2","3","2","48","182","50","119","444","556","C0000889"
"3060","2","5","4","68","96","326","427","548","672","C0000889"
"2099","2","3","12","19","151","276","91","433","118","C0000889"
"3694","2","5","7","53","51","342","454","573","492","C0000889"
"1280","2","5","7","53","51","342","454","573","492","C0000889"
"5265","2","5","7","34","52","216","395","573","702","C0000889"
"2488","2","5","4","68","96","326","427","548","672","C0000889"
"26229","2","3","2","74","205","191","396","408","257","C0000889"
"3295","2","3","5","43","161","305","409","208","482","C0000889"
"5745","2","5","4","68","96","326","427","548","672","C0000889"
"7124","2","3","12","41","219","339","156","568","697","C0000889"
