"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"50939","2","3","12","76","153","40","38","472","435","C0000768"
"9770","2","3","2","48","57","110","141","359","72","C0000768"
"26040","2","3","12","19","31","1","116","297","78","C0000768"
"9096","2","5","7","53","51","335","259","560","373","C0000768"
"59","2","5","8","63","45","23","103","464","187","C0000768"
"5333","2","3","5","18","16","40","417","103","58","C0000768"
"5889","2","3","12","19","31","261","116","1","86","C0000768"
"185","2","5","4","68","96","326","427","548","672","C0000768"
"1301","2","5","7","53","51","342","454","573","492","C0000768"
"2990","2","3","7","34","52","216","395","549","674","C0000768"
"6578","2","3","5","35","41","77","40","57","80","C0000768"
"4535","2","3","2","48","170","50","119","444","556","C0000832"
"54903","2","3","12","76","153","40","38","54","75","C0000832"
"54209","2","5","7","53","51","119","395","549","674","C0000832"
"973","2","5","7","53","14","20","25","40","186","C0000887"
"2588","2","3","7","34","52","216","395","549","674","C0000887"
"2629","2","3","5","80","81","250","291","152","420","C0000887"
"3265","2","5","7","60","54","24","30","46","72","C0000887"
"7915","2","3","5","87","39","74","191","250","285","C0000887"
"10516","2","5","7","53","51","342","454","573","492","C0000887"
"1513","2","5","7","53","51","342","454","573","492","C0000889"
"7080","2","3","3","19","221","321","428","541","667","C0000889"
"22999","2","5","7","60","36","71","341","223","219","C0000889"
"421","2","5","7","42","51","335","444","560","373","C0000889"
"2260","2","5","7","53","14","20","25","40","186","C0000889"
"10225","2","5","7","53","51","119","395","549","674","C0000889"
"2778","2","5","4","68","96","326","427","548","672","C0000889"
"5922","2","5","7","60","54","24","30","46","72","C0000889"
"3981","2","3","12","19","31","261","116","1","86","C0000889"
"3593","2","5","7","53","51","119","25","489","416","C0000889"
"9401","2","3","12","76","31","261","116","1","86","C0000889"
"29940","2","5","7","53","51","342","454","573","492","C0000889"
"3115","2","5","7","53","184","119","156","287","116","C0000889"
"6239","2","3","12","19","119","330","214","454","144","C0000889"
"2840","2","5","4","68","96","326","427","548","672","C0000889"
"931","2","5","7","53","14","119","156","287","116","C0000889"
"5189","2","3","5","43","161","305","409","208","482","C0000889"
"1421","2","3","6","63","45","160","362","177","673","C0000889"
"55325","2","5","7","34","181","23","119","544","187","C0000889"
"6391","2","3","2","48","170","50","119","444","556","C0000889"
"973","2","5","7","53","14","20","25","40","186","C0001122"
"5949","2","3","2","69","83","101","126","170","224","C0001122"
"5727","2","3","12","68","221","197","259","560","422","C0001122"
"28952","2","3","12","41","116","268","434","468","213","C0001126"
"51752","2","3","2","41","153","119","156","536","116","C0001126"
"5654","2","5","7","53","51","342","454","573","492","C0001126"
"5979","2","5","7","53","14","20","25","40","186","C0001126"
"1962","2","3","5","43","161","305","409","208","482","C0001126"
"5979","2","5","7","53","14","20","25","40","186","C0001126"
"4720","2","3","2","48","170","50","119","444","556","C0001126"
"7428","2","3","12","41","116","268","434","468","213","C0001126"
"30008","2","5","7","53","51","342","454","573","492","C0001126"
"5582","2","5","7","53","14","20","34","540","68","C0001126"
"2774","2","2","1","9","15","21","28","42","62","C0001175"
"3273","2","5","7","53","51","342","454","573","702","C0001175"
"51594","2","3","7","76","153","40","38","54","75","C0001175"
"760","2","3","5","35","41","77","40","78","178","C0001202"
"1282","2","5","7","53","51","342","454","573","492","C0001202"
"9990","2","5","8","45","94","199","240","415","666","C0001206"
"29123","2","3","12","19","151","276","91","433","118","C0001206"
"3977","2","5","7","53","51","119","25","40","416","C0001206"
"5624","2","5","7","53","51","342","454","573","492","C0001206"
"847","2","3","7","34","52","216","395","549","674","C0001206"
"641","2","3","12","19","31","261","116","1","86","C0001206"
"2067","2","3","12","19","31","261","116","1","86","C0001206"
"344","2","5","7","53","51","342","454","573","492","C0001206"
"5932","2","3","12","19","31","261","116","1","86","C0001206"
"5346","2","3","3","19","151","276","91","433","118","C0001206"
"7040","2","5","7","53","51","342","454","573","492","C0001206"
"2890","2","5","8","63","36","166","106","110","158","C0001206"
"7849","2","3","3","19","221","321","428","541","667","C0001206"
"50943","2","3","12","19","31","1","426","129","131","C0001206"
"2395","2","3","2","48","170","50","304","167","593","C0001206"
"1026","2","3","12","19","31","1","116","489","416","C0001206"
"1146","2","5","8","27","70","99","162","216","290","C0001206"
"831","2","5","7","53","51","342","454","573","492","C0001339"
"9820","2","3","12","41","116","268","434","468","213","C0001339"
"51128","2","5","7","60","153","24","38","46","72","C0001339"
"6890","2","3","12","41","184","119","156","568","116","C0001403"
"2916","2","5","4","68","96","326","427","548","672","C0001403"
"6329","2","5","8","63","36","166","341","390","158","C0001403"
"9049","2","3","3","41","151","276","378","271","356","C0001403"
"5830","2","3","5","43","161","305","409","208","482","C0001403"
"351","2","5","4","68","96","326","188","145","193","C0001403"
"3205","2","3","3","19","221","321","428","541","667","C0001403"
"85358","2","5","7","60","14","71","341","223","219","C0001403"
"6648","2","3","2","95","151","160","378","173","229","C0001403"
"4000","2","3","12","26","105","178","226","297","156","C0001403"
"2534","2","5","7","53","14","20","25","40","186","C0001403"
"6622","2","3","7","27","36","150","341","223","628","C0001403"
"9657","2","3","12","76","153","40","38","54","75","C0001403"
"658","2","5","7","53","51","342","259","423","389","C0001403"
"6329","2","5","8","63","36","166","341","390","158","C0001403"
"11277","2","3","12","19","31","261","116","1","86","C0001403"
"175","2","3","7","34","52","216","395","549","674","C0001403"
"51339","2","3","12","41","116","268","434","568","605","C0001403"
"2261","2","5","7","53","14","20","25","40","186","C0001430"
"84522","2","3","2","48","170","50","119","444","155","C0001430"
"3425","2","3","5","80","81","166","454","573","492","C0001430"
"3691","2","5","7","53","51","342","454","573","492","C0001430"
"2303","2","5","3","19","221","321","428","541","667","C0001430"
"2296","2","3","3","19","221","321","428","541","667","C0001430"
"2261","2","5","7","53","14","20","25","40","186","C0001430"
"51684","2","3","12","41","116","268","38","54","75","C0001430"
"3551","2","3","12","41","219","339","156","568","697","C0001430"
"4352","2","5","7","53","14","20","25","40","186","C0001430"
"4593","2","5","7","53","14","20","454","573","492","C0001430"
"24","2","3","12","41","116","268","423","536","445","C0001430"
"335","2","5","7","53","51","342","454","573","492","C0001430"
"23224","2","3","12","19","31","1","426","55","78","C0001430"
"9939","2","3","2","22","33","323","66","101","136","C0001430"
"1956","2","5","7","53","14","184","45","544","669","C0001430"
"6774","2","3","12","53","14","276","25","489","416","C0001430"
"1776","2","5","7","105","219","261","402","129","215","C0001430"
"6531","2","5","8","45","94","199","240","415","666","C0001430"
"9241","2","5","7","53","51","342","259","423","389","C0001430"
"7291","2","3","12","19","151","276","91","489","416","C0001430"
"4247","2","3","2","68","67","320","98","180","279","C0001430"
"1848","2","3","5","42","81","296","399","201","274","C0001430"
"843","2","3","12","41","219","339","156","568","697","C0001430"
"6657","2","3","12","19","221","321","428","541","667","C0001430"
"2066","2","5","7","53","14","20","25","40","186","C0001430"
"1294","2","5","7","53","51","342","454","573","492","C0001430"
"7290","2","3","12","19","31","1","426","55","78","C0001430"
"7421","2","3","3","19","151","276","91","433","118","C0001430"
"7157","2","3","12","19","31","261","402","489","551","C0001430"
"8813","2","3","2","48","116","142","136","280","363","C0001430"
"2068","2","3","12","19","31","261","116","159","211","C0001430"
"54903","2","3","12","76","153","40","38","54","75","C0001618"
"2138","2","3","12","19","31","1","426","55","78","C0001618"
"7372","2","3","2","68","119","109","266","182","182","C0001618"
"51259","2","3","2","76","153","40","38","54","75","C0001621"
"4750","2","5","12","76","14","20","34","540","68","C0001621"
"3977","2","5","7","53","51","119","25","40","416","C0001623"
"4256","2","5","7","53","51","342","454","573","492","C0001623"
"9499","2","5","7","53","51","23","103","464","187","C0001623"
"9533","2","3","2","19","31","1","426","55","78","C0001623"
"6571","2","3","8","60","36","71","341","223","624","C0001623"
"4914","2","3","2","22","18","266","202","252","252","C0001623"
"5824","2","3","5","47","144","185","238","310","392","C0001623"
"7124","2","3","12","41","219","339","156","568","697","C0001623"
"6390","2","3","2","48","170","50","119","444","556","C0001623"
"3766","2","5","8","63","36","166","106","110","158","C0001624"
"4284","2","3","5","80","81","166","397","374","486","C0001624"
"1399","2","5","7","53","14","20","25","40","186","C0001624"
"7490","2","3","3","19","221","321","428","541","667","C0001624"
"4282","2","5","7","34","52","216","395","549","674","C0001624"
"5443","2","5","4","68","96","326","427","548","672","C0001624"
"6687","2","3","2","48","170","50","119","444","593","C0001624"
"84315","2","5","7","60","54","24","30","46","72","C0001624"
"6927","2","3","3","19","221","321","428","541","667","C0001624"
"27031","2","3","6","11","142","225","38","331","506","C0001624"
"2187","2","3","12","19","31","261","116","1","86","C0001624"
"6911","2","5","6","19","142","335","259","560","373","C0001627"
"1289","2","5","7","53","51","342","454","573","492","C0001627"
"1392","2","5","4","68","96","326","427","548","672","C0001627"
"6678","2","5","7","53","51","342","454","573","492","C0001627"
"7040","2","5","7","53","51","342","454","573","492","C0001627"
"10049","2","3","12","22","219","339","347","271","356","C0001627"
"5122","2","5","4","27","36","184","141","359","411","C0001627"
"28982","2","3","5","25","44","165","101","274","358","C0001627"
"3977","2","5","7","53","51","119","25","40","416","C0001627"
"22995","2","3","12","76","153","40","38","54","75","C0001627"
"6347","2","5","7","53","51","119","427","489","416","C0001627"
"2289","2","3","12","76","219","339","347","271","356","C0001723"
"10142","2","3","12","76","153","40","38","54","75","C0001723"
"7319","2","3","12","41","116","268","434","468","213","C0001723"
