"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"3784","2","5","8","63","36","166","106","110","158","C0000768"
"1020","2","3","12","19","14","118","34","540","68","C0000768"
"54101","2","3","2","48","170","50","347","167","593","C0000768"
"5626","2","3","3","19","221","321","428","541","667","C0000768"
"25814","2","3","2","48","170","110","119","444","462","C0000768"
"3845","2","5","7","60","54","24","30","46","72","C0000768"
"8022","2","3","3","110","85","321","428","541","667","C0000768"
"4593","2","5","7","53","14","20","454","573","492","C0000768"
"6948","2","5","7","48","51","105","139","186","245","C0000768"
"1756","2","5","8","63","45","23","103","464","187","C0000768"
"3835","2","3","12","76","153","40","38","54","75","C0000768"
"8398","2","3","5","116","183","40","38","352","455","C0000832"
"2040","2","5","7","34","52","216","395","549","674","C0000832"
"8878","2","3","12","41","219","339","156","568","697","C0000832"
"3459","2","5","7","53","184","119","156","287","116","C0000887"
"2006","2","5","7","53","51","342","454","573","492","C0000887"
"23590","2","3","2","48","170","50","119","444","556","C0000887"
"1021","2","3","12","19","31","1","426","55","78","C0000887"
"1001","2","5","7","53","51","335","444","560","373","C0000887"
"3329","2","3","2","48","170","50","304","167","593","C0000887"
"23085","2","3","2","76","153","110","141","543","411","C0000889"
"5194","2","3","5","43","161","305","409","208","482","C0000889"
"6334","2","5","8","63","36","166","341","223","158","C0000889"
"5106","2","3","2","67","92","293","55","500","577","C0000889"
"1244","2","3","12","41","116","268","423","536","445","C0000889"
"5095","2","3","2","48","40","130","166","127","173","C0000889"
"7297","2","5","7","53","184","119","25","40","186","C0000889"
"5903","2","3","12","22","33","323","66","101","664","C0000889"
"4683","2","3","12","19","31","261","116","1","86","C0000889"
"2717","2","3","7","34","52","216","395","549","674","C0000889"
"2261","2","5","7","53","14","20","25","40","186","C0000889"
"4254","2","5","7","53","14","20","25","40","186","C0000889"
"1778","2","3","7","76","153","40","38","54","75","C0000889"
"64324","2","3","12","19","31","1","426","55","78","C0000889"
"1144","2","5","8","27","70","99","162","216","290","C0000889"
"30008","2","5","7","53","51","342","454","573","492","C0000889"
"9401","2","3","12","76","31","261","116","1","86","C0000889"
"8085","2","3","12","19","31","1","426","55","78","C0000889"
"6714","2","5","7","53","14","20","25","40","186","C0000889"
"4976","2","3","2","48","170","50","119","444","556","C0000889"
"4729","2","3","2","48","170","50","119","444","556","C0001122"
"5604","2","5","7","53","14","20","34","540","68","C0001122"
"2263","2","5","7","53","14","20","25","40","186","C0001122"
"23384","2","3","12","63","45","184","103","572","658","C0001126"
"7248","2","3","2","48","57","110","141","359","462","C0001126"
"5034","2","5","7","53","51","342","454","573","492","C0001126"
"51715","2","5","7","60","54","24","30","46","72","C0001126"
"50943","2","3","12","19","31","1","426","129","131","C0001126"
"7518","2","3","12","19","31","261","116","1","86","C0001126"
"5913","2","5","7","27","36","71","341","223","219","C0001126"
"1837","2","5","8","63","45","23","103","464","187","C0001126"
"4621","2","5","8","63","45","23","103","464","187","C0001126"
"3984","2","5","7","53","14","20","34","540","68","C0001126"
"5617","2","5","12","19","31","1","426","55","78","C0001175"
"3560","2","5","7","53","14","20","25","40","186","C0001175"
"1184","2","5","8","63","45","23","34","464","187","C0001175"
"3952","2","5","3","53","151","276","91","433","118","C0001202"
"10134","2","3","2","41","219","339","156","536","342","C0001202"
"9533","2","3","2","19","31","1","426","55","78","C0001206"
"6469","2","5","3","53","221","197","259","560","422","C0001206"
"8893","2","3","2","110","85","237","433","547","671","C0001206"
"11128","2","3","2","22","33","261","116","159","211","C0001206"
"4157","2","5","4","68","96","326","427","548","672","C0001206"
"2733","2","3","2","22","33","323","66","101","664","C0001206"
"9096","2","5","7","53","51","335","259","560","373","C0001206"
"2261","2","5","7","53","14","20","25","40","186","C0001206"
"1261","2","5","8","63","36","166","106","110","158","C0001206"
"1299","2","5","7","53","51","342","454","573","492","C0001206"
"7507","2","3","12","19","31","261","116","1","86","C0001206"
"1584","2","3","5","79","159","256","276","353","456","C0001206"
"23028","2","3","12","19","31","1","426","55","78","C0001206"
"1292","2","5","7","53","51","342","454","573","492","C0001206"
"4904","2","3","2","22","33","323","66","101","136","C0001206"
"4322","2","5","7","53","51","342","454","573","492","C0001206"
"1487","2","3","12","19","31","1","426","55","340","C0001206"
"23064","2","3","6","11","31","261","142","220","664","C0001339"
"1910","2","5","4","68","96","326","427","548","672","C0001339"
"4535","2","3","2","48","170","50","119","444","556","C0001339"
"8557","2","5","8","63","45","23","103","464","187","C0001403"
"2255","2","5","7","53","14","20","25","40","186","C0001403"
"3575","2","5","7","53","51","184","341","544","669","C0001403"
"5444","2","3","5","80","147","236","328","411","229","C0001403"
"274","2","5","7","60","14","184","341","544","669","C0001403"
"6674","2","3","12","48","57","50","38","54","462","C0001403"
"3313","2","3","2","48","170","50","304","167","593","C0001403"
"5896","2","3","12","41","116","268","434","568","605","C0001403"
"1513","2","5","7","53","51","342","454","573","492","C0001403"
"5190","2","3","5","43","161","305","409","208","482","C0001403"
"8289","2","3","12","19","31","1","426","55","78","C0001403"
"282808","2","5","7","60","54","24","30","46","72","C0001403"
"7248","2","3","2","48","57","110","141","359","462","C0001403"
"538","2","3","8","63","45","23","103","464","187","C0001403"
"2261","2","5","7","53","14","20","25","40","186","C0001403"
"4990","2","3","3","19","221","321","428","541","667","C0001403"
"1075","2","5","7","34","52","216","395","549","674","C0001403"
"10908","2","3","2","97","173","275","377","473","592","C0001403"
"6647","2","3","2","95","2","342","378","173","702","C0001430"
"1716","2","3","2","27","36","150","221","138","188","C0001430"
"5605","2","5","7","53","14","20","34","540","68","C0001430"
"1617","2","3","2","22","33","323","66","101","468","C0001430"
"6314","2","3","12","19","31","1","426","568","78","C0001430"
"19","2","3","3","19","151","276","91","433","118","C0001430"
"10008","2","5","8","63","36","166","341","223","158","C0001430"
"5444","2","3","5","80","147","236","328","411","229","C0001430"
"860","2","3","12","19","31","276","91","433","118","C0001430"
"6261","2","5","8","63","45","23","34","464","187","C0001430"
"860","2","3","12","19","31","276","91","433","118","C0001430"
"3852","2","1","6","11","142","225","142","220","298","C0001430"
"2395","2","3","2","48","170","50","304","167","593","C0001430"
"54453","2","5","7","60","54","24","30","46","72","C0001430"
"58","2","5","8","63","45","23","103","464","187","C0001430"
"4879","2","5","4","68","96","326","427","548","672","C0001430"
"7486","2","3","12","19","31","261","116","1","86","C0001430"
"5251","2","3","5","80","81","296","474","593","722","C0001430"
"558","2","5","7","53","14","20","25","40","186","C0001430"
"2548","2","3","7","34","52","216","395","549","674","C0001430"
"2071","2","3","12","19","31","261","116","159","211","C0001430"
"3872","2","1","6","11","142","225","142","220","298","C0001430"
"9378","2","5","7","27","36","71","341","223","219","C0001430"
"1062","2","3","12","76","153","40","38","54","75","C0001430"
"7157","2","3","12","19","31","261","402","489","551","C0001430"
"1612","2","3","12","53","14","20","34","540","68","C0001430"
"95681","2","3","12","76","153","40","38","54","75","C0001430"
"547","2","3","7","76","153","40","38","54","75","C0001430"
"5376","2","5","7","53","51","342","454","573","492","C0001430"
"10019","2","5","7","53","14","20","25","40","116","C0001430"
"51702","2","3","12","19","31","1","426","55","78","C0001430"
"6338","2","5","8","63","45","23","34","464","187","C0001430"
"1280","2","5","7","53","51","342","454","573","492","C0001618"
"5591","2","3","12","19","31","261","116","1","86","C0001618"
"30813","2","3","3","19","221","321","428","541","667","C0001618"
"2646","2","3","12","22","33","323","66","101","664","C0001621"
"695","2","5","7","53","14","20","25","40","186","C0001621"
"2554","2","5","8","27","70","99","162","216","290","C0001623"
"5190","2","3","5","43","161","305","409","208","482","C0001623"
"58","2","5","8","63","45","23","103","464","187","C0001623"
"8242","2","3","12","19","31","1","426","55","78","C0001623"
"9469","2","3","2","103","189","303","29","475","467","C0001623"
"3426","2","5","7","53","51","119","395","549","674","C0001623"
"26012","2","3","12","19","31","261","116","159","211","C0001623"
"435","2","3","8","84","97","167","210","278","360","C0001623"
"2566","2","5","8","27","70","99","162","216","290","C0001623"
"3777","2","5","8","63","36","166","106","110","158","C0001624"
"79932","2","5","7","53","51","335","444","549","373","C0001624"
"2239","2","3","2","74","51","342","454","573","492","C0001624"
"7132","2","3","12","41","219","339","156","568","697","C0001624"
"4621","2","5","8","63","45","23","103","464","187","C0001624"
"1146","2","5","8","27","70","99","162","216","290","C0001624"
"26053","2","3","12","19","31","1","426","55","78","C0001624"
"1029","2","3","12","19","31","1","116","1","664","C0001624"
"3350","2","5","4","68","96","326","427","548","672","C0001624"
"8626","2","3","3","19","221","321","428","541","667","C0001624"
"2200","2","5","7","53","51","342","454","573","492","C0001624"
"51360","2","3","3","26","35","276","91","433","203","C0001627"
"8803","2","3","8","67","92","293","55","75","311","C0001627"
"3481","2","5","7","53","51","342","454","573","492","C0001627"
"6391","2","3","2","48","170","50","119","444","556","C0001627"
"4000","2","3","12","26","105","178","226","297","156","C0001627"
"2261","2","5","7","53","14","20","25","40","186","C0001627"
"4358","2","3","5","43","161","305","409","208","482","C0001627"
"4609","2","3","12","19","31","1","160","107","416","C0001627"
"5251","2","3","5","80","81","296","474","593","722","C0001627"
"1848","2","3","5","42","81","296","399","201","274","C0001627"
"2517","2","3","7","34","52","216","395","549","674","C0001627"
"10577","2","5","7","34","52","216","395","549","674","C0001723"
"10269","2","3","2","48","182","50","119","444","556","C0001723"
"6557","2","5","8","45","94","199","240","415","666","C0001723"
"4703","2","5","7","60","45","23","103","464","187","C0001723"
"1269","2","5","4","68","96","326","427","548","672","C0001723"
"1947","2","5","7","53","51","20","25","560","373","C0001723"
"51103","2","3","2","48","170","50","119","444","556","C0001733"
"1663","2","3","12","76","105","178","226","297","380","C0001733"
"55650","2","3","2","61","77","142","176","235","557","C0001733"
"3766","2","5","8","63","36","166","106","110","158","C0001768"
"4868","2","5","7","53","51","335","25","560","373","C0001768"
"8625","2","3","12","19","31","276","91","236","118","C0001768"
